original_text,document,paragraph_index,simplified_text
"informano tempestivamente gli utenti della eventuale interruzione dell'erogazione del servizio, con le modalità di cui al punto 9.b; ",aae5c6f0c213946d265cb98c08106c0b,30,"Informano gli utenti subito se il servizio viene interrotto, seguendo le istruzioni del punto 9.b."
"indicano esplicitamente, in ogni atto di rifiuto o dissenso, l'Autorità alla quale l'utente può presentare ricorso ed i termini entro cui poterlo fare.",aae5c6f0c213946d265cb98c08106c0b,31,"In ogni atto di rifiuto o dissenso, si deve indicare chiaramente l'Autorità a cui l'utente può fare ricorso e i tempi entro cui deve farlo."
"I responsabili del Reparto Operativo, d'intesa con il Comandante della Polizia Locale di Rovigo ed in accordo con il Settore Risorse Umane, predispone tutte le necessarie azioni formative nei confronti del personale operativo del servizio, affinché i rapporti dello stesso con gli utenti siano sempre improntati al massimo rispetto, cortesia e competenza professionale ed il loro atteggiamento sia tale da agevolare gli stessi nell'esercizio dei diritti e nell'adempimento degli obblighi. ",aae5c6f0c213946d265cb98c08106c0b,32,"I responsabili del Reparto Operativo, insieme al Comandante della Polizia Locale di Rovigo e al Settore Risorse Umane, organizzano corsi di formazione per il personale operativo. Questo serve a garantire che il personale tratti gli utenti con il massimo rispetto, cortesia e competenza professionale. Inoltre, si assicurano che l'atteggiamento del personale aiuti gli utenti a esercitare i propri diritti e a rispettare i propri doveri."
"Al fine di comprendere pienamente le esigenze degli utenti e calibrare su di esse il contenuto e le modalità di erogazione del servizio, il Comandante della Polizia Locale di Rovigo attiva i seguenti interventi, avvalendosi della collaborazione e dell'eventuale supporto tecnico dell'Ufficio Relazioni con il Pubblico:",aae5c6f0c213946d265cb98c08106c0b,33,"Per capire meglio cosa serve agli utenti e migliorare il servizio offerto, il Comandante della Polizia Locale di Rovigo ha deciso di mettere in atto alcune azioni. Farà questo con l'aiuto e il supporto tecnico dell'Ufficio Relazioni con il Pubblico."
"A cadenza annuale, immediatamente dopo l'erogazione del servizio ed in maniera assolutamente anonima e riservata, agli utenti viene consegnato un questionario da compilare, per rilevare la valutazione degli stessi utenti sulla qualità del servizio reso. ",aae5c6f0c213946d265cb98c08106c0b,34,"Ogni anno, subito dopo aver ricevuto il servizio, diamo agli utenti un questionario anonimo e riservato da compilare. Questo serve per sapere cosa pensano della qualità del servizio che abbiamo offerto."
I risultati dei questionari vengono indicati nel Rapporto annuale di valutazione della Carta del servizio ed esaminati al fine della redazione del Piano di miglioramento della qualità.,aae5c6f0c213946d265cb98c08106c0b,35,I risultati dei questionari sono riportati nel Rapporto annuale di valutazione della Carta del servizio. Questi risultati vengono poi analizzati per preparare il Piano di miglioramento della qualità.
"Ogni utente può presentare reclami relativamente all'erogazione del servizio, con particolare riferimento a quanto disposto dalla presente Carta e dalla Carta generale dei Servizi del Comune di Rovigo. ",aae5c6f0c213946d265cb98c08106c0b,36,"Ogni utente può fare reclami sul servizio fornito, seguendo le regole scritte in questa Carta e nella Carta generale dei Servizi del Comune di Rovigo."
"Il reclamo può essere presentato anche tramite consegna dello stesso allo sportello dell'Ufficio Relazioni con il Pubblico. Il reclamo dovrà essere presentato in forma scritta (mediante consegna diretta, per posta, via fax, per posta elettronica) e sottoscritto dal presentatore. L'eventuale presentazione informale (orale diretta o telefonica) sarà considerata in ogni caso, ma alla stregua di semplice segnalazione. ",aae5c6f0c213946d265cb98c08106c0b,37,"Puoi presentare un reclamo allo sportello dell'Ufficio Relazioni con il Pubblico. Devi scrivere il reclamo e firmarlo. Puoi consegnarlo direttamente, inviarlo per posta, fax o email. Se fai un reclamo oralmente, di persona o al telefono, lo considereremo come una semplice segnalazione."
I reclami anonimi e non circostanziati non saranno presi in considerazione. ,aae5c6f0c213946d265cb98c08106c0b,38,Non considereremo i reclami anonimi o quelli senza dettagli specifici.
"In caso di presentazione formale, l'Ufficio Relazioni con il Pubblico del Comune risponde all'utente con la massima celerità e comunque entro trenta giorni dalla presentazione del reclamo. ",aae5c6f0c213946d265cb98c08106c0b,39,"Quando un cittadino presenta un reclamo, l'Ufficio Relazioni con il Pubblico del Comune risponde velocemente e sempre entro trenta giorni."
L'insieme dei reclami e gli indicatori relativi alla loro gestione entrano a far parte del Rapporto annuale di valutazione della Carta del servizio ed esaminati al fine della redazione del Piano di miglioramento della qualità.,aae5c6f0c213946d265cb98c08106c0b,40,I reclami e i dati su come vengono gestiti sono inclusi nel Rapporto annuale di valutazione della Carta del servizio. Questi vengono poi analizzati per preparare il Piano di miglioramento della qualità.
"I responsabili del Reparto Operativo, sentiti periodicamente gli operatori del servizio, registrano le anomalie che presentano i procedimenti, formulano le proposte di miglioramento degli stessi e le trasmettono al Comandante della Polizia Locale di Rovigo, Responsabile della Qualità di settore, affinché le includa nel Rapporto qualità e vengano considerate nella redazione del relativo Piano di miglioramento.",aae5c6f0c213946d265cb98c08106c0b,41,"I responsabili del Reparto Operativo consultano periodicamente gli operatori del servizio. Registrano le anomalie nei procedimenti e formulano proposte per migliorarli. Queste proposte vengono inviate al Comandante della Polizia Locale di Rovigo, che è anche Responsabile della Qualità di settore. Il Comandante include queste proposte nel Rapporto qualità, che viene usato per preparare il Piano di miglioramento."
I procedimenti amministrativi oggetto dei Servizi di Polizia Locale Reparto Operativo sono indicati nel prospetto di seguito riportato. ,aae5c6f0c213946d265cb98c08106c0b,42,I procedimenti amministrativi gestiti dal Reparto Operativo della Polizia Locale sono elencati nella tabella qui sotto.
"Per ognuno di essi sono indicati: 
- il nome del responsabile del procedimento; 
- il nome del responsabile dell'Ufficio (Reparto);
- i nomi degli operatori che, eventualmente, forniscono al responsabile il supporto necessario; 
- i tempi massimi di legge entro i quali deve essere concluso il procedimento;",aae5c6f0c213946d265cb98c08106c0b,43,"Per ogni procedimento sono indicati:
- il nome della persona responsabile;
- il nome del capo dell'Ufficio o Reparto;
- i nomi degli operatori che possono aiutare il responsabile;
- il tempo massimo previsto dalla legge per concludere il procedimento."
"Qualora l'utente non provveda a inviare la documentazione completa o la trasmetta inesatta, rallentando in tal modo il procedimento, i responsabili del Reparto Operativo si impegnano a sollecitarlo informandolo sullo stato della pratica al fine di trovare una rapida soluzione. A questo proposito, gli stessi si impegnano, in casi di particolare complessità, a convocarlo, anche telefonicamente, per una più rapida risoluzione di eventuali problemi.",aae5c6f0c213946d265cb98c08106c0b,44,"Se l'utente non invia tutta la documentazione richiesta o la invia con errori, rallentando il procedimento, i responsabili del Reparto Operativo lo contatteranno per informarlo sulla situazione della sua pratica e per cercare insieme una soluzione veloce. In situazioni particolarmente complesse, i responsabili potranno anche chiamare l'utente al telefono per risolvere i problemi più rapidamente."
Disponibilità agli appuntamenti extra orario di apertura al pubblico,aae5c6f0c213946d265cb98c08106c0b,45,"Apertura straordinaria degli uffici

Gli uffici saranno aperti anche fuori dall'orario normale per dare la possibilità di fissare appuntamenti in momenti più comodi per i cittadini."
Uniformità degli orari al pubblico del Servizio polizia locale con gli orari di altri uffici pubblici potenzialmente coinvolti nei vari procedimenti,aae5c6f0c213946d265cb98c08106c0b,46,Gli orari di apertura al pubblico della Polizia Locale saranno uniformati a quelli degli altri uffici pubblici coinvolti nei vari procedimenti.
Tempi medi di ricerca per visura/rilascio copia di atti su domanda,aae5c6f0c213946d265cb98c08106c0b,47,Tempi medi per ottenere copie di documenti o fare ricerche su richiesta
"Uniformità e compatibilità sistema informatico ed informativo con gli uffici coinvolti in una pratica complessa (servizi sociali lavori pubblici, ambiente ragioneria, LL.PP., contratti)",aae5c6f0c213946d265cb98c08106c0b,48,"Il sistema informatico e informativo deve essere uniforme e compatibile con gli uffici che lavorano su una pratica complessa. Questi uffici includono i servizi sociali, i lavori pubblici, l'ambiente, la ragioneria, le LL.PP. e i contratti."
Identificabilità del personale mediante placca negli orari di servizio,aae5c6f0c213946d265cb98c08106c0b,49,"Durante gli orari di lavoro, il personale deve essere riconoscibile tramite un distintivo."
"Corsi di aggiornamento tecnico, addestramento teorico/pratico, formazione sulla persona",aae5c6f0c213946d265cb98c08106c0b,50,"Corsi di aggiornamento tecnico, formazione teorica e pratica, e sviluppo personale."
Indagini sulla soddisfazione degli utenti del servizio,aae5c6f0c213946d265cb98c08106c0b,51,"Indagini sulla soddisfazione degli utenti del servizio

Il documento descrive come vengono condotte le indagini per misurare la soddisfazione degli utenti dei servizi offerti. Queste indagini aiutano a capire quanto gli utenti siano contenti del servizio ricevuto e cosa si può migliorare.

Le indagini si fanno tramite questionari che gli utenti compilano. I questionari possono essere distribuiti in modo cartaceo o digitale. Le domande sono chiare e dirette per assicurare che le risposte siano utili.

Dopo la raccolta dei questionari, le risposte vengono analizzate per vedere quali aspetti del servizio funzionano bene e quali no. Questo aiuta a decidere quali miglioramenti fare per rendere il servizio più efficace e apprezzato dagli utenti.

In sintesi, le indagini sulla soddisfazione degli utenti sono uno strumento importante per migliorare i servizi offerti, rendendoli più vicini alle esigenze e alle aspettative delle persone che li usano."
N° reclami presentati a carico dei servizi di Polizia locale Reparto Operativo nell'arco dell'anno solare,aae5c6f0c213946d265cb98c08106c0b,52,Numero di reclami presentati contro i servizi del Reparto Operativo della Polizia locale nell'anno solare
"Annualmente i responsabili del Reparto Operativo producono al Comandante della Polizia Locale di Rovigo un Rapporto di valutazione sulla Carta del Servizio con indicazione: 
- dei risultati dell'attività relativamente agli indicatori di qualità riportati in tabella, con i relativi scostamenti dagli standard prestabiliti, esplicandone le cause e proponendo i relativi correttivi sull'attività del reparto; 
- degli esiti delle indagini di soddisfazione effettuate sugli utenti; 
- dei reclami, presentati direttamente o indirettamente, dagli utenti; 
- delle eventuali anomalie riscontrate.",aae5c6f0c213946d265cb98c08106c0b,53,"Ogni anno, i responsabili del Reparto Operativo presentano al Comandante della Polizia Locale di Rovigo un Rapporto di valutazione sulla Carta del Servizio. Il rapporto include:
- I risultati delle attività basati sugli indicatori di qualità mostrati nelle tabelle, spiegando le differenze rispetto agli standard previsti, le cause di queste differenze e le proposte di miglioramento;
- I risultati delle indagini sulla soddisfazione degli utenti;
- I reclami ricevuti dagli utenti, sia direttamente che indirettamente;
- Le eventuali anomalie trovate."
"Il rapporto è esaminato in pubbliche adunanze, alle quali sono invitati direttamente i rappresentanti delle Associazioni per la tutela dei Consumatori, con le quali esiste un apposito Protocollo d'Intesa. ",aae5c6f0c213946d265cb98c08106c0b,54,"Il rapporto viene discusso in riunioni pubbliche. A queste riunioni invitiamo direttamente i rappresentanti delle Associazioni per la tutela dei Consumatori, con cui abbiamo firmato un Protocollo d'Intesa."
"A seguito degli esiti delle pubbliche adunanze il Comandante della Polizia Locale di Rovigo, d'accordo con i responsabili del Reparto Operativo aggiorna o conferma gli standard e gli indicatori di qualità rinvenibili nella presente Carta del Servizio, su corrispondente Direttiva del Sindaco o dell'Assessore alla Sicurezza.",aae5c6f0c213946d265cb98c08106c0b,55,"Dopo le riunioni pubbliche, il Comandante della Polizia Locale di Rovigo, insieme ai responsabili del Reparto Operativo, aggiorna o conferma gli standard e gli indicatori di qualità presenti in questa Carta del Servizio. Questo avviene seguendo le direttive del Sindaco o dell'Assessore alla Sicurezza."
