original_text,document,paragraph_index,simplified_text
L'Ufficio Cassa è aperto negli stessi giorni dalle ore 08.30 alle ore 12.30.,aae5c6f0c213946d265cb98c08106c0b,11,L'Ufficio Cassa è aperto tutti i giorni dalle 08.30 alle 12.30.
"Mediante libero accesso agli uffici negli orari di apertura al pubblico si effettuano le seguenti prestazioni: 
- Informazioni generali; 
- Informazioni e chiarimenti relativi ad eventuali preavvisi di contravvenzione; 
- Ritiro e consegna atti",aae5c6f0c213946d265cb98c08106c0b,12,"Puoi ricevere le seguenti assistenze durante gli orari di apertura degli uffici:
- Informazioni di carattere generale;
- Spiegazioni e chiarimenti riguardanti eventuali avvisi di infrazione;
- Consegna e ritiro di documenti."
"È possibile ricevere informazioni mediante appuntamento, che può essere richiesto e fissato anche telefonicamente ai seguenti numeri",aae5c6f0c213946d265cb98c08106c0b,13,Puoi ottenere informazioni tramite un appuntamento che puoi richiedere e fissare chiamando i seguenti numeri.
"I destinatari del servizio possono esercitare il loro diritto, nell'ambito del processo di erogazione del servizio, a partecipare al miglioramento dei procedimenti in termini di semplificazione, trasparenza, efficienza ed efficacia.",aae5c6f0c213946d265cb98c08106c0b,14,"I cittadini che utilizzano il servizio possono contribuire a rendere i processi più semplici, trasparenti, efficienti ed efficaci."
"I destinatari del servizio possono esercitare il loro diritto, nell'ambito del processo di erogazione del servizio, a partecipare all'istruttoria del procedimento di interesse, esercitando i diritti.",aae5c6f0c213946d265cb98c08106c0b,15,"I cittadini che utilizzano il servizio possono partecipare all'istruttoria del procedimento di loro interesse durante la fornitura del servizio, esercitando i propri diritti."
Nell'esercizio di tali diritti l'utente riceve l'assistenza del responsabile del procedimento o dell'istruttore incaricato.,aae5c6f0c213946d265cb98c08106c0b,16,L'utente riceve assistenza dal responsabile del procedimento o dall'istruttore incaricato mentre esercita i propri diritti.
"L'erogazione del servizio avviene di norma con continuità, regolarità e senza interruzioni nei giorni e negli orari stabiliti al punto 6. ",aae5c6f0c213946d265cb98c08106c0b,17,Il servizio viene fornito regolarmente senza interruzioni nei giorni e negli orari indicati al punto 6.
"Eventuali interruzioni nell'erogazione del servizio, dovute a cause di forza maggiore o eventualmente programmate, saranno tempestivamente comunicate all'utenza, unitamente alla motivazione dell'interruzione, di norma nei seguenti modi: 
- con affissioni di cartelli agli ingressi degli uffici; 
- pubblicate sul sito Internet del Comune nella pagina ""Polizia Locale"", all'interno della ""Guida ai servizi comunali""",aae5c6f0c213946d265cb98c08106c0b,18,"Se ci saranno interruzioni nel servizio, per cause di forza maggiore o programmate, comunicheremo tempestivamente ai cittadini il motivo dell'interruzione in questi modi:
- mettendo cartelli agli ingressi degli uffici;
- pubblicando le informazioni sul sito Internet del Comune nella sezione ""Polizia Locale"" della ""Guida ai servizi comunali""."
"I Servizi di Polizia Locale Reparto Operativo improntano la propria azione organizzativa e di erogazione delle prestazioni ai principi di efficienza ed efficacia, specificando che:
- per efficienza si intende la fornitura di prestazioni e servizi al massimo livello quantitativo e qualitativo rispetto alle risorse a disposizione ed ai programmi stabiliti;
- per efficacia si intende la fornitura di prestazioni e servizi al massimo livello quantitativo e qualitativo rispetto ai bisogni ed alle necessità degli utenti, ricercando la soddisfazione degli stessi",aae5c6f0c213946d265cb98c08106c0b,19,"Il Reparto Operativo della Polizia Locale si impegna a organizzare e fornire servizi basati sull'efficienza e sull'efficacia, che significa:
- Efficienza: offrire servizi di alta qualità utilizzando al meglio le risorse disponibili e rispettando i programmi stabiliti.
- Efficacia: fornire servizi di alta qualità che rispondano pienamente ai bisogni degli utenti, garantendo la loro soddisfazione."
"Gli operatori dei Servizi di Polizia Locale Reparto Operativo ispirano i loro comportamenti nei confronti degli utenti a criteri di obiettività, giustizia ed imparzialità.",aae5c6f0c213946d265cb98c08106c0b,20,"Gli agenti del Reparto Operativo della Polizia Locale basano il loro comportamento verso i cittadini su obiettività, giustizia ed imparzialità."
"I responsabili del Reparto Operativo si impegnano a far sì che il comportamento dei propri collaboratori sia ispirato a presupposti di gentilezza, cortesia e disponibilità nei rapporti con gli utenti, auspicando che l'atteggiamento di questi ultimi sia improntato ad un criterio di proficua collaborazione, tale da agevolare in ogni occasione la corretta erogazione del servizio. ",aae5c6f0c213946d265cb98c08106c0b,21,"I responsabili del Reparto Operativo si impegnano affinché i propri collaboratori si comportino con gentilezza, cortesia e disponibilità verso gli utenti. Si auspica che gli utenti collaborino in modo proficuo per facilitare la corretta erogazione del servizio in ogni occasione."
I responsabili del Reparto Operativo si impegnano inoltre a favorire l'applicazione di tali elementi relazionali nei confronti degli utenti anche attraverso opportune e specifiche azioni formative dirette agli operatori di ogni ordine e grado.,aae5c6f0c213946d265cb98c08106c0b,22,"I responsabili del Reparto Operativo si impegnano a promuovere l'uso di questi elementi relazionali con gli utenti, organizzando corsi di formazione specifici per tutti gli operatori."
"Gli operatori del servizio si impegnano, nei rapporti con gli utenti, ad utilizzare in ogni occasione di comunicazione, sia verbale che scritta, un linguaggio semplificato e comprensibile ai destinatari, ponendo particolare cura alla spiegazione dei termini tecnico/giuridici. ",aae5c6f0c213946d265cb98c08106c0b,23,"Gli operatori del servizio devono usare un linguaggio semplice e comprensibile quando comunicano con gli utenti, sia oralmente che per iscritto. Devono spiegare con attenzione i termini tecnici e giuridici."
"Gli stessi operatori, in orario di servizio, garantiscono all'utenza la loro agevole identificabilità attraverso l'esposizione di una placca indicante con caratteri ben leggibili il loro rispettivo numero di matricola.",aae5c6f0c213946d265cb98c08106c0b,24,"Durante il lavoro, gli operatori sono riconoscibili grazie a una placca con il loro numero di matricola ben visibile."
"Allo scopo di favorire il rapido decorso delle pratiche che presuppongono l'intervento di più reparti, appartenenti anche a Settori diversi, i Servizi di Polizia Locale Reparto Operativo promuovono la costituzione di un Tavolo di Coordinamento intersettoriale, con riunioni periodiche e programmate, allo scopo di costituire un dispositivo destinato a meglio coordinare l'attività tra uffici, in linea con quanto affermato al punto 9.c.",aae5c6f0c213946d265cb98c08106c0b,25,"Per velocizzare le pratiche che coinvolgono più reparti e Settori diversi, la Polizia Locale Reparto Operativo istituisce un Tavolo di Coordinamento intersettoriale. Questo tavolo si riunirà regolarmente per migliorare il coordinamento tra gli uffici, come indicato al punto 9.c."
I Servizi di Polizia Locale Reparto Operativo adottano gli strumenti utili ad assicurare la piena informazione degli utenti circa le modalità di prestazione dei servizi.,aae5c6f0c213946d265cb98c08106c0b,26,Il Reparto Operativo della Polizia Locale utilizza strumenti per informare pienamente gli utenti sui servizi offerti.
"forniscono, tramite gli operatori, tutte le informazioni verbali per il soddisfacimento delle richieste degli utenti; ",aae5c6f0c213946d265cb98c08106c0b,27,Gli operatori forniscono tutte le informazioni di cui gli utenti hanno bisogno per rispondere alle loro richieste.
"garantiscono, per ogni procedimento elencato più avanti al punto 11 della presente Carta di Servizio, che gli atti notificati agli utenti contengono le necessarie indicazioni per l'inoltro di eventuali ricorsi. In tale prospettiva, garantiscono altresì che ogni riferimento di legge sarà seguito dalla riproduzione dello stralcio della norma pertinente ovvero dal suo Titolo, allo scopo di ottenere il massimo di chiarezza e comprensibilità; ",aae5c6f0c213946d265cb98c08106c0b,28,"Per ogni procedura elencata al punto 11 di questo documento, assicuriamo che gli atti inviati agli utenti includeranno tutte le informazioni necessarie per presentare eventuali ricorsi. Inoltre, ci assicuriamo che ogni riferimento normativo sarà seguito dalla citazione diretta della legge o del suo titolo, per garantire massima chiarezza e comprensibilità."
"forniscono informazioni agli utenti sui loro diritti di partecipazione, accesso e trasparenza sulla situazione di una pratica, in particolare comunicando esplicitamente e tempestivamente agli interessati: 
- il nominativo del responsabile del procedimento e dell'operatore che materialmente segue la pratica; 
- il termine previsto dalla legge per la chiusura del procedimento;",aae5c6f0c213946d265cb98c08106c0b,29,"Comunichiamo ai cittadini in modo chiaro e tempestivo le seguenti informazioni sui loro diritti di partecipazione, accesso e trasparenza riguardanti una pratica:
- Il nome del responsabile del procedimento e dell'operatore che si occupa direttamente della pratica;
- Il termine stabilito dalla legge entro il quale il procedimento dovrebbe essere concluso."
"informano tempestivamente gli utenti della eventuale interruzione dell'erogazione del servizio, con le modalità di cui al punto 9.b; ",aae5c6f0c213946d265cb98c08106c0b,30,"Comunichiamo prontamente agli utenti se il servizio verrà interrotto, seguendo le modalità indicate al punto 9.b."
"indicano esplicitamente, in ogni atto di rifiuto o dissenso, l'Autorità alla quale l'utente può presentare ricorso ed i termini entro cui poterlo fare.",aae5c6f0c213946d265cb98c08106c0b,31,"Nel caso in cui tu voglia fare ricorso contro un rifiuto o un dissenso, il documento ti dirà chi è l'Autorità competente e entro quando puoi presentare il ricorso."
"I responsabili del Reparto Operativo, d'intesa con il Comandante della Polizia Locale di Rovigo ed in accordo con il Settore Risorse Umane, predispone tutte le necessarie azioni formative nei confronti del personale operativo del servizio, affinché i rapporti dello stesso con gli utenti siano sempre improntati al massimo rispetto, cortesia e competenza professionale ed il loro atteggiamento sia tale da agevolare gli stessi nell'esercizio dei diritti e nell'adempimento degli obblighi. ",aae5c6f0c213946d265cb98c08106c0b,32,"Il Reparto Operativo, insieme al Comandante della Polizia Locale di Rovigo e al Settore Risorse Umane, organizza corsi di formazione per il personale operativo del servizio. L'obiettivo è garantire che il personale trattenga gli utenti con massimo rispetto, cortesia e competenza professionale, facilitando loro nel rispetto dei diritti e degli obblighi."
"Al fine di comprendere pienamente le esigenze degli utenti e calibrare su di esse il contenuto e le modalità di erogazione del servizio, il Comandante della Polizia Locale di Rovigo attiva i seguenti interventi, avvalendosi della collaborazione e dell'eventuale supporto tecnico dell'Ufficio Relazioni con il Pubblico:",aae5c6f0c213946d265cb98c08106c0b,33,"Per capire meglio cosa serve alle persone e offrire loro il servizio nel modo migliore, il Comandante della Polizia Locale di Rovigo mette in atto questi interventi con l'aiuto dell'Ufficio Relazioni con il Pubblico."
"A cadenza annuale, immediatamente dopo l'erogazione del servizio ed in maniera assolutamente anonima e riservata, agli utenti viene consegnato un questionario da compilare, per rilevare la valutazione degli stessi utenti sulla qualità del servizio reso. ",aae5c6f0c213946d265cb98c08106c0b,34,"Ogni anno, subito dopo aver ricevuto il servizio, ti verrà dato un questionario da compilare in modo anonimo e riservato per valutare la qualità del servizio che hai ricevuto."
I risultati dei questionari vengono indicati nel Rapporto annuale di valutazione della Carta del servizio ed esaminati al fine della redazione del Piano di miglioramento della qualità.,aae5c6f0c213946d265cb98c08106c0b,35,Nel Rapporto annuale di valutazione della Carta del servizio vengono riportati i risultati dei questionari e vengono esaminati per redigere il Piano di miglioramento della qualità.
"Ogni utente può presentare reclami relativamente all'erogazione del servizio, con particolare riferimento a quanto disposto dalla presente Carta e dalla Carta generale dei Servizi del Comune di Rovigo. ",aae5c6f0c213946d265cb98c08106c0b,36,"Ogni persona può fare reclami sul servizio ricevuto, in base alla Carta dei Servizi del Comune di Rovigo."
"Il reclamo può essere presentato anche tramite consegna dello stesso allo sportello dell'Ufficio Relazioni con il Pubblico. Il reclamo dovrà essere presentato in forma scritta (mediante consegna diretta, per posta, via fax, per posta elettronica) e sottoscritto dal presentatore. L'eventuale presentazione informale (orale diretta o telefonica) sarà considerata in ogni caso, ma alla stregua di semplice segnalazione. ",aae5c6f0c213946d265cb98c08106c0b,37,"Puoi presentare il reclamo direttamente allo sportello dell'Ufficio Relazioni con il Pubblico. Devi scriverlo e firmarlo. Puoi consegnarlo di persona, inviarlo per posta, fax o email. Anche se lo comunichi oralmente o per telefono, sarà considerato solo come una segnalazione."
I reclami anonimi e non circostanziati non saranno presi in considerazione. ,aae5c6f0c213946d265cb98c08106c0b,38,Non possiamo prendere in considerazione i reclami anonimi e non dettagliati.
"In caso di presentazione formale, l'Ufficio Relazioni con il Pubblico del Comune risponde all'utente con la massima celerità e comunque entro trenta giorni dalla presentazione del reclamo. ",aae5c6f0c213946d265cb98c08106c0b,39,"Se devi fare un reclamo formale, l'Ufficio Relazioni con il Pubblico del Comune ti risponderà il più velocemente possibile, ma comunque entro trenta giorni dalla presentazione del reclamo."
L'insieme dei reclami e gli indicatori relativi alla loro gestione entrano a far parte del Rapporto annuale di valutazione della Carta del servizio ed esaminati al fine della redazione del Piano di miglioramento della qualità.,aae5c6f0c213946d265cb98c08106c0b,40,"Il Rapporto annuale di valutazione della Carta del servizio include i reclami e i relativi indicatori, che vengono esaminati per redigere il Piano di miglioramento della qualità."
"I responsabili del Reparto Operativo, sentiti periodicamente gli operatori del servizio, registrano le anomalie che presentano i procedimenti, formulano le proposte di miglioramento degli stessi e le trasmettono al Comandante della Polizia Locale di Rovigo, Responsabile della Qualità di settore, affinché le includa nel Rapporto qualità e vengano considerate nella redazione del relativo Piano di miglioramento.",aae5c6f0c213946d265cb98c08106c0b,41,"Il Reparto Operativo registra le anomalie riscontrate nei procedimenti, propone miglioramenti e li trasmette al Comandante della Polizia Locale di Rovigo, Responsabile della Qualità di settore. Queste proposte saranno incluse nel Rapporto di Qualità e prese in considerazione nella redazione del Piano di miglioramento."
I procedimenti amministrativi oggetto dei Servizi di Polizia Locale Reparto Operativo sono indicati nel prospetto di seguito riportato. ,aae5c6f0c213946d265cb98c08106c0b,42,Di seguito troverai i procedimenti amministrativi gestiti dal Servizio di Polizia Locale Reparto Operativo.
"Per ognuno di essi sono indicati: 
- il nome del responsabile del procedimento; 
- il nome del responsabile dell'Ufficio (Reparto);
- i nomi degli operatori che, eventualmente, forniscono al responsabile il supporto necessario; 
- i tempi massimi di legge entro i quali deve essere concluso il procedimento;",aae5c6f0c213946d265cb98c08106c0b,43,"Per ciascun procedimento sono indicati: 
- il responsabile del procedimento; 
- il responsabile dell'Ufficio (Reparto);
- gli operatori che, se necessario, supportano il responsabile; 
- i tempi massimi previsti dalla legge per concludere il procedimento;"
"Qualora l'utente non provveda a inviare la documentazione completa o la trasmetta inesatta, rallentando in tal modo il procedimento, i responsabili del Reparto Operativo si impegnano a sollecitarlo informandolo sullo stato della pratica al fine di trovare una rapida soluzione. A questo proposito, gli stessi si impegnano, in casi di particolare complessità, a convocarlo, anche telefonicamente, per una più rapida risoluzione di eventuali problemi.",aae5c6f0c213946d265cb98c08106c0b,44,"Se non invii tutti i documenti richiesti o se invii informazioni sbagliate, potresti ritardare il processo. In questi casi, il Reparto Operativo cercherà di aiutarti sollecitandoti e tenendoti informato sullo stato della tua pratica per risolvere velocemente la situazione. Se necessario, potremmo anche contattarti telefonicamente per risolvere eventuali problemi in modo più rapido, specialmente se la situazione è complicata."
Disponibilità agli appuntamenti extra orario di apertura al pubblico,aae5c6f0c213946d265cb98c08106c0b,45,Disponibilità per appuntamenti al di fuori degli orari di apertura al pubblico.
Uniformità degli orari al pubblico del Servizio polizia locale con gli orari di altri uffici pubblici potenzialmente coinvolti nei vari procedimenti,aae5c6f0c213946d265cb98c08106c0b,46,Orari del Servizio polizia locale allineati con gli orari degli altri uffici pubblici coinvolti.
Tempi medi di ricerca per visura/rilascio copia di atti su domanda,aae5c6f0c213946d265cb98c08106c0b,47,Quanto tempo ci vuole per ottenere informazioni o copie di documenti su richiesta?
"Uniformità e compatibilità sistema informatico ed informativo con gli uffici coinvolti in una pratica complessa (servizi sociali lavori pubblici, ambiente ragioneria, LL.PP., contratti)",aae5c6f0c213946d265cb98c08106c0b,48,"Uniformità e compatibilità del sistema informatico e informativo con gli uffici coinvolti in una pratica complessa, come ad esempio i servizi sociali, i lavori pubblici, l'ambiente, la ragioneria, le LL.PP. e i contratti."
Identificabilità del personale mediante placca negli orari di servizio,aae5c6f0c213946d265cb98c08106c0b,49,Riconoscimento del personale tramite targa durante l'orario di lavoro.
"Corsi di aggiornamento tecnico, addestramento teorico/pratico, formazione sulla persona",aae5c6f0c213946d265cb98c08106c0b,50,"Corsi per migliorare le competenze tecniche, insegnamento pratico e teorico, formazione sulla gestione delle risorse umane."
Indagini sulla soddisfazione degli utenti del servizio,aae5c6f0c213946d265cb98c08106c0b,51,Sondaggio sulla soddisfazione dei cittadini sul servizio
N° reclami presentati a carico dei servizi di Polizia locale Reparto Operativo nell'arco dell'anno solare,aae5c6f0c213946d265cb98c08106c0b,52,Numero di reclami ricevuti nei confronti dei servizi del Reparto Operativo della Polizia Locale nell'ultimo anno.
"Annualmente i responsabili del Reparto Operativo producono al Comandante della Polizia Locale di Rovigo un Rapporto di valutazione sulla Carta del Servizio con indicazione: 
- dei risultati dell'attività relativamente agli indicatori di qualità riportati in tabella, con i relativi scostamenti dagli standard prestabiliti, esplicandone le cause e proponendo i relativi correttivi sull'attività del reparto; 
- degli esiti delle indagini di soddisfazione effettuate sugli utenti; 
- dei reclami, presentati direttamente o indirettamente, dagli utenti; 
- delle eventuali anomalie riscontrate.",aae5c6f0c213946d265cb98c08106c0b,53,"Ogni anno, i responsabili del Reparto Operativo redigono un Rapporto di valutazione sulla Carta del Servizio da presentare al Comandante della Polizia Locale di Rovigo. In questo rapporto vengono inclusi i seguenti elementi:
- i risultati dell'attività del reparto in relazione agli indicatori di qualità indicati nella tabella, con eventuali differenze rispetto agli standard prefissati. Vengono anche spiegate le cause di tali differenze e vengono proposti i correttivi necessari per migliorare l'attività del reparto;
- i risultati delle indagini di soddisfazione condotte tra gli utenti del servizio;
- i reclami ricevuti dagli utenti, sia direttamente che indirettamente;
- eventuali anomalie riscontrate durante l'attività svolta."
"Il rapporto è esaminato in pubbliche adunanze, alle quali sono invitati direttamente i rappresentanti delle Associazioni per la tutela dei Consumatori, con le quali esiste un apposito Protocollo d'Intesa. ",aae5c6f0c213946d265cb98c08106c0b,54,Il rapporto viene esaminato durante incontri pubblici a cui partecipano direttamente i rappresentanti delle Associazioni per la tutela dei Consumatori. Queste associazioni hanno stipulato un accordo specifico con l'ente.
"A seguito degli esiti delle pubbliche adunanze il Comandante della Polizia Locale di Rovigo, d'accordo con i responsabili del Reparto Operativo aggiorna o conferma gli standard e gli indicatori di qualità rinvenibili nella presente Carta del Servizio, su corrispondente Direttiva del Sindaco o dell'Assessore alla Sicurezza.",aae5c6f0c213946d265cb98c08106c0b,55,"Dopo aver valutato i risultati delle riunioni pubbliche, il Comandante della Polizia Locale di Rovigo, insieme ai responsabili del Reparto Operativo, decide se aggiornare o confermare gli standard e gli indicatori di qualità indicati nella Carta del Servizio attuale, seguendo le indicazioni del Sindaco o dell'Assessore alla Sicurezza."
