document,paragraph_index,original_text,simplified_text,original_text_isssues_detected,simplification_rules_applied,tagging_date,tagging_elapsed_time
99bdc9fdd8097f067f77cb220074b1b5,11,"Per il raggiungimento delle finalità sopra richiamate sono stati individuati i quattro obiettivi strategici di seguito elencati:
- Garantire e stimolare il miglioramento continuo della qualità dell'assistenza 
- Favorire la prossimità e l'appropriatezza 
- Valorizzare il governo del rischio clinico 
- Assicurare l'equità e promuovere la partecipazione dei pazienti, familiari, cittadini e delle loro organizzazioni rappresentative","Per raggiungere gli scopi scritti sopra sono stati individuati quattro obiettivi strategici e cioè:
- Assicurare e stimolare il miglioramento continuo della qualità dell'assistenza 
- Favorire la vicinanza e l'appropriatezza 
- Valorizzare il modo di gestire il rischio clinico 
- Assicurare uguaglianza e promuovere la partecipazione dei pazienti, dei familiari, dei cittadini e delle loro organizzazioni rappresentative",,,2024-04-21T18:19:03.000272,12.0
99bdc9fdd8097f067f77cb220074b1b5,12,"La componente sanitaria deve operare in stretto raccordo con la componente sociale, al fine di garantire in maniera integrata e coordinata le prestazioni sociosanitarie, siano queste a rilevanza sanitaria o sociale, come ribadito anche dal Piano Sociale Nazionale 2021-2023 predisposto in attuazione dell'art. 21 del D.Lgs. 147/2017che rimarca l'importanza che l'integrazione avvenga già dalla fase programmatoria, in quanto è necessario dare risposte ""opportune al cittadino senza che esso venga rinviato a competenze di altri enti e livelli istituzionali"". ","La componente sanitaria deve operare in stretto collegamento con la componente sociale, per assicurare che i servizi sociosanitari siano svolti in modo coordinato, sia quando i servizi sono di natura sanitaria sia quando sono di natura sociale, come è detto nel Piano Sociale Nazionale 2021-2023 che è stato scritto per attuare l'art. 21 del D. Lgs. 147/2017che sottolinea l'importanza che l'integrazione avvenga già dalla fase programmatoria, in quanto è necessario dare risposte ""opportune al cittadino senza che esso venga rinviato a competenze di altri enti e livelli istituzionali"". ",,,2024-04-21T18:21:10.197325,126.0
99bdc9fdd8097f067f77cb220074b1b5,13,"La programmazione locale non può prescindere dalla preliminare identificazione formale delle responsabilità specifiche nella conduzione integrata degli interventi, dei soggetti istituzionali presenti sul territorio (in particolare Azienda sanitaria locale e Comune), nel rispetto delle disposizioni normative che regolamentano la materia. ","La programmazione locale deve prima identificare le responsabilità specifiche nel fare interventi integrati, deve identificare i soggetti istituzionali presenti sul territorio (in particolare Azienda sanitaria locale e Comune), e rispettare le leggi che regolamentano la materia. ",,,2024-04-21T19:00:34.120454,61.0
99bdc9fdd8097f067f77cb220074b1b5,14,"Tale identificazione, inoltre, dovrà precisare gli impegni che fanno capo a ciascun soggetto e le procedure da adottare per realizzare un efficace coordinamento. In particolare, gli atti programmatori dovranno individuare a livello territoriale-distrettuale le specifiche modalità operative che consentano ai servizi sanitari e sociali di integrare le risorse professionali, organizzative e finanziarie in una rete che moltiplichi i benefici di ciascun intervento anziché vanificarne gli effetti. ","Nell'individuare queste cose la Regione deve stabilire gli impegni di ciascun soggetto e le procedure da adottare per realizzare un efficace coordinamento. In particolare, gli atti di programmazione devono individuare a livello territoriale-distrettuale i modi specifici di operare che consentono ai servizi sanitari e sociali di integrare le risorse professionali, organizzative e finanziarie in una rete che moltiplichi i benefici di ciascun intervento anziché annullare gli effetti. ",,,2024-04-21T19:01:58.390998,83.0
99bdc9fdd8097f067f77cb220074b1b5,15,"L'integrazione sociosanitaria va attuata e verificata, salvaguardando la specificità di ciascuna professionalità coinvolta, a tre livelli:
- istituzionale: Si realizza attraverso la collaborazione tra istituzioni sociali e sanitarie per la definizione di scelte programmatorie volte a realizzare comuni obiettivi di salute; 
- gestionale: È relativa alle modalità di gestione che possono promuovere e facilitare percorsi di continuità assistenziale, rispondendo in modo esaustivo e in senso multidimensionale al bisogno complesso di salute; 
- professionale: Si realizza nella collaborazione tra diverse culture professionali nella gestione del sistema dell'offerta, attraverso l'unitarietà di protocolli degli interventi","L'integrazione sociosanitaria va attuata e verificata, salvando la specificità di ciascuna professionalità coinvolta, a tre livelli:
- istituzionale: Si realizza attraverso la collaborazione tra istituzioni sociali e sanitarie per definire le scelte di programma volte a realizzare comuni obiettivi di salute; 
- gestionale: riguarda i modi di gestione che possono promuovere e facilitare percorsi di continuità assistenziale, rispondendo in modo completo e a vari livelli al bisogno di salute; 
- professionale: Si realizza nella collaborazione tra diverse culture professionali nella gestione del sistema dell'offerta unendo i protocolli degli interventi",,,2024-04-21T19:03:45.719506,106.0
99bdc9fdd8097f067f77cb220074b1b5,16,"Gli strumenti per la programmazione integrata e negoziata dei servizi, a livello locale, sono il Piano delle Attività Territoriali previsto dall'art. 3-quater del D.Lgs. 502/92 e smi di cui è titolare il Distretto ed il Piano di Zona, la cui titolarità spetta all'Ente di ambito sociale, con l'apporto sinergico delle molteplici realtà locali. ","Gli strumenti per programmare in modo unito i servizi a livello locale sono il Piano delle Attività Territoriali (all'art. 3-quater del D. Lgs. 502/92 e smi) di cui si occupa il Distretto; e il Piano di Zona di cui si occupa l'Ente di ambito sociale, con l'apporto unito delle molteplici realtà locali. ",,,2024-04-21T19:04:47.134738,61.0
99bdc9fdd8097f067f77cb220074b1b5,17,"Il Piano delle Attività Territoriali (PAT) ed il Piano di Zona (PdZ) dovranno, necessariamente coincidere nei contenuti della programmazione dell'area dell'integrazione sociosanitaria, anche se approvati con modalità temporali diverse. A tal fine, sarà utilizzato lo strumento dell'accordo di programma, tra ASL ed ambito sociale, che dovrà recepire quanto previsto dal PdZ o dal PAT in materia di servizi e risorse da attivare nell'area dell'integrazione sociosanitaria. ","Il Piano delle Attività Territoriali (PAT) ed il Piano di Zona (PdZ) dovranno coincidere nei contenuti con il programma dell'area dell'integrazione sociosanitaria, anche se sono stati approvati in tempi diversi. A tal fine, sarà utilizzato lo strumento dell'accordo di programma tra ASL e ambito sociale: il programma dovrà accogliere quanto previsto dal PdZ o dal PAT in materia di servizi e risorse da attivare nell'area dell'integrazione sociosanitaria. ",,,2024-04-21T19:06:00.862721,73.0
99bdc9fdd8097f067f77cb220074b1b5,18,"Al fine di garantire la coincidenza tra gli AST e i nuovi ambiti distrettuali, il presente documento programmatico prevede il mantenimento degli ambiti sociali territoriali come ad oggi disegnati conservando quindi la loro costituzione primaria ma risulteranno accorpati solo nella declinazione di alcuni nuovi ambiti distrettuali rendendoli pertanto comunque omogenei in questi ultimi. ","Per assicurare che gli AST e i nuovi ambiti distrettuali coincidano, questo documento di programma prevede che si mantengano gli ambiti sociali territoriali come sono disegnati oggi, e che si conservi la loro costituzione primaria; alcuni saranno uniti secondo nuovi ambiti distrettuali, ma saranno comunque omogenei in questi ultimi. ",,,2024-04-21T19:07:34.290239,93.0
99bdc9fdd8097f067f77cb220074b1b5,19,"Il Servizio Sanitario Regionale (SSR) e gli AST in via prioritaria, garantiscono in modo integrato le attività riguardanti l'accesso ai servizi sanitari e sociali e la presa in carico delle persone non autosufficienti e disabili. ",Il Servizio Sanitario Regionale (SSR) e gli AST assicurano in modo integrato le attività che riguardano l'accesso ai servizi sanitari e sociali e la presa in carico di persone non autosufficienti e disabili. ,,,2024-04-21T19:08:01.283799,26.0
99bdc9fdd8097f067f77cb220074b1b5,20,"La Regione Basilicata intende, pertanto, attivare un modello organizzativo che consenta un utilizzo funzionale e coordinato delle risorse, anche professionali, capace di mettere in rete le prestazioni di maggior impatto sulle situazioni di disagio personale e sociale, erogate in tutti gli ambiti previsti dai LEA anche al fine di ""garantire il benessere psicologico individuale e collettivo"" della popolazione, così come previsto anche dal comma 2 dell'art. 29 ter della Legge del 13/10/2020, n. 126. In questo ambito le farmacie convenzionate con il SSN ubicate uniformemente sull'intero territorio nazionale, costituiscono presidi sanitari di prossimità e rappresentano un elemento fondamentale ed integrante del Servizio sanitario nazionale. ","La Regione Basilicata intende attivare un modello organizzativo che consenta di usare in modo funzionale e coordinato le risorse, anche professionali, che sia capace di mettere in rete le prestazioni di maggior impatto sulle situazioni di disagio personale e sociale, offerte in tutti gli ambiti previsti dai LEA anche al fine di ""garantire il benessere psicologico individuale e collettivo"" della popolazione, così come previsto anche dal comma 2 dell'art. 29 ter della Legge del 13/10/2020, n. 126. In questo ambito le farmacie convenzionate con il SSN che si trovano sull'intero territorio nazionale, sono centri sanitari di vicinanza e rappresentano un elemento fondamentale ed integrante del Servizio sanitario nazionale. ",,,2024-04-21T19:19:33.933062,76.0
99bdc9fdd8097f067f77cb220074b1b5,21,"In particolare, la rete capillare delle farmacie convenzionate con il SSN assicura quotidianamente prestazioni di servizi sanitari a presidio della salute della cittadinanza: in tale ambito vanno inquadrate la dispensazione del farmaco, per i pazienti cronici la possibilità di usufruire di un servizio di accesso personalizzato ai farmaci, la farmacovigilanza, le attività riservate alle farmacie dalla normativa sulla c.d. ""Farmacia dei Servizi"" (D. Lgs. 153/2009) e l'assegnazione delle nuove funzioni tra le quali le vaccinazioni anti-Covid e antinfluenzali, la somministrazione di test diagnostici nell'ambito di piani di tutela della salute pubblica individuati dalla regione. ","In particolare, la rete delle farmacie convenzionate con il SSN assicura ogni giorno prestazioni di servizi sanitari a protezione della salute dei cittadino: in tale ambito vanno inquadrate a) la distribuzione del farmaco per tutti e per i pazienti cronici la possibilità di avere un servizio personalizzato per accedere ai farmaci, detto farmacovigilanza; b) le attività riservate alle farmacie dalle leggi sulla ""Farmacia dei Servizi"" (D. Lgs. 153/2009) c) l'assegnazione delle nuove funzioni tra le quali le vaccinazioni anti-Covid e antinfluenzali, d) la distribuzione di test per fare diagnosi nell'ambito di piani di protezione della salute pubblica come sono stati individuati dalla regione. ",,,2024-04-21T19:22:55.756694,201.0
99bdc9fdd8097f067f77cb220074b1b5,22,"La Regione individuerà un piano per lo sviluppo delle attività svolte dalle farmacie perché siano, ad invarianza dei costi, parte integrante della rete territoriale dell'assistenza di prossimità, e della digitalizzazione dell'assistenza sanitaria. ","La Regione farà un piano per lo sviluppo delle attività svolte dalle farmacie per fare in modo che con costi uguali a prima siano inserite nella rete territoriale dell'assistenza di vicinanza, e della digitalizzazione dell'assistenza sanitaria. ",,,2024-04-21T19:23:54.627436,58.0
99bdc9fdd8097f067f77cb220074b1b5,23,"Il presente documento definisce modelli organizzativi, standard e le principali tematiche connesse agli interventi previsti nell'ambito della Missione 6 Component 1 ""Reti di prossimità, strutture e telemedicina per l'assistenza sanitaria territoriale"" del PNRR, che sono considerate in una ottica più ampia ed integrata anche attraverso l'analisi di strumenti e ruoli trasversali propedeutici al potenziamento dell'assistenza territoriale.","Questo documento definisce i modelli organizzativi, i livelli e i principali temi degli interventi previsti nell'ambito della Missione 6 Component 1 ""Reti di prossimità, strutture e telemedicina per l'assistenza sanitaria territoriale"" del PNRR. Le reti sono trattate in modo ampio e integrato grazie all'analisi di strumenti e di ruoli che portano a potenziare l'assistenza territoriale.",,,2024-04-21T19:25:23.125023,88.0
99bdc9fdd8097f067f77cb220074b1b5,24,"Il Piano Nazionale di Ripresa e Resilienza (PNRR), inviato il 30 aprile alla Commissione europea e approvato il 22 giugno dalla Commissione Europea e il 13 luglio dal Consiglio Economia e Finanza (Ecofin), è la risposta strategica ai problemi strutturali, organizzativi e sociali presenti in Italia ed evidenziati a seguito dalla pandemia da Covid 19. Il Piano si articola in 6 Missioni, ovvero aree tematiche principali su cui intervenire, individuate in piena coerenza con i 6 pilastri del Next Generation EU: digitalizzazione, innovazione, competitività e cultura; transizione ecologica; infrastrutture per una mobilità sostenibile; istruzione e ricerca; Inclusione e coesione e salute. Le Missioni si articolano in Componenti, ovvero aree di intervento che affrontano sfide specifiche, composte a loro volta da Investimenti e Riforme.","Il Piano Nazionale di Ripresa e Resilienza (PNRR) che è stato inviato il 30 aprile 2022 alla Commissione europea e è stato approvato il 22 giugno 2022 dalla Commissione Europea e il 13 luglio dal Consiglio Economia e Finanza (Ecofin), è la risposta ai problemi strutturali, organizzativi e sociali presenti in Italia e che sono stati chiari dopo la pandemia da Covid 19. 
Il Piano si articola in 6 Missioni cioè temi principali su cui intervenire. Le Missioni sono state individuate in armonia con i 6 pilastri del Next Generation EU e sono: la digitalizzazione, l'innovazione, la competitività e la cultura; la transizione ecologica; le infrastrutture per una mobilità sostenibile; l'istruzione e la ricerca; l'Inclusione e la coesione e salute. Le Missioni si articolano in Componenti cioè in argomenti di intervento che trattano sfide specifiche, composte a loro volta da Investimenti e Riforme.",I pilastri sembrano 5 e non 6,,2024-04-21T19:28:46.187208,202.0
99bdc9fdd8097f067f77cb220074b1b5,25,"Nello specifico, la Missione 6 Salute mira a potenziare e riorientare il Servizio Sanitario Nazionale (SSN) per migliorarne l'efficacia nel rispondere ai bisogni di cura delle persone, per rendere le strutture più moderne, digitali e inclusive, garantire equità di accesso alle cure, rafforzare la prevenzione e i servizi sul territorio promuovendo la ricerca, ed è articolata in due Componenti:
- Componente 1: Reti di prossimità, strutture intermedie e telemedicina per l'assistenza territoriale; 
- Componente 2: Innovazione, ricerca e digitalizzazione del Servizio Sanitario Nazionale","La Missione 6 Salute mira a rafforzare e riorientare il Servizio Sanitario Nazionale (SSN) per migliorarne l'efficacia nel rispondere ai bisogni di cura delle persone, per rendere le strutture più moderne, digitali e inclusive, per assicurare che tutti possano avere in modo uguale le cure, per rafforzare la prevenzione e i servizi sul territorio promuovendo la ricerca. La Missione 6 si divide in due Componenti:
- Componente 1: Reti di vicinanza, strutture intermedie e telemedicina per l'assistenza territoriale; 
- Componente 2: Innovazione, ricerca e digitalizzazione del Servizio Sanitario Nazionale",,,2024-04-21T19:29:56.405628,69.0
99bdc9fdd8097f067f77cb220074b1b5,26,"La Componente 1, in particolare, ha l'obiettivo di rafforzare le prestazioni erogate sul territorio grazie all'attivazione e al potenziamento di strutture e presidi territoriali (come le Case della Comunità e gli Ospedali di Comunità), migliorare l'assistenza domiciliare, lo sviluppo della telemedicina e una più efficace integrazione con tutti i servizi sociosanitari. Tali strutture vengono puntualmente definite nel PNRR: 
- la Casa della Comunità come ""lo strumento attraverso cui coordinare tutti i servizi offerti, in particolare ai malati cronici"", una struttura dove ""opererà un team multidisciplinare di medici di medicina generale, pediatri di libera scelta, medici specialistici, infermieri di comunità, altri professionisti della salute"" e che ""potrà ospitare anche assistenti sociali"", ""ha il fine di garantire la promozione, la prevenzione della salute e la presa in carico della comunità di riferimento"";
- le Centrali Operative Territoriali (COT) ""una in ogni distretto, con la funzione di coordinare i servizi domiciliari con gli altri servizi sanitari, assicurando l'interfaccia con gli ospedali e la rete di emergenza-urgenza""; 
- l'Ospedale di Comunità quale ""struttura sanitaria della rete territoriale a ricovero breve e destinata a pazienti che necessitano di interventi sanitari a media/bassa intensità clinica e per degenze di breve durata"", dotata di moduli da indicativamente 20 posti letto (fino ad un massimo di 40 posti letto) e a gestione prevalentemente infermieristica","La Componente 1 ha l'obiettivo di a) rafforzare le prestazioni offerte sul territorio attivando e rafforzando strutture e presidi territoriali (come le Case della Comunità e gli Ospedali di Comunità), b) migliorare l'assistenza a casa, lo sviluppo della telemedicina e una più efficace integrazione con tutti i servizi sociosanitari. 
Tali strutture vengono così definite nel PNRR: 
- la Casa della Comunità è ""lo strumento attraverso cui coordinare tutti i servizi offerti, in particolare ai malati cronici"", una struttura dove ""opererà un team multidisciplinare di medici di medicina generale, pediatri di libera scelta, medici specialistici, infermieri di comunità, altri professionisti della salute"" e che ""potrà ospitare anche assistenti sociali"", ""ha il fine di garantire la promozione, la prevenzione della salute e la presa in carico della comunità di riferimento"";
- le Centrali Operative Territoriali (COT) ""una in ogni distretto, con la funzione di coordinare i servizi domiciliari con gli altri servizi sanitari, assicurando l'interfaccia con gli ospedali e la rete di emergenza-urgenza""; 
- l'Ospedale di Comunità quale ""struttura sanitaria della rete territoriale a ricovero breve e destinata a pazienti che necessitano di interventi sanitari a media/bassa intensità clinica e per degenze di breve durata"", dotata di moduli da 20 posti letto (fino ad un massimo di 40 posti letto) e gestito perlopiù da infermieri.",,,2024-04-21T19:31:43.516016,106.0
99bdc9fdd8097f067f77cb220074b1b5,27,"L'esigenza di potenziamento dell'assistenza territoriale richiede che, parallelamente all'estensione innovativa delle strutture e dei servizi dedicati a tale finalità, si proceda anche ad un maggior utilizzo di risorse umane impiegate sul territorio, operando certamente la ridestinazione di quota del personale già impiegato nell'assistenza ospedaliera ma anche inserendo e applicando personale aggiuntivo. ","Il bisogno di rafforzare l'assistenza territoriale richiede che oltre a estendere strutture e servizi si proceda anche ad usare di più risorse umane impiegate sul territorio, cambiando la sede di lavoro al personale già impiegato nell'assistenza ospedaliera, ma anche inserendo personale aggiuntivo. ",,,2024-04-21T19:32:52.275782,68.0
