original_text,document,paragraph_index,simplified_text
"Per il raggiungimento delle finalità sopra richiamate sono stati individuati i quattro obiettivi strategici di seguito elencati:
- Garantire e stimolare il miglioramento continuo della qualità dell'assistenza 
- Favorire la prossimità e l'appropriatezza 
- Valorizzare il governo del rischio clinico 
- Assicurare l'equità e promuovere la partecipazione dei pazienti, familiari, cittadini e delle loro organizzazioni rappresentative",99bdc9fdd8097f067f77cb220074b1b5,11,"Per raggiungere gli scopi menzionati, abbiamo definito quattro obiettivi principali:
- Migliorare costantemente la qualità dell'assistenza e stimolarne il progresso.
- Promuovere servizi sanitari più vicini e appropriati alle esigenze delle persone.
- Migliorare la gestione dei rischi clinici.
- Garantire l'equità e incentivare la partecipazione di pazienti, familiari, cittadini e delle loro associazioni rappresentative."
"La componente sanitaria deve operare in stretto raccordo con la componente sociale, al fine di garantire in maniera integrata e coordinata le prestazioni sociosanitarie, siano queste a rilevanza sanitaria o sociale, come ribadito anche dal Piano Sociale Nazionale 2021-2023 predisposto in attuazione dell'art. 21 del D.Lgs. 147/2017che rimarca l'importanza che l'integrazione avvenga già dalla fase programmatoria, in quanto è necessario dare risposte ""opportune al cittadino senza che esso venga rinviato a competenze di altri enti e livelli istituzionali"". ",99bdc9fdd8097f067f77cb220074b1b5,12,"Il settore della salute deve lavorare insieme a quello sociale per offrire servizi integrati e coordinati, sia che si tratti di assistenza sanitaria o sociale. Questo approccio è sottolineato anche dal Piano Sociale Nazionale 2021-2023, che segue l'articolo 21 del Decreto Legislativo 147/2017. Il Piano evidenzia l'importanza di iniziare questa integrazione già nella fase di pianificazione, per fornire risposte adeguate ai cittadini senza rimandarli ad altri enti o livelli istituzionali."
"La programmazione locale non può prescindere dalla preliminare identificazione formale delle responsabilità specifiche nella conduzione integrata degli interventi, dei soggetti istituzionali presenti sul territorio (in particolare Azienda sanitaria locale e Comune), nel rispetto delle disposizioni normative che regolamentano la materia. ",99bdc9fdd8097f067f77cb220074b1b5,13,"Per pianificare le attività locali, è necessario prima stabilire chiaramente chi è responsabile di gestire gli interventi in modo coordinato. Questo include gli enti locali come l'Azienda sanitaria locale e il Comune. Bisogna anche seguire le leggi che regolano queste attività."
"Tale identificazione, inoltre, dovrà precisare gli impegni che fanno capo a ciascun soggetto e le procedure da adottare per realizzare un efficace coordinamento. In particolare, gli atti programmatori dovranno individuare a livello territoriale-distrettuale le specifiche modalità operative che consentano ai servizi sanitari e sociali di integrare le risorse professionali, organizzative e finanziarie in una rete che moltiplichi i benefici di ciascun intervento anziché vanificarne gli effetti. ",99bdc9fdd8097f067f77cb220074b1b5,14,"Inoltre, l'identificazione dovrà chiarire quali sono gli impegni di ogni soggetto e le procedure da seguire per coordinarsi efficacemente. In particolare, i piani di programmazione dovranno stabilire, per ogni area territoriale o distretto, le modalità operative specifiche. Queste modalità permetteranno ai servizi sanitari e sociali di unire le loro risorse professionali, organizzative e finanziarie in una rete. Questa rete aumenterà i vantaggi di ogni intervento, invece di ridurne l'efficacia."
"L'integrazione sociosanitaria va attuata e verificata, salvaguardando la specificità di ciascuna professionalità coinvolta, a tre livelli:
- istituzionale: Si realizza attraverso la collaborazione tra istituzioni sociali e sanitarie per la definizione di scelte programmatorie volte a realizzare comuni obiettivi di salute; 
- gestionale: È relativa alle modalità di gestione che possono promuovere e facilitare percorsi di continuità assistenziale, rispondendo in modo esaustivo e in senso multidimensionale al bisogno complesso di salute; 
- professionale: Si realizza nella collaborazione tra diverse culture professionali nella gestione del sistema dell'offerta, attraverso l'unitarietà di protocolli degli interventi",99bdc9fdd8097f067f77cb220074b1b5,15,"L'integrazione sociosanitaria deve essere realizzata e controllata, rispettando le caratteristiche di ogni professione coinvolta, su tre livelli:

- Istituzionale: Questo livello si basa sulla collaborazione tra enti sociali e sanitari per stabilire piani comuni che mirano a raggiungere obiettivi di salute condivisi.
- Gestionale: Riguarda le strategie di gestione che aiutano a creare un servizio continuo e completo, rispondendo in modo efficace e completo alle complesse necessità di salute.
- Professionale: Si verifica quando diverse professioni lavorano insieme per gestire l'offerta di servizi, unendo i protocolli di intervento.

In ogni livello, è fondamentale mantenere una stretta collaborazione tra i diversi settori per garantire un servizio efficace e integrato."
"Gli strumenti per la programmazione integrata e negoziata dei servizi, a livello locale, sono il Piano delle Attività Territoriali previsto dall'art. 3-quater del D.Lgs. 502/92 e smi di cui è titolare il Distretto ed il Piano di Zona, la cui titolarità spetta all'Ente di ambito sociale, con l'apporto sinergico delle molteplici realtà locali. ",99bdc9fdd8097f067f77cb220074b1b5,16,"Gli strumenti principali per organizzare e coordinare i servizi a livello locale sono due: il Piano delle Attività Territoriali e il Piano di Zona. Il primo, previsto dall'articolo 3-quater del Decreto Legislativo 502/92 e successive modifiche, è gestito dal Distretto. Il secondo è gestito dall'Ente di ambito sociale e si sviluppa con la collaborazione attiva delle varie realtà locali."
"Il Piano delle Attività Territoriali (PAT) ed il Piano di Zona (PdZ) dovranno, necessariamente coincidere nei contenuti della programmazione dell'area dell'integrazione sociosanitaria, anche se approvati con modalità temporali diverse. A tal fine, sarà utilizzato lo strumento dell'accordo di programma, tra ASL ed ambito sociale, che dovrà recepire quanto previsto dal PdZ o dal PAT in materia di servizi e risorse da attivare nell'area dell'integrazione sociosanitaria. ",99bdc9fdd8097f067f77cb220074b1b5,17,"Il Piano delle Attività Territoriali (PAT) e il Piano di Zona (PdZ) devono avere gli stessi contenuti per quanto riguarda la programmazione dell'integrazione sociosanitaria, anche se vengono approvati in momenti diversi. Per fare questo, si userà un accordo di programma tra l'ASL e l'ambito sociale. Questo accordo dovrà includere le indicazioni del PdZ o del PAT riguardo ai servizi e alle risorse da attivare per l'integrazione sociosanitaria."
"Al fine di garantire la coincidenza tra gli AST e i nuovi ambiti distrettuali, il presente documento programmatico prevede il mantenimento degli ambiti sociali territoriali come ad oggi disegnati conservando quindi la loro costituzione primaria ma risulteranno accorpati solo nella declinazione di alcuni nuovi ambiti distrettuali rendendoli pertanto comunque omogenei in questi ultimi. ",99bdc9fdd8097f067f77cb220074b1b5,18,"Per assicurare che gli Ambiti Sociali Territoriali (AST) corrispondano ai nuovi distretti, questo documento stabilisce che gli attuali AST rimarranno come sono, mantenendo la loro struttura originale. Tuttavia, verranno uniti solo in alcuni nuovi distretti, garantendo così uniformità in queste aree."
"Il Servizio Sanitario Regionale (SSR) e gli AST in via prioritaria, garantiscono in modo integrato le attività riguardanti l'accesso ai servizi sanitari e sociali e la presa in carico delle persone non autosufficienti e disabili. ",99bdc9fdd8097f067f77cb220074b1b5,19,Il Servizio Sanitario Regionale (SSR) e gli AST si occupano per primi di fornire in modo coordinato i servizi sanitari e sociali. Questo include aiutare le persone che non possono badare a sé stesse e le persone con disabilità.
"La Regione Basilicata intende, pertanto, attivare un modello organizzativo che consenta un utilizzo funzionale e coordinato delle risorse, anche professionali, capace di mettere in rete le prestazioni di maggior impatto sulle situazioni di disagio personale e sociale, erogate in tutti gli ambiti previsti dai LEA anche al fine di ""garantire il benessere psicologico individuale e collettivo"" della popolazione, così come previsto anche dal comma 2 dell'art. 29 ter della Legge del 13/10/2020, n. 126. In questo ambito le farmacie convenzionate con il SSN ubicate uniformemente sull'intero territorio nazionale, costituiscono presidi sanitari di prossimità e rappresentano un elemento fondamentale ed integrante del Servizio sanitario nazionale. ",99bdc9fdd8097f067f77cb220074b1b5,20,"La Regione Basilicata vuole quindi creare un sistema organizzativo che usi in modo efficace e coordinato le risorse, comprese quelle professionali. Questo sistema mira a collegare i servizi che hanno un grande impatto sulle difficoltà personali e sociali, offerti in tutti i settori previsti dai Livelli Essenziali di Assistenza (LEA). L'obiettivo è assicurare il benessere psicologico sia individuale che collettivo della popolazione, come indicato anche dall'articolo 29 ter, comma 2, della Legge del 13 ottobre 2020, numero 126. In questo contesto, le farmacie che hanno un accordo con il Sistema Sanitario Nazionale (SSN) e che si trovano in tutto il territorio nazionale, sono importanti punti di assistenza sanitaria vicini ai cittadini e sono un elemento essenziale del Servizio sanitario nazionale."
"In particolare, la rete capillare delle farmacie convenzionate con il SSN assicura quotidianamente prestazioni di servizi sanitari a presidio della salute della cittadinanza: in tale ambito vanno inquadrate la dispensazione del farmaco, per i pazienti cronici la possibilità di usufruire di un servizio di accesso personalizzato ai farmaci, la farmacovigilanza, le attività riservate alle farmacie dalla normativa sulla c.d. ""Farmacia dei Servizi"" (D. Lgs. 153/2009) e l'assegnazione delle nuove funzioni tra le quali le vaccinazioni anti-Covid e antinfluenzali, la somministrazione di test diagnostici nell'ambito di piani di tutela della salute pubblica individuati dalla regione. ",99bdc9fdd8097f067f77cb220074b1b5,21,"Le farmacie convenzionate con il Servizio Sanitario Nazionale (SSN) offrono ogni giorno servizi sanitari importanti per la salute dei cittadini. Questi includono la distribuzione di medicinali, un servizio personalizzato per l'accesso ai farmaci per i pazienti cronici, la sorveglianza sulla sicurezza dei farmaci (farmacovigilanza), e altre attività specifiche definite dalla legge sulla ""Farmacia dei Servizi"" (Decreto Legislativo 153/2009). Tra le nuove funzioni assegnate alle farmacie ci sono anche le vaccinazioni anti-Covid e antinfluenzali e la somministrazione di test diagnostici, come parte dei programmi regionali per la protezione della salute pubblica."
"La Regione individuerà un piano per lo sviluppo delle attività svolte dalle farmacie perché siano, ad invarianza dei costi, parte integrante della rete territoriale dell'assistenza di prossimità, e della digitalizzazione dell'assistenza sanitaria. ",99bdc9fdd8097f067f77cb220074b1b5,22,La Regione creerà un piano per migliorare le attività delle farmacie. Questo piano permetterà alle farmacie di essere parte attiva e senza costi aggiuntivi della rete territoriale che offre assistenza sanitaria vicino ai cittadini e di partecipare alla digitalizzazione dei servizi sanitari.
"Il presente documento definisce modelli organizzativi, standard e le principali tematiche connesse agli interventi previsti nell'ambito della Missione 6 Component 1 ""Reti di prossimità, strutture e telemedicina per l'assistenza sanitaria territoriale"" del PNRR, che sono considerate in una ottica più ampia ed integrata anche attraverso l'analisi di strumenti e ruoli trasversali propedeutici al potenziamento dell'assistenza territoriale.",99bdc9fdd8097f067f77cb220074b1b5,23,"Questo documento stabilisce i modelli organizzativi, gli standard e i principali argomenti legati agli interventi della Missione 6 Componente 1 ""Reti di prossimità, strutture e telemedicina per l'assistenza sanitaria territoriale"" del PNRR. Si considerano questi elementi in modo ampio e integrato, analizzando anche strumenti e ruoli utili per migliorare l'assistenza sanitaria sul territorio."
"Il Piano Nazionale di Ripresa e Resilienza (PNRR), inviato il 30 aprile alla Commissione europea e approvato il 22 giugno dalla Commissione Europea e il 13 luglio dal Consiglio Economia e Finanza (Ecofin), è la risposta strategica ai problemi strutturali, organizzativi e sociali presenti in Italia ed evidenziati a seguito dalla pandemia da Covid 19. Il Piano si articola in 6 Missioni, ovvero aree tematiche principali su cui intervenire, individuate in piena coerenza con i 6 pilastri del Next Generation EU: digitalizzazione, innovazione, competitività e cultura; transizione ecologica; infrastrutture per una mobilità sostenibile; istruzione e ricerca; Inclusione e coesione e salute. Le Missioni si articolano in Componenti, ovvero aree di intervento che affrontano sfide specifiche, composte a loro volta da Investimenti e Riforme.",99bdc9fdd8097f067f77cb220074b1b5,24,"Il Piano Nazionale di Ripresa e Resilienza (PNRR) è stato inviato alla Commissione europea il 30 aprile e approvato il 22 giugno dalla stessa Commissione e il 13 luglio dal Consiglio Economia e Finanza (Ecofin). Questo Piano rappresenta la strategia dell'Italia per affrontare i problemi causati dalla pandemia di Covid-19, che riguardano la struttura, l'organizzazione e la società del paese.

Il PNRR si divide in sei grandi aree di intervento, chiamate Missioni, che rispecchiano i sei pilastri del programma europeo Next Generation EU. Queste aree sono: digitalizzazione, innovazione, competitività e cultura; transizione ecologica; infrastrutture per una mobilità sostenibile; istruzione e ricerca; inclusione e coesione sociale; e salute.

Ogni Missione comprende diverse Componenti, che sono sotto-aree focalizzate su sfide specifiche. Queste Componenti includono sia Investimenti che Riforme per raggiungere gli obiettivi del Piano."
"Nello specifico, la Missione 6 Salute mira a potenziare e riorientare il Servizio Sanitario Nazionale (SSN) per migliorarne l'efficacia nel rispondere ai bisogni di cura delle persone, per rendere le strutture più moderne, digitali e inclusive, garantire equità di accesso alle cure, rafforzare la prevenzione e i servizi sul territorio promuovendo la ricerca, ed è articolata in due Componenti:
- Componente 1: Reti di prossimità, strutture intermedie e telemedicina per l'assistenza territoriale; 
- Componente 2: Innovazione, ricerca e digitalizzazione del Servizio Sanitario Nazionale",99bdc9fdd8097f067f77cb220074b1b5,25,"La Missione 6 Salute ha l'obiettivo di migliorare il Servizio Sanitario Nazionale (SSN) rendendolo più efficace, moderno, digitale e accessibile a tutti. Vuole anche potenziare la prevenzione e i servizi locali e promuovere la ricerca. Questa missione si divide in due parti:
- Componente 1: Si concentra sullo sviluppo di reti locali, strutture intermedie e l'uso della telemedicina per assistere la popolazione sul territorio.
- Componente 2: Si occupa di innovazione, ricerca e digitalizzazione del Servizio Sanitario Nazionale."
"La Componente 1, in particolare, ha l'obiettivo di rafforzare le prestazioni erogate sul territorio grazie all'attivazione e al potenziamento di strutture e presidi territoriali (come le Case della Comunità e gli Ospedali di Comunità), migliorare l'assistenza domiciliare, lo sviluppo della telemedicina e una più efficace integrazione con tutti i servizi sociosanitari. Tali strutture vengono puntualmente definite nel PNRR: 
- la Casa della Comunità come ""lo strumento attraverso cui coordinare tutti i servizi offerti, in particolare ai malati cronici"", una struttura dove ""opererà un team multidisciplinare di medici di medicina generale, pediatri di libera scelta, medici specialistici, infermieri di comunità, altri professionisti della salute"" e che ""potrà ospitare anche assistenti sociali"", ""ha il fine di garantire la promozione, la prevenzione della salute e la presa in carico della comunità di riferimento"";
- le Centrali Operative Territoriali (COT) ""una in ogni distretto, con la funzione di coordinare i servizi domiciliari con gli altri servizi sanitari, assicurando l'interfaccia con gli ospedali e la rete di emergenza-urgenza""; 
- l'Ospedale di Comunità quale ""struttura sanitaria della rete territoriale a ricovero breve e destinata a pazienti che necessitano di interventi sanitari a media/bassa intensità clinica e per degenze di breve durata"", dotata di moduli da indicativamente 20 posti letto (fino ad un massimo di 40 posti letto) e a gestione prevalentemente infermieristica",99bdc9fdd8097f067f77cb220074b1b5,26,"La Componente 1 mira a migliorare i servizi sanitari locali attraverso l'apertura e il rafforzamento di strutture come le Case della Comunità e gli Ospedali di Comunità. Questo obiettivo include anche il potenziamento dell'assistenza a domicilio, lo sviluppo della telemedicina e una migliore integrazione con i servizi sociosanitari.

Le Case della Comunità coordinano tutti i servizi per i pazienti, soprattutto quelli con malattie croniche. In queste strutture lavorano team di medici di base, pediatri, specialisti, infermieri di comunità e altri professionisti della salute. Possono anche includere assistenti sociali. Il loro scopo è promuovere la salute, prevenirla e prendersi cura della comunità.

Le Centrali Operative Territoriali (COT), una per distretto, coordinano i servizi a domicilio con altri servizi sanitari. Assicurano la connessione con gli ospedali e la rete di emergenza.

Gli Ospedali di Comunità sono strutture sanitarie locali per pazienti che necessitano di cure di media o bassa intensità per brevi periodi. Questi ospedali hanno circa 20 posti letto, ma possono arrivare fino a 40, e sono gestiti principalmente da personale infermieristico."
"L'esigenza di potenziamento dell'assistenza territoriale richiede che, parallelamente all'estensione innovativa delle strutture e dei servizi dedicati a tale finalità, si proceda anche ad un maggior utilizzo di risorse umane impiegate sul territorio, operando certamente la ridestinazione di quota del personale già impiegato nell'assistenza ospedaliera ma anche inserendo e applicando personale aggiuntivo. ",99bdc9fdd8097f067f77cb220074b1b5,27,"Per migliorare l'assistenza sul territorio, è necessario non solo sviluppare e innovare le strutture e i servizi esistenti, ma anche aumentare il numero di persone che lavorano in quest'area. Questo significa trasferire una parte del personale che attualmente lavora negli ospedali e assumere nuovo personale."
"In merito la recente legge 30 dicembre 2021, n. 234 (Bilancio di previsione dello Stato per l'anno finanziario 2022 e bilancio pluriennale per il triennio 2022-2024) all'art. 1, comma 269, è intervenuta operando modifiche al testo vigente del decreto-legge 30 aprile 2019, n. 35 (c.d. decreto ""Calabria"") che fissa attualmente i limiti della spesa per il personale. L'intervento operato con la legge n. 234/2021 ha operato la stabilizzazione per ogni anno, dal 2019 in poi, della quota ordinaria di possibile aumento della spesa del personale fissata nel 10 per cento dell'incremento annuale del Fondo sanitario regionale rispetto all'esercizio precedente (fermo rimanendo il limite iniziale fissato nel maggior importo di spesa del personale tra quello registrato nell'anno 2018 e quello determinato dall'applicazione della legge n. 191/2009). ",99bdc9fdd8097f067f77cb220074b1b5,28,"La legge del 30 dicembre 2021, numero 234, ha modificato il decreto-legge del 30 aprile 2019, numero 35, noto come decreto ""Calabria"". Questo decreto stabilisce i limiti di spesa per il personale. Con la nuova legge, ogni anno a partire dal 2019, la spesa ordinaria per il personale può aumentare fino al 10% dell'incremento annuale del Fondo sanitario regionale rispetto all'anno precedente. Questo aumento non può superare l'importo maggiore tra la spesa del personale del 2018 e quella calcolata secondo la legge numero 191 del 2009."
