original_text,document,paragraph_index,simplified_text
"Per il raggiungimento delle finalità sopra richiamate sono stati individuati i quattro obiettivi strategici di seguito elencati:
- Garantire e stimolare il miglioramento continuo della qualità dell'assistenza 
- Favorire la prossimità e l'appropriatezza 
- Valorizzare il governo del rischio clinico 
- Assicurare l'equità e promuovere la partecipazione dei pazienti, familiari, cittadini e delle loro organizzazioni rappresentative",99bdc9fdd8097f067f77cb220074b1b5,11,"Per raggiungere gli obiettivi sopra menzionati, ci siamo posti i seguenti obiettivi strategici:
- Migliorare costantemente la qualità dell'assistenza
- Favorire la vicinanza e l'appropriatezza
- Potenziare la gestione del rischio clinico
- Garantire la parità e incoraggiare la partecipazione attiva di pazienti, familiari, cittadini e delle loro organizzazioni rappresentative."
"La componente sanitaria deve operare in stretto raccordo con la componente sociale, al fine di garantire in maniera integrata e coordinata le prestazioni sociosanitarie, siano queste a rilevanza sanitaria o sociale, come ribadito anche dal Piano Sociale Nazionale 2021-2023 predisposto in attuazione dell'art. 21 del D.Lgs. 147/2017che rimarca l'importanza che l'integrazione avvenga già dalla fase programmatoria, in quanto è necessario dare risposte ""opportune al cittadino senza che esso venga rinviato a competenze di altri enti e livelli istituzionali"". ",99bdc9fdd8097f067f77cb220074b1b5,12,"La sanità e i servizi sociali devono collaborare strettamente per garantire in modo integrato e coordinato le prestazioni sociosanitarie, sia di natura sanitaria che sociale. Questo principio è sottolineato anche nel Piano Sociale Nazionale 2021-2023, che attua l'articolo 21 del Decreto Legislativo 147/2017. Secondo il Piano, è fondamentale che l'integrazione avvenga fin dalla fase di pianificazione, per fornire risposte adeguate ai cittadini senza doverli indirizzare ad altri enti o livelli istituzionali."
"La programmazione locale non può prescindere dalla preliminare identificazione formale delle responsabilità specifiche nella conduzione integrata degli interventi, dei soggetti istituzionali presenti sul territorio (in particolare Azienda sanitaria locale e Comune), nel rispetto delle disposizioni normative che regolamentano la materia. ",99bdc9fdd8097f067f77cb220074b1b5,13,"Per pianificare a livello locale, è necessario identificare chiaramente le responsabilità dei soggetti istituzionali presenti sul territorio, come l'Azienda sanitaria locale e il Comune. Questo deve essere fatto nel rispetto delle leggi che regolano la materia."
"Tale identificazione, inoltre, dovrà precisare gli impegni che fanno capo a ciascun soggetto e le procedure da adottare per realizzare un efficace coordinamento. In particolare, gli atti programmatori dovranno individuare a livello territoriale-distrettuale le specifiche modalità operative che consentano ai servizi sanitari e sociali di integrare le risorse professionali, organizzative e finanziarie in una rete che moltiplichi i benefici di ciascun intervento anziché vanificarne gli effetti. ",99bdc9fdd8097f067f77cb220074b1b5,14,"L'identificazione deve specificare chiaramente gli impegni di ciascun soggetto e le procedure da seguire per coordinarsi efficacemente. Gli atti di programmazione devono stabilire a livello territoriale e distrettuale le modalità operative per integrare le risorse professionali, organizzative e finanziarie dei servizi sanitari e sociali. Questo permetterà di creare una rete che massimizzi i benefici di ogni intervento anziché ridurne l'efficacia."
"L'integrazione sociosanitaria va attuata e verificata, salvaguardando la specificità di ciascuna professionalità coinvolta, a tre livelli:
- istituzionale: Si realizza attraverso la collaborazione tra istituzioni sociali e sanitarie per la definizione di scelte programmatorie volte a realizzare comuni obiettivi di salute; 
- gestionale: È relativa alle modalità di gestione che possono promuovere e facilitare percorsi di continuità assistenziale, rispondendo in modo esaustivo e in senso multidimensionale al bisogno complesso di salute; 
- professionale: Si realizza nella collaborazione tra diverse culture professionali nella gestione del sistema dell'offerta, attraverso l'unitarietà di protocolli degli interventi",99bdc9fdd8097f067f77cb220074b1b5,15,"L'integrazione sociosanitaria deve essere attuata e verificata in tre livelli, nel rispetto delle diverse figure professionali coinvolte:
- Livello istituzionale: Le istituzioni sociali e sanitarie devono collaborare per definire scelte programmatiche volte a raggiungere obiettivi comuni di salute.
- Livello gestionale: Riguarda le modalità di gestione che possono favorire percorsi di assistenza continui, rispondendo in modo completo e multidimensionale ai bisogni complessi di salute.
- Livello professionale: Coinvolge la collaborazione tra diverse figure professionali nella gestione dell'offerta di servizi, attraverso l'adozione di protocolli unificati per gli interventi."
"Gli strumenti per la programmazione integrata e negoziata dei servizi, a livello locale, sono il Piano delle Attività Territoriali previsto dall'art. 3-quater del D.Lgs. 502/92 e smi di cui è titolare il Distretto ed il Piano di Zona, la cui titolarità spetta all'Ente di ambito sociale, con l'apporto sinergico delle molteplici realtà locali. ",99bdc9fdd8097f067f77cb220074b1b5,16,"A livello locale, ci sono due strumenti per pianificare i servizi in modo integrato e negoziato: il Piano delle Attività Territoriali, gestito dal Distretto, e il Piano di Zona, gestito dall'Ente di ambito sociale con la collaborazione delle varie realtà locali. Il Piano delle Attività Territoriali è disciplinato dall'art. 3-quater del D.Lgs. 502/92 e successive modifiche."
"Il Piano delle Attività Territoriali (PAT) ed il Piano di Zona (PdZ) dovranno, necessariamente coincidere nei contenuti della programmazione dell'area dell'integrazione sociosanitaria, anche se approvati con modalità temporali diverse. A tal fine, sarà utilizzato lo strumento dell'accordo di programma, tra ASL ed ambito sociale, che dovrà recepire quanto previsto dal PdZ o dal PAT in materia di servizi e risorse da attivare nell'area dell'integrazione sociosanitaria. ",99bdc9fdd8097f067f77cb220074b1b5,17,"Il Piano delle Attività Territoriali (PAT) e il Piano di Zona (PdZ) devono avere gli stessi contenuti per quanto riguarda la programmazione dell'area dell'integrazione sociosanitaria, anche se vengono approvati in momenti diversi. Per garantire questo, verrà utilizzato l'accordo di programma tra l'Azienda Sanitaria Locale (ASL) e l'ambito sociale, che includerà le indicazioni del PdZ o del PAT sui servizi e sulle risorse da attivare nell'area dell'integrazione sociosanitaria."
"Al fine di garantire la coincidenza tra gli AST e i nuovi ambiti distrettuali, il presente documento programmatico prevede il mantenimento degli ambiti sociali territoriali come ad oggi disegnati conservando quindi la loro costituzione primaria ma risulteranno accorpati solo nella declinazione di alcuni nuovi ambiti distrettuali rendendoli pertanto comunque omogenei in questi ultimi. ",99bdc9fdd8097f067f77cb220074b1b5,18,"Per garantire che gli Ambiti Sociali Territoriali corrispondano ai nuovi ambiti distrettuali, questo documento prevede di mantenere la struttura attuale degli ambiti sociali territoriali. Tuttavia, alcuni di essi saranno accorpati per creare nuovi ambiti distrettuali omogenei."
"Il Servizio Sanitario Regionale (SSR) e gli AST in via prioritaria, garantiscono in modo integrato le attività riguardanti l'accesso ai servizi sanitari e sociali e la presa in carico delle persone non autosufficienti e disabili. ",99bdc9fdd8097f067f77cb220074b1b5,19,Il Servizio Sanitario Regionale (SSR) e gli Assistenti Sociali Territoriali (AST) si occupano principalmente di garantire in modo integrato l'accesso ai servizi sanitari e sociali e l'assistenza alle persone non autosufficienti e disabili.
"La Regione Basilicata intende, pertanto, attivare un modello organizzativo che consenta un utilizzo funzionale e coordinato delle risorse, anche professionali, capace di mettere in rete le prestazioni di maggior impatto sulle situazioni di disagio personale e sociale, erogate in tutti gli ambiti previsti dai LEA anche al fine di ""garantire il benessere psicologico individuale e collettivo"" della popolazione, così come previsto anche dal comma 2 dell'art. 29 ter della Legge del 13/10/2020, n. 126. In questo ambito le farmacie convenzionate con il SSN ubicate uniformemente sull'intero territorio nazionale, costituiscono presidi sanitari di prossimità e rappresentano un elemento fondamentale ed integrante del Servizio sanitario nazionale. ",99bdc9fdd8097f067f77cb220074b1b5,20,"La Regione Basilicata vuole creare un modello organizzativo che permetta di utilizzare in modo efficace e coordinato le risorse, comprese quelle professionali, per mettere insieme i servizi più importanti per affrontare situazioni di disagio personale e sociale. Questi servizi sono offerti in tutti i settori previsti dalla Legge sull'Essenziale delle Prestazioni (LEA) con l'obiettivo di garantire il benessere psicologico individuale e collettivo della popolazione, come stabilito anche dall'articolo 29 ter della Legge 126 del 13/10/2020. Le farmacie convenzionate con il Servizio Sanitario Nazionale (SSN), presenti in modo uniforme su tutto il territorio nazionale, sono punti di assistenza sanitaria vicini alla cittadinanza e rappresentano un elemento essenziale e integrante del Servizio Sanitario Nazionale."
"In particolare, la rete capillare delle farmacie convenzionate con il SSN assicura quotidianamente prestazioni di servizi sanitari a presidio della salute della cittadinanza: in tale ambito vanno inquadrate la dispensazione del farmaco, per i pazienti cronici la possibilità di usufruire di un servizio di accesso personalizzato ai farmaci, la farmacovigilanza, le attività riservate alle farmacie dalla normativa sulla c.d. ""Farmacia dei Servizi"" (D. Lgs. 153/2009) e l'assegnazione delle nuove funzioni tra le quali le vaccinazioni anti-Covid e antinfluenzali, la somministrazione di test diagnostici nell'ambito di piani di tutela della salute pubblica individuati dalla regione. ",99bdc9fdd8097f067f77cb220074b1b5,21,"Le farmacie convenzionate con il Servizio Sanitario Nazionale forniscono quotidianamente servizi sanitari per la salute dei cittadini. Questi servizi includono la distribuzione dei farmaci, un servizio personalizzato per i pazienti cronici, la sorveglianza dei farmaci, le attività previste dalla legge sulla ""Farmacia dei Servizi"" (D. Lgs. 153/2009) e nuove funzioni come le vaccinazioni anti-Covid e antinfluenzali, e la somministrazione di test diagnostici per la tutela della salute pubblica, come definito dalla regione."
"La Regione individuerà un piano per lo sviluppo delle attività svolte dalle farmacie perché siano, ad invarianza dei costi, parte integrante della rete territoriale dell'assistenza di prossimità, e della digitalizzazione dell'assistenza sanitaria. ",99bdc9fdd8097f067f77cb220074b1b5,22,"La Regione creerà un piano per migliorare le attività delle farmacie in modo che diventino parte essenziale della rete territoriale dell'assistenza locale e della digitalizzazione dei servizi sanitari, mantenendo costi invariati."
"Il presente documento definisce modelli organizzativi, standard e le principali tematiche connesse agli interventi previsti nell'ambito della Missione 6 Component 1 ""Reti di prossimità, strutture e telemedicina per l'assistenza sanitaria territoriale"" del PNRR, che sono considerate in una ottica più ampia ed integrata anche attraverso l'analisi di strumenti e ruoli trasversali propedeutici al potenziamento dell'assistenza territoriale.",99bdc9fdd8097f067f77cb220074b1b5,23,"Questo documento spiega come organizzare, quali standard seguire e di cosa si occupano gli interventi della Missione 6 Componente 1 del PNRR, che riguarda la creazione di reti di prossimità, strutture e telemedicina per migliorare l'assistenza sanitaria locale. Si analizzano anche strumenti e ruoli trasversali che sono importanti per potenziare l'assistenza sul territorio."
"Il Piano Nazionale di Ripresa e Resilienza (PNRR), inviato il 30 aprile alla Commissione europea e approvato il 22 giugno dalla Commissione Europea e il 13 luglio dal Consiglio Economia e Finanza (Ecofin), è la risposta strategica ai problemi strutturali, organizzativi e sociali presenti in Italia ed evidenziati a seguito dalla pandemia da Covid 19. Il Piano si articola in 6 Missioni, ovvero aree tematiche principali su cui intervenire, individuate in piena coerenza con i 6 pilastri del Next Generation EU: digitalizzazione, innovazione, competitività e cultura; transizione ecologica; infrastrutture per una mobilità sostenibile; istruzione e ricerca; Inclusione e coesione e salute. Le Missioni si articolano in Componenti, ovvero aree di intervento che affrontano sfide specifiche, composte a loro volta da Investimenti e Riforme.",99bdc9fdd8097f067f77cb220074b1b5,24,"Il Piano Nazionale di Ripresa e Resilienza (PNRR) è stato inviato alla Commissione europea il 30 aprile e approvato il 22 giugno dalla Commissione Europea e il 13 luglio dal Consiglio Economia e Finanza (Ecofin). È la risposta strategica ai problemi strutturali, organizzativi e sociali emersi in Italia a causa della pandemia da Covid-19. Il Piano si suddivide in 6 Missioni, che rappresentano le principali aree tematiche su cui intervenire, in linea con i 6 pilastri del Next Generation EU: digitalizzazione, innovazione, competitività e cultura; transizione ecologica; infrastrutture per una mobilità sostenibile; istruzione e ricerca; inclusione, coesione e salute. Ogni Missione è composta da Componenti, che affrontano sfide specifiche, e queste a loro volta si suddividono in Investimenti e Riforme."
"Nello specifico, la Missione 6 Salute mira a potenziare e riorientare il Servizio Sanitario Nazionale (SSN) per migliorarne l'efficacia nel rispondere ai bisogni di cura delle persone, per rendere le strutture più moderne, digitali e inclusive, garantire equità di accesso alle cure, rafforzare la prevenzione e i servizi sul territorio promuovendo la ricerca, ed è articolata in due Componenti:
- Componente 1: Reti di prossimità, strutture intermedie e telemedicina per l'assistenza territoriale; 
- Componente 2: Innovazione, ricerca e digitalizzazione del Servizio Sanitario Nazionale",99bdc9fdd8097f067f77cb220074b1b5,25,"La Missione 6 Salute ha l'obiettivo di potenziare e riorientare il Servizio Sanitario Nazionale (SSN) per migliorare la sua efficacia nel rispondere ai bisogni di cura delle persone. Si vuole rendere le strutture sanitarie più moderne, digitali e inclusive, garantendo un accesso equo alle cure, rafforzando la prevenzione e i servizi sul territorio e promuovendo la ricerca. La missione è divisa in due parti:
1. Reti di prossimità, strutture intermedie e telemedicina per l'assistenza territoriale;
2. Innovazione, ricerca e digitalizzazione del Servizio Sanitario Nazionale."
"La Componente 1, in particolare, ha l'obiettivo di rafforzare le prestazioni erogate sul territorio grazie all'attivazione e al potenziamento di strutture e presidi territoriali (come le Case della Comunità e gli Ospedali di Comunità), migliorare l'assistenza domiciliare, lo sviluppo della telemedicina e una più efficace integrazione con tutti i servizi sociosanitari. Tali strutture vengono puntualmente definite nel PNRR: 
- la Casa della Comunità come ""lo strumento attraverso cui coordinare tutti i servizi offerti, in particolare ai malati cronici"", una struttura dove ""opererà un team multidisciplinare di medici di medicina generale, pediatri di libera scelta, medici specialistici, infermieri di comunità, altri professionisti della salute"" e che ""potrà ospitare anche assistenti sociali"", ""ha il fine di garantire la promozione, la prevenzione della salute e la presa in carico della comunità di riferimento"";
- le Centrali Operative Territoriali (COT) ""una in ogni distretto, con la funzione di coordinare i servizi domiciliari con gli altri servizi sanitari, assicurando l'interfaccia con gli ospedali e la rete di emergenza-urgenza""; 
- l'Ospedale di Comunità quale ""struttura sanitaria della rete territoriale a ricovero breve e destinata a pazienti che necessitano di interventi sanitari a media/bassa intensità clinica e per degenze di breve durata"", dotata di moduli da indicativamente 20 posti letto (fino ad un massimo di 40 posti letto) e a gestione prevalentemente infermieristica",99bdc9fdd8097f067f77cb220074b1b5,26,"La Componente 1 ha l'obiettivo di migliorare i servizi sanitari sul territorio attraverso l'attivazione e il potenziamento di strutture come le Case della Comunità e gli Ospedali di Comunità. Si punta a potenziare l'assistenza domiciliare, sviluppare la telemedicina e integrare meglio i servizi sociosanitari. Nel Piano Nazionale di Ripresa e Resilienza vengono definite le seguenti strutture: 
- Casa della Comunità: è uno strumento per coordinare i servizi offerti, soprattutto ai malati cronici. Qui lavorerà un team di medici, infermieri e altri professionisti della salute, inclusi assistenti sociali. La Casa della Comunità si occupa di promuovere la salute, prevenire le malattie e prendersi cura della comunità di riferimento.
- Centrali Operative Territoriali (COT): ce n'è una in ogni distretto e si occupano di coordinare i servizi domiciliari con gli altri servizi sanitari, garantendo il collegamento con gli ospedali e i servizi di emergenza.
- Ospedale di Comunità: è una struttura sanitaria per ricoveri brevi, dedicata a pazienti con bisogni di cure a intensità clinica media/bassa e degenze di breve durata. Ha circa 20-40 posti letto e viene gestito principalmente da personale infermieristico."
"L'esigenza di potenziamento dell'assistenza territoriale richiede che, parallelamente all'estensione innovativa delle strutture e dei servizi dedicati a tale finalità, si proceda anche ad un maggior utilizzo di risorse umane impiegate sul territorio, operando certamente la ridestinazione di quota del personale già impiegato nell'assistenza ospedaliera ma anche inserendo e applicando personale aggiuntivo. ",99bdc9fdd8097f067f77cb220074b1b5,27,"Per migliorare l'assistenza nei territori, è necessario potenziare le strutture e i servizi dedicati. Questo significa impiegare più personale sul campo, sia ridestinando parte di quello attualmente impiegato negli ospedali, sia assumendo nuovo personale."
"In merito la recente legge 30 dicembre 2021, n. 234 (Bilancio di previsione dello Stato per l'anno finanziario 2022 e bilancio pluriennale per il triennio 2022-2024) all'art. 1, comma 269, è intervenuta operando modifiche al testo vigente del decreto-legge 30 aprile 2019, n. 35 (c.d. decreto ""Calabria"") che fissa attualmente i limiti della spesa per il personale. L'intervento operato con la legge n. 234/2021 ha operato la stabilizzazione per ogni anno, dal 2019 in poi, della quota ordinaria di possibile aumento della spesa del personale fissata nel 10 per cento dell'incremento annuale del Fondo sanitario regionale rispetto all'esercizio precedente (fermo rimanendo il limite iniziale fissato nel maggior importo di spesa del personale tra quello registrato nell'anno 2018 e quello determinato dall'applicazione della legge n. 191/2009). ",99bdc9fdd8097f067f77cb220074b1b5,28,"La legge n. 234 del 30 dicembre 2021 ha modificato il decreto-legge n. 35 del 30 aprile 2019, noto come decreto ""Calabria"", riguardante i limiti di spesa per il personale. In particolare, l'art. 1, comma 269 della suddetta legge ha stabilito che la spesa per il personale non può aumentare oltre il 10% dell'incremento annuale del Fondo sanitario regionale rispetto all'anno precedente a partire dal 2019. Questa modifica ha lo scopo di stabilizzare la quota ordinaria di aumento della spesa del personale, mantenendo come limite iniziale il maggiore importo di spesa del personale registrato nel 2018 o determinato dalla legge n. 191 del 2009."
