original_text,document,paragraph_index,simplified_text
I servizi di igiene urbana sono stati affidati dal Comune di Viterbo all'ATI (Associazione Temporanea d'Imprese) composta da GE.SE.NU. S.p.A (Mandataria) e COSP TECNO SERVICE Soc. Cooperativa (Mandante) con Contratto Rep. N. 25038/13 del 24/07/2020 -CIG: 7832030B9B e successivo Atto di Sottomissione di cui alla Determinazione di impegno di spesa n. 5381 del 11/12/2020.,396505aaf67c46b9ec1a6818d8fb9af6,11,"Il Comune di Viterbo ha affidato i servizi di igiene urbana all'Associazione Temporanea d'Imprese (ATI), formata da GE.SE.NU. S.p.A (che guida il gruppo) e COSP TECNO SERVICE Soc. Cooperativa. Questo incarico è stato formalizzato con il Contratto numero 25038/13, firmato il 24 luglio 2020, con codice CIG 7832030B9B. Inoltre, è stato redatto un Atto di Sottomissione legato alla Determinazione di impegno di spesa numero 5381, datata 11 dicembre 2020."
"GESENU GE.SE.NU. S.p.A. è una società per azioni a capitale misto pubblico-privato, fondata nel 1980 tra il Comune di Perugia ed una compagine societaria privata, per iniziare un percorso di proficua collaborazione nella pianificazione e nell'erogazione di servizi di igiene ambientale, rispondendo in tal modo ad una domanda di primaria importanza per l'intera collettività, con soluzioni ed interventi di tutela della salute degli individui, del decoro e dell'immagine della città e delle aree periferiche.",396505aaf67c46b9ec1a6818d8fb9af6,12,"GESENU GE.SE.NU. S.p.A. è una società per azioni fondata nel 1980 dal Comune di Perugia e da soci privati. L'obiettivo è collaborare nella gestione dei servizi di igiene ambientale. Questo risponde a un bisogno fondamentale per la comunità, migliorando la salute, l'aspetto e l'immagine della città e delle zone periferiche."
"Cosp Tecno Service Soc. Cooperativa che opera nel mercato nazionale dei servizi integrati, pulizie, sanificazioni e nel settore ecologia-ambiente. La cooperativa, fondata nel 1973, ha la propria sede legale a Terni e può contare su una forza lavoro di circa 1.300 unità ed un fatturato di 52.000.000 Euro.",396505aaf67c46b9ec1a6818d8fb9af6,13,"Cosp Tecno Service Soc. Cooperativa lavora nel mercato italiano offrendo servizi integrati, pulizie, sanificazioni e servizi legati all'ecologia e all'ambiente. Questa cooperativa è stata fondata nel 1973 e ha la sua sede legale a Terni. Impiega circa 1.300 persone e ha un fatturato di 52 milioni di Euro."
"Cosp Tecno Service è presente in nove Regioni (Umbria, Lazio, Marche, Abruzzo, Liguria, Toscana, Emilia Romagna, Basilicata e Molise) ed eroga i propri servizi conformemente agli standard internazionali più importanti, come ISO 9001, ISO 14001, ISO 45001, SA8000 e Regolamento EMAS.",396505aaf67c46b9ec1a6818d8fb9af6,14,"Cosp Tecno Service opera in nove regioni italiane: Umbria, Lazio, Marche, Abruzzo, Liguria, Toscana, Emilia Romagna, Basilicata e Molise. La società offre i suoi servizi seguendo gli standard internazionali più riconosciuti, tra cui ISO 9001, ISO 14001, ISO 45001, SA8000 e il Regolamento EMAS."
I servizi e le attività sono gestiti secondo le migliori tecnologie e modalità operative e comunque nel rispetto delle regole e dei principi generali previsti dalla vigente legislazione. In nessun caso il perseguimento di interessi societari possono giustificare comportamenti non onesti.,396505aaf67c46b9ec1a6818d8fb9af6,15,"I servizi e le attività vengono gestiti usando le tecnologie più avanzate e le migliori modalità operative, sempre nel rispetto delle leggi attuali. In nessun caso si possono giustificare comportamenti disonesti per perseguire gli interessi della società."
"Il soggetto gestore si impegna a gestire i propri servizi nel rispetto dei principi di uguaglianza dei diritti degli utenti e senza discriminazione di sesso, razza o religione; garantisce inoltre la parità di trattamento degli utenti stessi, a parità di condizioni del servizio prestato nell'ambito di aree e categorie omogenee di fornitura.",396505aaf67c46b9ec1a6818d8fb9af6,16,"Il gestore si impegna a offrire i suoi servizi rispettando il principio di uguaglianza dei diritti di tutti gli utenti, senza discriminazioni di sesso, razza o religione. Inoltre, assicura che tutti gli utenti ricevano lo stesso trattamento quando le condizioni del servizio sono le stesse, indipendentemente dall'area o dalla categoria di fornitura."
"Il soggetto gestore ispira i propri comportamenti nei confronti dei cittadini ai principi di obiettività, giustizia ed imparzialità.",396505aaf67c46b9ec1a6818d8fb9af6,17,"Il soggetto gestore agisce sempre con obiettività, giustizia e imparzialità nei confronti dei cittadini."
"Il soggetto gestore si impegna a garantire un servizio continuo e regolare e ridurre la durata di eventuali disservizi. L'eventuale sospensione o riduzione dei servizi sarà imputabile solo a condizioni indipendenti dalla volontà aziendale (impedimenti di terzi, eventi naturali, scioperi). In tal caso il soggetto gestore si impegna ad adottare tutte le misure ed i provvedimenti necessari per ridurre al minimo i tempi di disservizi e si impegna ad attivare servizi sostitutivi di emergenza al fine di arrecare all'utente il minor disagio possibile.",396505aaf67c46b9ec1a6818d8fb9af6,18,"Il gestore si impegna a offrire un servizio continuo e senza interruzioni e a ridurre al minimo la durata di eventuali problemi. Se il servizio dovesse essere sospeso o ridotto, ciò potrà avvenire solo per motivi che sfuggono al controllo dell'azienda, come problemi causati da altri, eventi naturali o scioperi. In questi casi, il gestore farà tutto il possibile per limitare i tempi di interruzione e attiverà servizi di emergenza per causare il minor disagio possibile agli utenti."
"Trattandosi di servizi essenziali ai sensi della Legge 146/90, in caso di astensione dal lavoro da parte del proprio personale per scioperi, il soggetto gestore garantisce comunque i servizi minimi previsti dall'accordo con le Organizzazioni Sindacali.",396505aaf67c46b9ec1a6818d8fb9af6,19,"Quando i dipendenti fanno sciopero, il gestore del servizio deve comunque assicurare i servizi minimi essenziali. Questo è previsto dalla Legge 146/90 e dagli accordi con i sindacati."
"L'utente, singolarmente o attraverso Associazioni dei Consumatori espressamente delegate, ha il diritto di richiedere al soggetto gestore, ai sensi della Legge 241/90, le informazioni e i chiarimenti che lo riguardano, a presentare reclami e istanze, a produrre memorie e documenti. L'utente ha inoltre il diritto di partecipare attivamente alla vita aziendale presentando osservazioni e suggerimenti per il miglioramento del servizio.",396505aaf67c46b9ec1a6818d8fb9af6,20,"L'utente, da solo o tramite Associazioni dei Consumatori delegate, può chiedere al gestore informazioni e chiarimenti su questioni che lo riguardano, presentare reclami e richieste, e fornire documenti e memorie, come previsto dalla Legge 241/90. Inoltre, l'utente ha il diritto di partecipare alla vita dell'azienda, facendo osservazioni e suggerimenti per migliorare il servizio."
"Per gli aspetti di relazione con l'utente, il soggetto gestore si impegna a garantire l'identificabilità del proprio personale che, a tal scopo, è munito di tesserino di riconoscimento ben visibile da tutti. Nelle comunicazioni telefoniche, il personale aziendale è tenuto a fornire le proprie generalità: nome, cognome e nominativo del responsabile dell'area di contatto.",396505aaf67c46b9ec1a6818d8fb9af6,21,"Il gestore si impegna a fare in modo che il suo personale sia facilmente riconoscibile. Per questo motivo, ogni membro del personale indossa un tesserino di riconoscimento ben visibile. Durante le telefonate, il personale deve dire il proprio nome, cognome e il nome del responsabile dell'area di contatto."
"Gli utenti, le Associazioni che li rappresentano il Comune di Viterbo hanno il diritto di conoscere i dati quantitativi e statistici riguardanti le attività di servizio.",396505aaf67c46b9ec1a6818d8fb9af6,22,"Gli utenti, le loro Associazioni e il Comune di Viterbo hanno il diritto di sapere i dati numerici e le statistiche sulle attività di servizio."
"il Comune di Viterbo ha il diritto, nel perseguimento dell'interesse pubblico, di monitorare e controllare l'andamento dei servizi pubblici affidati al soggetto gestore anche attraverso la conoscenza dei dati quantitativi di produzione.",396505aaf67c46b9ec1a6818d8fb9af6,23,"Il Comune di Viterbo può controllare e monitorare i servizi pubblici che ha affidato a un gestore. Può farlo anche accedendo ai dati sulla quantità di lavoro svolto, per assicurarsi che tutto proceda nell'interesse dei cittadini."
"A tale scopo, il soggetto gestore si impegna a garantire la più completa trasparenza in ordine a tali dati assicurandone la periodica e tempestiva trasmissione al Comune di Viterbo con la cadenza prevista dal contratto di servizio.",396505aaf67c46b9ec1a6818d8fb9af6,24,"Il gestore si impegna a garantire completa trasparenza su questi dati, inviandoli regolarmente e puntualmente al Comune di Viterbo secondo quanto stabilito dal contratto di servizio."
Il soggetto gestore persegue l'obiettivo del continuo e progressivo miglioramento dei servizi adottando soluzioni tecnologiche e organizzative adeguate per il continuo incremento dell'efficienza e dell'efficacia delle prestazioni erogate a tutela del cittadino e della qualità ambientale.,396505aaf67c46b9ec1a6818d8fb9af6,25,"Il gestore lavora per migliorare sempre di più i servizi. Usa tecnologie e metodi organizzativi appropriati per aumentare l'efficienza e l'efficacia dei servizi offerti, proteggendo così i cittadini e l'ambiente."
"Nell'attuazione dei propri compiti il soggetto gestore si impegna a salvaguardare con le proprie scelte l'ambiente e la salute umana. Inoltre assume il principio della tutela delle risorse primarie per attuare strategie ambientali volte a valorizzare e risparmiare le stesse, sia in termini economici che strutturali. L'efficienza dei mezzi e degli impianti quotidianamente usati, nonché il costante controllo delle emissioni e dispersioni sul suolo, nell'aria e nell'acqua sono azioni che il soggetto gestore assume come regola inderogabile nel proprio agire.",396505aaf67c46b9ec1a6818d8fb9af6,26,"Il soggetto gestore, nel svolgere i suoi compiti, si impegna a proteggere l'ambiente e la salute delle persone. Si impegna anche a conservare le risorse naturali, adottando strategie per valorizzarle e risparmiare, sia in termini di costi che di struttura. Utilizza mezzi e impianti in modo efficiente e controlla costantemente le emissioni e le dispersioni nel suolo, nell'aria e nell'acqua. Queste azioni sono regole fisse per il soggetto gestore."
"Il gestore si impegna a garantire agli utenti un rapporto basato sulla cortesia, educazione e rispetto, a rispondere ai loro bisogni e ad agevolarli nell'esercizio dei diritti e dell'adempimento degli obblighi.",396505aaf67c46b9ec1a6818d8fb9af6,27,"Il gestore si impegna a trattare gli utenti con cortesia, educazione e rispetto. Si impegna anche a rispondere ai loro bisogni e ad aiutarli a esercitare i loro diritti e a rispettare i loro obblighi."
Al momento delle richieste delle singole prestazioni il personale dovrà provvedere a fornire al cliente le informazioni concernenti i diritti riconosciuti dalla Carta dei Servizi nonché i tempi massimi di esecuzione delle prestazioni.,396505aaf67c46b9ec1a6818d8fb9af6,28,"Quando si richiedono le prestazioni, il personale deve informare il cliente sui diritti garantiti dalla Carta dei Servizi e sui tempi massimi per completare le prestazioni."
Il gestore si impegna nel prestare la massima attenzione alla semplificazione del linguaggio utilizzato nei rapporti con l'utente.,396505aaf67c46b9ec1a6818d8fb9af6,29,Il gestore si impegna a usare un linguaggio semplice e chiaro nei rapporti con l'utente.
"Il gestore si impegna di proporre all'utente procedure semplici, facilità di accesso alla documentazione. Il gestore si impegna a predisporre formulari e moduli esemplificativi che agevolino l'utente nell'inoltro delle pratiche più comuni, attivare linee di comunicazione ed assistenza telefonica, anche con risposta automatica, nonché il sito internet quantomeno come modalità di informazione, e preferibilmente come mezzo alternativo per l'inoltro delle pratiche.",396505aaf67c46b9ec1a6818d8fb9af6,30,"Il gestore si impegna a offrire all'utente procedure semplici e un facile accesso alla documentazione. Si impegna anche a fornire moduli e formulari esemplificativi per aiutare l'utente a gestire le pratiche più comuni. Inoltre, il gestore attiverà linee di comunicazione e assistenza telefonica, inclusa l'opzione di risposta automatica, e manterrà aggiornato il sito internet. Questo sito servirà non solo per informare, ma anche, se possibile, come un modo alternativo per inviare le pratiche."
"Nell'ambito degli obiettivi concordati con il Comune di Viterbo, il soggetto gestore considera determinanti per la qualità dei servizi di igiene ambientale i seguenti fattori:
- continuità e regolarità di erogazione delle prestazioni su tutto il territorio servito;
- tutela dell'Ambiente;
- completezza ed accessibilità all'informazione da parte dell'Utente;
- formazione del personale;
- rapidità di intervento in caso di disservizio",396505aaf67c46b9ec1a6818d8fb9af6,31,"Il gestore dei servizi di igiene ambientale, in accordo con il Comune di Viterbo, ritiene essenziali per la qualità del servizio i seguenti punti:
- Fornire il servizio in modo continuo e regolare in tutta l'area servita;
- Proteggere l'ambiente;
- Garantire che le informazioni siano complete e facilmente accessibili agli utenti;
- Formare adeguatamente il personale;
- Intervenire rapidamente in caso di problemi."
"Sulla base di tali fattori vengono individuati standard di qualità che costituiscono gli strumenti di verifica sia dell'efficacia e dell'efficienza del servizio, sia della soddisfazione dell'utente. Gli indici di qualità vengono monitorati a cadenza fissa al fine di adottare tempestivamente azioni di miglioramento e opportune innovazioni tecniche e gestionali.",396505aaf67c46b9ec1a6818d8fb9af6,32,"Si stabiliscono standard di qualità per controllare l'efficacia, l'efficienza del servizio e la soddisfazione dell'utente. Si monitorano regolarmente gli indici di qualità per migliorare il servizio e introdurre innovazioni tecniche e gestionali in modo tempestivo."
"Gli standard di qualità individuati si dividono in:
- standard generali;
- standard specifici",396505aaf67c46b9ec1a6818d8fb9af6,33,"Gli standard di qualità si dividono in due categorie:
- standard generali;
- standard specifici."
Sono gli standard che misurano la qualità del rapporto con l'utenza ed i livelli di prestazione nelle attività comuni a tutti i servizi del soggetto gestore.,396505aaf67c46b9ec1a6818d8fb9af6,34,Questi standard valutano quanto sia buono il rapporto con gli utenti e quanto siano efficienti le attività che tutti i servizi del gestore devono svolgere.
"Per facilitare i rapporti tra cittadino e soggetto gestore, sono attivi i seguenti strumenti a valenza del Comune di Viterbo, quali: 
- Portale internet della Viterbo Ambiente, quale canale informativo di gruppo per le attività svolte nel Comune di Viterbo.
- Istituzione di un ufficio per le relazioni con il pubblico sito in Strada Poggino, 63 (Zona Poggino) - Viterbo, aperto dal giorno lunedì al giorno venerdì dalle ore 09:00 alle ore 13:00.
- Numero Verde e casella di post",396505aaf67c46b9ec1a6818d8fb9af6,35,"Per rendere più semplice la comunicazione tra i cittadini e l'amministrazione, il Comune di Viterbo offre i seguenti servizi:

- Un sito internet, Viterbo Ambiente, che fornisce informazioni sulle attività del Comune.
- Un ufficio per le relazioni con il pubblico, situato in Strada Poggino, 63 (Zona Poggino) a Viterbo. Questo ufficio è aperto dal lunedì al venerdì, dalle 09:00 alle 13:00.
- Un numero verde e una casella di posta elettronica (il testo è incompleto e non fornisce dettagli sul numero verde e l'indirizzo email)."
"Gli utenti possono presentare richieste di informazione e reclami inerenti al servizio sia in forma scritta che verbale, presso gli uffici o gli indirizzi di cui sopra.",396505aaf67c46b9ec1a6818d8fb9af6,36,Gli utenti possono fare richieste di informazione e reclami sul servizio scrivendo o parlando direttamente negli uffici o agli indirizzi indicati sopra.
"Alle richieste di informazioni effettuate di persona o per telefono viene data immediata risposta, salvo casi particolari che richiedono verifiche o ricerche di documenti.",396505aaf67c46b9ec1a6818d8fb9af6,37,"Quando una persona chiede informazioni di persona o al telefono, rispondiamo subito. Se però dobbiamo fare controlli o cercare documenti, potrebbe essere necessario più tempo."
"Alle richieste di informazioni ed ai reclami pervenuti per iscritto il tempo massimo di risposta è pari a 2 giorni dalla data di ricevimento come risulta dal timbro postale o dal protocollo aziendale nel caso di consegna a mano. Per richieste attinenti problemi che richiedono maggiori approfondimenti e/o la cui soluzione non dipenda unicamente dal soggetto gestore, il termine d 2 giorni può essere prorogato con apposita comunicazione motivata con la quale l'utente viene informato anche sullo stato di avanzamento della pratica.",396505aaf67c46b9ec1a6818d8fb9af6,38,"Quando riceviamo una richiesta di informazioni o un reclamo per iscritto, rispondiamo entro 2 giorni dalla data in cui lo riceviamo, come indicato dal timbro postale o dal nostro registro se consegnato a mano. Se la richiesta riguarda problemi più complessi o la soluzione non dipende solo da noi, possiamo estendere questo termine. In questo caso, informeremo l'utente con una comunicazione che spiega i motivi del ritardo e fornisce aggiornamenti sullo stato della pratica."
I reclami pervenuti vengono classificati per tipologia su supporto informatico. I dati vengono elaborati per formare statistiche e monitorare i disservizi al fine di porre le conseguenti azioni correttive.,396505aaf67c46b9ec1a6818d8fb9af6,39,"Classifichiamo i reclami ricevuti per tipo su un sistema informatico. Usiamo questi dati per creare statistiche e controllare i problemi, così da poter prendere le misure correttive necessarie."
"Il soggetto gestore assicura una continua e completa informazione ai cittadini circa le modalità di prestazione di servizi, il miglior utilizzo degli stessi ed ogni altra iniziativa promossa dallo stesso.",396505aaf67c46b9ec1a6818d8fb9af6,40,"Il gestore fornisce informazioni continue e complete ai cittadini su come vengono erogati i servizi, come utilizzarli al meglio e su tutte le altre iniziative che promuove."
"Gli strumenti di informazione utilizzati sono i seguenti:
- campagne informative e promozionali, realizzate per l'avvio o l'estensione di servizi e per la sensibilizzazione dei clienti alla corretta fruizione del servizio;
- materiale informativo consegnato ai cittadini-utenti;
- comunicati stampa;
- incontri con i cittadini o loro rappresentanti territoriali;
- punti di informazione in occasione di eventi particolarmente frequentati;
- educazione ambientale nelle scuole",396505aaf67c46b9ec1a6818d8fb9af6,41,"Usiamo diversi metodi per informare i cittadini:
- Organizziamo campagne informative e promozionali per lanciare nuovi servizi o ampliarli e per insegnare ai clienti come usare correttamente il servizio.
- Distribuiamo materiale informativo ai cittadini.
- Pubblichiamo comunicati stampa.
- Organizziamo incontri con i cittadini o con i loro rappresentanti locali.
- Allestiamo punti informativi durante eventi molto frequentati.
- Promuoviamo l'educazione ambientale nelle scuole."
"Il soggetto gestore si impegna ad assicurare chiarezza e comprensibilità di tutto ciò che viene segnalato all'utente adottando un linguaggio facile e accessibile. Il soggetto gestore effettua inoltre un sondaggio per accertare l'efficacia delle informazioni e delle comunicazioni inoltrate e per recepire eventuali ulteriori esigenze dell'utente, e il relativo grado di soddisfazione.",396505aaf67c46b9ec1a6818d8fb9af6,42,"Il soggetto gestore si impegna a rendere chiare e comprensibili tutte le informazioni comunicate all'utente, usando un linguaggio semplice e accessibile. Inoltre, il soggetto gestore realizza un sondaggio per verificare se le informazioni e le comunicazioni sono efficaci e per capire se l'utente ha altre necessità e quanto è soddisfatto."
Tutto il personale del soggetto gestore è impegnato a soddisfare le richieste degli Utenti ed a migliorare il livello qualitativo del servizio.,396505aaf67c46b9ec1a6818d8fb9af6,43,Tutto il personale del gestore lavora per rispondere alle richieste degli utenti e per migliorare la qualità del servizio.
Il soggetto gestore cura la formazione del personale affinché adotti verso gli Utenti comportamenti professionali che facilitino la comunicazione. Il personale è tenuto a rivolgersi ai cittadini con rispetto e cortesia e ad agevolarli nell'esercizio dei diritti e nell'adempimento degli obblighi.,396505aaf67c46b9ec1a6818d8fb9af6,44,"Il soggetto gestore si occupa di formare il personale per assicurarsi che tratti gli utenti in modo professionale e faciliti la comunicazione. Il personale deve trattare i cittadini con rispetto e cortesia, aiutandoli a esercitare i loro diritti e a rispettare i loro doveri."
I dipendenti sono inoltre tenuti a fornire le proprie generalità sia nei rapporti diretti sia nelle comunicazioni telefoniche.,396505aaf67c46b9ec1a6818d8fb9af6,45,I dipendenti devono sempre fornire i propri dati personali quando parlano direttamente con qualcuno o quando comunicano al telefono.
Il personale aziendale è munito di tesserino di riconoscimento ed è tenuto ad esibirlo a chiunque ne faccia richiesta.,396505aaf67c46b9ec1a6818d8fb9af6,46,Il personale dell'azienda deve portare sempre con sé un tesserino di riconoscimento e mostrarlo a chiunque lo chieda.
Sono gli standard che misurano la qualità delle prestazioni che l'utente è in grado di valutare direttamente nel rapporto quotidiano con i singoli servizi resi dal soggetto gestore attraverso la società esecutrice degli stessi.,396505aaf67c46b9ec1a6818d8fb9af6,47,Gli standard sono criteri che permettono di valutare la qualità delle prestazioni che l'utente osserva ogni giorno nei servizi forniti dalla società che gestisce questi servizi.
"L'organizzazione dei servizi è definita dal progetto approvato dal Comune di Viterbo, disponibile e consultabile da tutti presso gli uffici del Comune di Viterbo, del soggetto gestore ATI e dell'azienda esecutrice dei servizi.",396505aaf67c46b9ec1a6818d8fb9af6,48,"Il Comune di Viterbo ha approvato un progetto che organizza i servizi. Questo progetto si può vedere e consultare negli uffici del Comune di Viterbo, del soggetto gestore ATI e dell'azienda che esegue i servizi."
"Nel Progetto sono indicate:
- la tipologia dei rifiuti da raccogliere;
- le modalità di organizzazione della raccolta (es. porta a porta, contenitori stradali, stazioni ecologiche) e dello spazzamento;
- le caratteristiche dei contenitori;
- le modalità e i tempi di conferimento;
- le frequenze di svuotamento dei contenitori.
- gli altri servizi",396505aaf67c46b9ec1a6818d8fb9af6,49,"Il Progetto specifica:
- Che tipo di rifiuti raccogliere;
- Come organizzare la raccolta, ad esempio con il sistema porta a porta, usando contenitori stradali o stazioni ecologiche, e come gestire lo spazzamento;
- Le caratteristiche dei contenitori per i rifiuti;
- Come e quando bisogna conferire i rifiuti;
- Quanto spesso svuotare i contenitori;
- Altri servizi collegati alla gestione dei rifiuti."
"Per una più accurata informazione, la descrizione dei servizi previsti nel Comune di Viterbo, viene illustrata attraverso schede specifiche allegate alla presente Carta e aggiornate annualmente.",396505aaf67c46b9ec1a6818d8fb9af6,50,"Per informare meglio i cittadini, il Comune di Viterbo descrive i servizi offerti attraverso delle schede specifiche. Queste schede sono allegate a questo documento e vengono aggiornate ogni anno."
"Raccolta e trasporto dei rifiuti urbani:
- raccolta domiciliare per le utenze domestiche e non domestiche per indifferenziato, organico, carta e cartone, cartone selettivo, multimateriale leggero, imballaggi in vetro;
- raccolta stradale presso le isole ecologiche per indifferenziato e organico, carta e cartone, multimateriale leggero, imballaggi in vetro;
- raccolta presso i cimiteri;
- raccolta domiciliare di sfalci e potature;
- raccolta domiciliare a richiesta di prodotti sanitari assorbenti;
- raccolta stradale di tessili;
- raccolta stradale di RUP (Rifiuti Urbani Pericolosi);
- raccolta stradale di olii e grassi vegetali esausti;
- raccolta a chiamata di ingombranti e RAEE;
- raccolta presso grandi utenze (presidio ospedaliero Belcolle)
- Lavaggio dei contenitori e bidoni carrellati per la raccolta della frazione organica",396505aaf67c46b9ec1a6818d8fb9af6,51,"Raccolta e trasporto dei rifiuti urbani:

- Raccolta a domicilio per case e attività commerciali di rifiuti indifferenziati, organici, carta, cartone e multimateriali leggeri, oltre agli imballaggi in vetro.
- Raccolta nelle isole ecologiche di rifiuti indifferenziati, organici, carta, cartone, multimateriali leggeri e imballaggi in vetro.
- Raccolta nei cimiteri.
- Raccolta a domicilio di sfalci e potature.
- Raccolta a domicilio su richiesta di prodotti sanitari assorbenti.
- Raccolta stradale di tessuti.
- Raccolta stradale di rifiuti urbani pericolosi (RUP).
- Raccolta stradale di oli e grassi vegetali usati.
- Raccolta su chiamata di oggetti ingombranti e rifiuti elettronici (RAEE).
- Raccolta presso grandi utenze come l'ospedale Belcolle.
- Lavaggio dei contenitori usati per la raccolta dei rifiuti organici."
rispetto delle frequenze di raccolta definite dal progetto tecnico.,396505aaf67c46b9ec1a6818d8fb9af6,52,Rispettare le frequenze di raccolta stabilite dal progetto tecnico.
rispetto degli orari di apertura.,396505aaf67c46b9ec1a6818d8fb9af6,53,"Gentile cittadino,

ti ricordiamo di rispettare gli orari di apertura."
rispetto degli orari di apertura,396505aaf67c46b9ec1a6818d8fb9af6,54,"Gentili cittadini,

vi ricordiamo l'importanza di rispettare gli orari di apertura degli uffici pubblici. Questi orari sono stabiliti per garantire un servizio efficiente e organizzato. Vi invitiamo a consultare gli orari specifici di ogni ufficio sul nostro sito web o presso le sedi stesse.

Grazie per la collaborazione."
