original_text,document,paragraph_index,simplified_text
"Il soggetto gestore, ai fini del mantenimento dell'abilitazione all'esercizio, è tenuto ad assolvere al debito informativo previsto per la specifica unità d'offerta.",3e0abd25f3bcf417e9e0a8b74e158ef5,11,Il gestore deve fornire le informazioni richieste per mantenere la sua abilitazione all'esercizio per la specifica unità d'offerta.
"Il soggetto gestore è tenuto inoltre a garantire alla ATS, nell'ambito dell'esercizio delle funzioni di vigilanza e controllo: l'accesso a tutti i locali della struttura; l'accesso alla documentazione rilevante ai fini dell'esercizio dell'unità di offerta; la possibilità di intraprendere ogni ulteriore esame finalizzato a verificare l'allineamento della gestione reale a quanto dichiarato nei diversi documenti prodotti; la facoltà di assumere informazioni dirette dal personale, dagli ospiti e dai loro familiari.",3e0abd25f3bcf417e9e0a8b74e158ef5,12,"Il gestore deve assicurare che l'ATS, per svolgere le sue funzioni di vigilanza e controllo, possa:

- Entrare in tutti i locali della struttura;
- Accedere a tutta la documentazione importante per il funzionamento dell'unità;
- Effettuare ulteriori controlli per confermare che la gestione sia conforme a quanto riportato nei documenti;
- Raccogliere informazioni direttamente dal personale, dagli ospiti e dai loro familiari."
"In caso di SCIA incompleta, mancante cioè di elementi essenziali (come ad esempio: la sottoscrizione da parte del legale rappresentante, i dati o la documentazione allegata previsti nella modulistica regionale, la possibilità di identificare la tipologia di unità d'offerta a cui la SCIA si riferisce), la ATS, senza attendere la decorrenza dei termini previsti per le verifiche comunica al soggetto gestore l'irricevibilità o l'inammissibilità o l'improcedibilità della SCIA, ai sensi della legge n. 241/1990. Il gestore ha in tal caso la facoltà di presentare una nuova SCIA.",3e0abd25f3bcf417e9e0a8b74e158ef5,13,"Se la SCIA è incompleta, cioè manca di elementi importanti come la firma del legale rappresentante, i dati o i documenti richiesti dalla modulistica regionale, o non è chiaro a quale tipo di attività si riferisce, l'ATS comunica subito al gestore che la SCIA non può essere accettata. Questo avviene secondo quanto stabilito dalla legge n. 241/1990. In questo caso, il gestore può presentare una nuova SCIA."
"In caso di presentazione di SCIA formalmente regolare, la ATS inserisce i relativi dati nel registro informatizzato delle unità d'offerta sociosanitarie;",3e0abd25f3bcf417e9e0a8b74e158ef5,14,"Quando si presenta una SCIA che è in regola, l'ATS registra i dati nel sistema informatizzato delle unità sociosanitarie."
"In caso di presentazione di SCIA formalmente regolare, la ATS accerta, entro sessanta giorni dall'effettivo ricevimento della SCIA, l'esistenza dei requisiti per l'esercizio dell'unità d'offerta, effettuando anche un sopralluogo presso la struttura;",3e0abd25f3bcf417e9e0a8b74e158ef5,15,"Quando riceve una SCIA che è compilata correttamente, l'ATS verifica entro sessanta giorni se ci sono tutti i requisiti necessari per avviare l'attività. Durante questo controllo, l'ATS farà anche una visita alla struttura."
"In caso di presentazione di SCIA formalmente regolare, la ATS, nel caso di verifica positiva, ne comunica l'esito al gestore;",3e0abd25f3bcf417e9e0a8b74e158ef5,16,"Se la SCIA presentata è in regola, l'ATS, dopo averla verificata positivamente, comunica il risultato al gestore."
"In caso di presentazione di SCIA formalmente regolare, la ATS, nel caso invece di accertata carenza dei requisiti minimi, fatta salva l'applicazione delle dovute sanzioni amministrative previste dall'articolo 27 della legge regionale n. 33/2009 e s.m.i., sempre entro sessanta giorni dal ricevimento della SCIA, emette un atto di diffida imponendo al gestore di ottemperare alle prescrizioni rilevate entro un congruo termine non inferiore a trenta giorni. Qualora si riscontri una situazione di rischio per la salute o per la sicurezza pubblica, dispone con provvedimento motivato il divieto di prosecuzione dell'attività e l'obbligo di rimozione degli eventuali effetti dannosi provocati. In tale eventualità gravano in capo al soggetto gestore tutti gli adempimenti e i relativi oneri per la idonea collocazione degli utenti in altre unità d'offerta, in raccordo con la ATS, gli utenti e loro famiglie (o i tutori o gli amministratori di sostegno) e i comuni di residenza degli utenti;",3e0abd25f3bcf417e9e0a8b74e158ef5,17,"Se la SCIA (Segnalazione Certificata di Inizio Attività) è in regola, l'ATS (Agenzia di Tutela della Salute) procede senza interventi. Tuttavia, se si scopre che mancano alcuni requisiti minimi, l'ATS, applicando le sanzioni amministrative previste dall'articolo 27 della legge regionale n. 33/2009, entro sessanta giorni dal ricevimento della SCIA, invia un avviso al gestore. Questo avviso ordina al gestore di correggere le irregolarità entro un periodo adeguato, che non può essere inferiore a trenta giorni.

Se l'ATS rileva un rischio per la salute o la sicurezza pubblica, emette un provvedimento che vieta di continuare l'attività e richiede la rimozione degli effetti dannosi causati. In questo caso, il gestore deve occuparsi di trovare una nuova sistemazione adeguata per gli utenti, collaborando con l'ATS, gli utenti e le loro famiglie (o i loro tutori o amministratori di sostegno) e i comuni di residenza degli utenti."
"In caso di presentazione di SCIA formalmente regolare, la ATS, fatte salve le responsabilità di natura civile e penale, nonché le sanzioni dovute per l'inosservanza di altre normative regionali o nazionali, in caso di mancato adeguamento nei termini indicati alle prescrizioni contenute nella diffida, adotta un provvedimento motivato di divieto di prosecuzione dell'attività, ai sensi dall'art. 19 della legge n. 241/1990;",3e0abd25f3bcf417e9e0a8b74e158ef5,18,"Se si presenta una SCIA (Segnalazione Certificata di Inizio Attività) che rispetta tutte le regole, l'ATS (Agenzia di Tutela della Salute) può, rispettando le responsabilità civili e penali e le sanzioni per non aver seguito altre leggi regionali o nazionali, emettere un provvedimento ufficiale che vieta di continuare l'attività. Questo avviene se non si rispettano le richieste specificate in una diffida entro i termini stabiliti. Questo provvedimento si basa sull'articolo 19 della legge numero 241 del 1990."
"In caso di presentazione di SCIA formalmente regolare, la ATS fornisce alla Regione comunicazione dell'esito delle verifiche condotte e dei provvedimenti adottati. Tutte le comunicazioni tra ATS e Regione avvengono via PEC nel rispetto dell'articolo 65 del decreto legislativo 7 marzo 2005, n. 82, Codice dell'Amministrazione Digitale.",3e0abd25f3bcf417e9e0a8b74e158ef5,19,"Quando si presenta una SCIA che è in regola, l'ATS informa la Regione sui controlli fatti e sulle decisioni prese. Tutti gli scambi di comunicazioni tra l'ATS e la Regione si fanno tramite PEC, come previsto dall'articolo 65 del Codice dell'Amministrazione Digitale, decreto legislativo del 7 marzo 2005, numero 82."
"Fatte salve le responsabilità di natura civile e penale, nonché le sanzioni dovute al mancato rispetto di altre normative regionali o nazionali, le unità d'offerta sociosanitarie incorrono nella sospensione o revoca dell'autorizzazione o abilitazione all'esercizio, quando l'attività sia esercitata in mancanza dei requisiti minimi, previa diffida da parte della ATS ad adempiere alle prescrizioni per il ripristino dei requisiti entro un congruo termine non inferiore a trenta giorni.",3e0abd25f3bcf417e9e0a8b74e158ef5,20,"Se le strutture sociosanitarie non rispettano i requisiti minimi necessari, possono essere sospese o perdere l'autorizzazione a operare. Prima di prendere questa decisione, l'ATS avvisa la struttura e le dà almeno 30 giorni di tempo per adeguarsi alle norme. Questo non toglie che la struttura possa avere altre responsabilità civili o penali, o altre sanzioni per non aver seguito diverse leggi regionali o nazionali."
"In caso di cessazione dell'attività, il gestore deve darne comunicazione alla ATS, al Comune e alla Regione, dimostrando di aver garantito la continuità dell'assistenza agli utenti.",3e0abd25f3bcf417e9e0a8b74e158ef5,21,"Se il gestore decide di chiudere l'attività, deve informare l'ATS, il Comune e la Regione. Deve anche dimostrare di aver assicurato che gli utenti continueranno a ricevere assistenza."
"L'accreditamento delle unità d'offerta sociosanitarie è subordinato alla presentazione di specifica istanza. Specifica istanza deve essere presentata anche per le unità d'offerta già accreditate, nei seguenti casi:
- variazione, sia in aumento che in riduzione, della capacità ricettiva,
- trasformazione di unità d'offerta esistente in altra tipologia;
- trasferimento della sede in cui è svolta l'attività, anche all'interno dello stesso edificio;
- voltura, da intendersi come effettivo trasferimento della gestione tra due distinti soggetti",3e0abd25f3bcf417e9e0a8b74e158ef5,22,"Per ottenere l'accreditamento delle unità sociosanitarie, è necessario presentare una richiesta specifica. Anche le unità già accreditate devono presentare questa richiesta nei seguenti casi:
- se cambia il numero di persone che possono essere accolte, sia in più che in meno;
- se si cambia il tipo di servizio offerto;
- se si sposta la location dell'attività, anche solo all'interno dello stesso edificio;
- se c'è un cambio di gestione tra due entità diverse."
"L'istanza deve essere presentata, utilizzando la modulistica regionale, alla Regione e alla ATS competente per territorio, mediante presentazione diretta, invio postale con raccomandata con avviso di ricevimento, posta elettronica certificata (PEC). La trasmissione alla Regione deve avvenire esclusivamente tramite PEC.",3e0abd25f3bcf417e9e0a8b74e158ef5,23,"Per presentare l'istanza, devi usare i moduli forniti dalla Regione. Puoi inviare l'istanza alla Regione e all'ATS del tuo territorio in tre modi: direttamente di persona, tramite raccomandata con avviso di ricevimento, o usando la posta elettronica certificata (PEC). Ricorda che per inviare l'istanza alla Regione devi usare solo la PEC."
"All'istanza di accreditamento, unicamente per la ATS, devono essere allegati dichiarazioni sostitutive di certificazioni o atti notori, attestazioni ed elaborati tecnici, necessari a comprovare la sussistenza dei requisiti soggettivi, strutturali e tecnologici, organizzativi e gestionali previsti dal presente provvedimento e dalla normativa vigente per la specifica tipologia di unità d'offerta.",3e0abd25f3bcf417e9e0a8b74e158ef5,24,"Per richiedere l'accreditamento alla ATS, è necessario allegare al modulo di domanda le seguenti documentazioni: dichiarazioni sostitutive di certificazioni o atti notori, attestazioni ed elaborati tecnici. Questi documenti devono dimostrare che si possiedono i requisiti soggettivi, strutturali, tecnologici, organizzativi e gestionali richiesti da questo provvedimento e dalle leggi attuali per il tipo specifico di servizio offerto."
"La presentazione dell'istanza di accreditamento può avvenire:
- contestualmente alla presentazione della SCIA, ovvero con una SCIA cosiddetta contestuale, presentata con le stesse modalità di cui al precedente paragrafo 2.4;
- successivamente, in presenza di un'attività già abilitata o autorizzata all'esercizio",3e0abd25f3bcf417e9e0a8b74e158ef5,25,"Puoi presentare la richiesta di accreditamento in due modi:
- Insieme alla SCIA, cioè una SCIA contestuale, seguendo le istruzioni del paragrafo 2.4;
- Dopo, se l'attività è già stata abilitata o autorizzata."
"La ATS procede a verificare il possesso dei requisiti previsti tramite analisi documentale e visita in loco, e qualora le verifiche si concludano con esito positivo, adotta, entro sessanta giorni dal ricevimento dell'istanza, il provvedimento di parere positivo per l'accreditamento o di modifica dello stesso, sulla base di attestazione del possesso di ogni requisito.",3e0abd25f3bcf417e9e0a8b74e158ef5,26,"L'ATS verifica che siano presenti tutti i requisiti richiesti attraverso l'analisi dei documenti e una visita sul posto. Se i risultati di queste verifiche sono positivi, entro sessanta giorni dal ricevimento della richiesta, l'ATS emette un parere favorevole per l'accreditamento o per la sua modifica, confermando che tutti i requisiti sono stati soddisfatti."
"Nel caso invece di accertata carenza o di mancato mantenimento di un requisito, fatte salve le eventuali responsabilità di natura civile e penale e l'applicazione delle dovute sanzioni amministrative previste dall'articolo 27 della legge regionale n. 33/2009 e s.m.i., la ATS:
- emette un atto di diffida, imponendo al gestore di ottemperare alle prescrizioni impartite entro un congruo termine, che non può essere superiore a sessanta giorni;
- accertato l'assolvimento delle prescrizioni, adotta il provvedimento di parere positivo per l'accreditamento o la modifica dello stesso;
- decorso invece infruttuosamente il termine della diffida, adotta il provvedimento di parere negativo al rilascio dell'accreditamento",3e0abd25f3bcf417e9e0a8b74e158ef5,27,"Se si scopre che manca un requisito o che non è stato mantenuto, a parte le possibili responsabilità civili e penali e le sanzioni amministrative previste dall'articolo 27 della legge regionale n. 33/2009, l'ATS agisce nel seguente modo:
- Invia un avviso formale al gestore, chiedendogli di rispettare le regole entro un periodo massimo di sessanta giorni;
- Se il gestore rispetta le regole, l'ATS emette un parere positivo per l'accreditamento o per la sua modifica;
- Se il gestore non rispetta le regole entro il tempo stabilito, l'ATS emette un parere negativo per il rilascio dell'accreditamento."
"Qualora l'accertamento della mancanza dei requisiti di esercizio o di accreditamento sia tale da comportare un grave rischio per la salute dei cittadini, la ATS emette la diffida ad ottemperare ai requisiti carenti e dispone contestuale ed immediato divieto di prosecuzione dell'attività e, per le unità d'offerta accreditate, atto di proposta di sospensione dell'accreditamento per un periodo minimo di tre giorni ed un massimo di centottanta. In tale eventualità gravano in capo al soggetto gestore tutti gli adempimenti e i relativi oneri per l'idonea collocazione degli utenti in altre unità d'offerta, in raccordo con la ATS, gli utenti stessi e le loro famiglie (o i tutori o gli amministratori di sostegno) e i Comuni di residenza degli utenti.",3e0abd25f3bcf417e9e0a8b74e158ef5,28,"Se l'ATS scopre che mancano i requisiti necessari per operare o per essere accreditati e questo rischio è grave per la salute dei cittadini, emette un ordine per correggere le carenze e vieta immediatamente di continuare l'attività. Inoltre, per le strutture accreditate, propone di sospendere l'accreditamento per un periodo che va da un minimo di tre giorni a un massimo di centottanta giorni. In questa situazione, il gestore della struttura deve occuparsi di trovare una nuova sistemazione adeguata per gli utenti in altre strutture, collaborando con l'ATS, gli utenti, le loro famiglie o chi ne ha la tutela, e i Comuni dove gli utenti risiedono."
Tutti i provvedimenti adottati dalla ATS devono essere trasmessi alla Regione e al soggetto gestore entro cinque giorni lavorativi dalla loro adozione.,3e0abd25f3bcf417e9e0a8b74e158ef5,29,La ATS deve inviare tutti i provvedimenti che adotta alla Regione e al soggetto gestore entro cinque giorni lavorativi dalla data in cui sono stati adottati.
"La Regione, a seguito di ricevimento dei provvedimenti di parere, procede, entro i successivi sessanta giorni, alla emissione del provvedimento relativo all' accreditamento con iscrizione/aggiornamento della posizione dell'unità d'offerta nel registro informatizzato delle unità d'offerta sociosanitarie accreditate, dandone comunicazione alla ATS e al soggetto gestore interessato.",3e0abd25f3bcf417e9e0a8b74e158ef5,30,"Dopo aver ricevuto i pareri, la Regione ha sessanta giorni di tempo per emettere il provvedimento di accreditamento. Questo provvedimento serve per iscrivere o aggiornare i dati dell'unità d'offerta nel registro delle unità sociosanitarie accreditate. La Regione informerà sia l'ATS sia il gestore interessato di questo aggiornamento."
"Entro sessanta giorni dalla comunicazione del provvedimento regionale, il soggetto gestore deve avviare l'attività oggetto di accreditamento con l'effettiva presa in carico di utenti, dandone comunicazione alla ATS competente.",3e0abd25f3bcf417e9e0a8b74e158ef5,31,"Entro sessanta giorni dalla ricezione del provvedimento regionale, il soggetto gestore deve iniziare l'attività per cui ha ricevuto l'accreditamento, occupandosi effettivamente degli utenti. Deve anche informare l'ATS competente che ha iniziato questa attività."
"La ATS esegue un ulteriore sopralluogo, senza preavviso, al fine di verificare il mantenimento dei requisiti, entro novanta giorni dalla comunicazione del provvedimento regionale.",3e0abd25f3bcf417e9e0a8b74e158ef5,32,L'ATS fa un altro controllo a sorpresa entro novanta giorni dalla comunicazione del provvedimento regionale per controllare che siano ancora presenti i requisiti necessari.
Dell'esito del sopralluogo la ATS dà comunicazione entro cinque giorni alla Regione con l'invio del relativo verbale.,3e0abd25f3bcf417e9e0a8b74e158ef5,33,"L'ATS informa la Regione dell'esito del sopralluogo entro cinque giorni, inviando il verbale relativo."
"Nei casi in cui il sopralluogo post accreditamento si concluda con esito negativo, fatte salve le responsabilità di natura civile e penale e l'applicazione delle dovute sanzioni amministrative previste dall'articolo 27 della legge regionale n. 33/2009 e s.m.i., si applica la seguente procedura:
- ATS emette un atto di diffida, imponendo al gestore di ottemperare alle prescrizioni impartite entro un congruo termine, che non può essere superiore a trenta giorni;
- accertato l'assolvimento delle prescrizioni la ATS comunica alla Regione e al soggetto gestore l'esito positivo della verifica;
- decorso invece infruttuosamente il termine della diffida, adotta il provvedimento di proposta di sospensione dell'accreditamento per un periodo minimo di tre e massimo di centottanta giorni, durante il quale il soggetto gestore è tenuto ad adeguarsi alle prescrizioni;
- al termine della sospensione di accreditamento disposta dalla Regione, accertato l'assolvimento delle prescrizioni, la ATS comunica alla Regione e al soggetto gestore l'esito positivo della verifica;
- nel caso di ulteriore mancato adeguamento, ovvero in caso di fatti di accertata gravità, la ATS adotta il provvedimento di proposta di revoca dell'accreditamento",3e0abd25f3bcf417e9e0a8b74e158ef5,34,"Se il controllo dopo l'accreditamento ha esito negativo, si segue questa procedura, rispettando le responsabilità civili e penali e le sanzioni amministrative dell'articolo 27 della legge regionale n. 33/2009:

1. L'ATS invia un avviso di diffida al gestore, chiedendogli di rispettare le regole entro un massimo di trenta giorni.
2. Se il gestore rispetta le regole, l'ATS informa la Regione e il gestore stesso che il controllo è andato a buon fine.
3. Se il gestore non rispetta le regole entro il tempo dato, l'ATS propone di sospendere l'accreditamento per un periodo che va da un minimo di tre giorni a un massimo di centottanta giorni. Durante questo periodo, il gestore deve adeguarsi alle regole.
4. Alla fine del periodo di sospensione, se il gestore ha rispettato le regole, l'ATS informa la Regione e il gestore che il controllo è andato a buon fine.
5. Se il gestore non si adegua ancora o se ci sono stati comportamenti molto gravi, l'ATS propone di revocare l'accreditamento."
"Qualora l'accertamento della mancanza dei requisiti di esercizio o di accreditamento sia tale da comportare un grave rischio per la salute dei cittadini, la ATS emette la diffida ad ottemperare ai requisiti carenti e dispone contestuale ed immediato divieto di prosecuzione dell'attività e proposta di sospensione dell'accreditamento per un periodo minimo di tre giorni ed un massimo di centottanta. In tale eventualità gravano in capo al soggetto gestore tutti gli adempimenti e i relativi oneri per l'idonea collocazione degli utenti in altre unità d'offerta, in raccordo con la ATS, gli utenti stessi e le loro famiglie (o i tutori o gli amministratori di sostegno) e i Comuni di residenza degli utenti.",3e0abd25f3bcf417e9e0a8b74e158ef5,35,"Se l'ATS scopre che mancano i requisiti necessari per operare o per essere accreditati e questo rischio è grave per la salute dei cittadini, emetterà un ordine per rispettare i requisiti mancanti e vieterà immediatamente di continuare l'attività. Proporrà anche di sospendere l'accreditamento per un periodo che va da un minimo di tre giorni a un massimo di centottanta giorni. In questa situazione, il gestore deve occuparsi di tutti i compiti e le spese per trasferire gli utenti in altre strutture, collaborando con l'ATS, gli utenti, le loro famiglie (o i tutori o gli amministratori di sostegno) e i Comuni di residenza degli utenti."
"Nel caso in cui il sopralluogo post accreditamento si concluda con la constatazione che l'attività con l'effettiva presa in carico degli utenti non sia ancora iniziata, la ATS adotta entro 30 giorni il provvedimento di proposta di decadenza dell'accreditamento.",3e0abd25f3bcf417e9e0a8b74e158ef5,36,"Se dopo il sopralluogo si scopre che l'attività non ha ancora iniziato a prendersi cura degli utenti, l'ATS ha 30 giorni di tempo per proporre la revoca dell'accreditamento."
Tutti i provvedimenti adottati dalla ATS devono essere trasmessi alla Regione e al soggetto gestore entro cinque giorni lavorativi dalla loro adozione.,3e0abd25f3bcf417e9e0a8b74e158ef5,37,La ATS deve inviare tutti i provvedimenti che adotta alla Regione e al soggetto gestore entro cinque giorni lavorativi dalla data in cui sono stati adottati.
"La Regione, a seguito di ricevimento dei provvedimenti, procede, entro i successivi sessanta giorni, ad emettere provvedimento relativo all' accreditamento dell'unità d'offerta con iscrizione/aggiornamento del registro informatizzato delle unità d'offerta sociosanitarie accreditate dandone comunicazione alla ATS e al soggetto gestore interessato.",3e0abd25f3bcf417e9e0a8b74e158ef5,38,"Dopo aver ricevuto i provvedimenti, la Regione ha sessanta giorni di tempo per decidere sull'accreditamento dell'unità d'offerta. Successivamente, iscrive o aggiorna i dati nel registro informatizzato delle unità d'offerta sociosanitarie accreditate. Infine, comunica la decisione sia all'ATS che al gestore dell'unità d'offerta interessata."
Il procedimento di accreditamento si perfeziona all'atto dell'iscrizione nel registro regionale delle strutture accreditate.,3e0abd25f3bcf417e9e0a8b74e158ef5,39,Il procedimento di accreditamento si completa quando la struttura viene iscritta nel registro regionale delle strutture accreditate.
