document,paragraph_index,original_text,simplified_text,original_text_isssues_detected,simplification_rules_applied,tagging_date,tagging_elapsed_time
3e0abd25f3bcf417e9e0a8b74e158ef5,11,"Il soggetto gestore, ai fini del mantenimento dell'abilitazione all'esercizio, è tenuto ad assolvere al debito informativo previsto per la specifica unità d'offerta.",Il soggetto gestore per mantenere l'abilitazione all'esercizio deve svolgere il debito informativo previsto per ogni unità d'offerta.,,,2024-04-16T15:54:21.539112,34.0
3e0abd25f3bcf417e9e0a8b74e158ef5,12,"Il soggetto gestore è tenuto inoltre a garantire alla ATS, nell'ambito dell'esercizio delle funzioni di vigilanza e controllo: l'accesso a tutti i locali della struttura; l'accesso alla documentazione rilevante ai fini dell'esercizio dell'unità di offerta; la possibilità di intraprendere ogni ulteriore esame finalizzato a verificare l'allineamento della gestione reale a quanto dichiarato nei diversi documenti prodotti; la facoltà di assumere informazioni dirette dal personale, dagli ospiti e dai loro familiari.","Il soggetto gestore deve assicurare alla ATS mentre svolge funzioni di vigilanza e di controllo: a) l'accesso a tutti i locali della struttura; b) l'accesso alla documentazione importante per esercitare l'unità di offerta; c) la possibilità di intraprendere ogni altro esame per verificare l'allineamento della gestione reale a quanto dichiarato nei diversi documenti prodotti; d) la facoltà di assumere informazioni dirette dal personale, dagli ospiti e dai loro familiari.",,,2024-04-16T15:55:40.195003,78.0
3e0abd25f3bcf417e9e0a8b74e158ef5,13,"In caso di SCIA incompleta, mancante cioè di elementi essenziali (come ad esempio: la sottoscrizione da parte del legale rappresentante, i dati o la documentazione allegata previsti nella modulistica regionale, la possibilità di identificare la tipologia di unità d'offerta a cui la SCIA si riferisce), la ATS, senza attendere la decorrenza dei termini previsti per le verifiche comunica al soggetto gestore l'irricevibilità o l'inammissibilità o l'improcedibilità della SCIA, ai sensi della legge n. 241/1990. Il gestore ha in tal caso la facoltà di presentare una nuova SCIA.","In caso di SCIA incompleta, in cui non ci sono gli elementi essenziali (come ad esempio: la firma da parte del legale rappresentante, i dati o la documentazione allegata previsti nella modulistica regionale, la possibilità di identificare la tipologia di unità d'offerta a cui la SCIA si riferisce), la ATS senza aspettare che scadano i tempi previsti per le verifiche, comunica al soggetto gestore che la SCIA non è fatta bene e quindi non può essere ricevuta, o che non può essere ammessa o che non può essere autorizzata, e questo in base alla Legge n. 241/1990. Il gestore ha in tal caso la possibilità di presentare una nuova SCIA.",,,2024-04-16T15:57:21.468722,100.0
3e0abd25f3bcf417e9e0a8b74e158ef5,14,"In caso di presentazione di SCIA formalmente regolare, la ATS inserisce i relativi dati nel registro informatizzato delle unità d'offerta sociosanitarie;","In caso di presentazione di SCIA in regola dal punto di vista della forma, la ATS inserisce i dati nel registro informatizzato delle unità d'offerta sociosanitarie;",,,2024-04-16T17:41:14.650613,18.0
3e0abd25f3bcf417e9e0a8b74e158ef5,15,"In caso di presentazione di SCIA formalmente regolare, la ATS accerta, entro sessanta giorni dall'effettivo ricevimento della SCIA, l'esistenza dei requisiti per l'esercizio dell'unità d'offerta, effettuando anche un sopralluogo presso la struttura;","In caso di presentazione di SCIA in regola dal punto di vista della forma, la ATS accerta, entro sessanta giorni da quando riceve la SCIA, che ci sono i requisiti per l'esercizio dell'unità d'offerta, e fa anche una visita alla struttura;",,,2024-04-16T17:42:05.875453,50.0
3e0abd25f3bcf417e9e0a8b74e158ef5,16,"In caso di presentazione di SCIA formalmente regolare, la ATS, nel caso di verifica positiva, ne comunica l'esito al gestore;","In caso di presentazione di SCIA in regol,a dal punto di vista della forma, la ATS se verifica che è tutto a posto lo comunica a chi gestisce la società;",,,2024-04-16T17:42:41.560971,35.0
3e0abd25f3bcf417e9e0a8b74e158ef5,17,"In caso di presentazione di SCIA formalmente regolare, la ATS, nel caso invece di accertata carenza dei requisiti minimi, fatta salva l'applicazione delle dovute sanzioni amministrative previste dall'articolo 27 della legge regionale n. 33/2009 e s.m.i., sempre entro sessanta giorni dal ricevimento della SCIA, emette un atto di diffida imponendo al gestore di ottemperare alle prescrizioni rilevate entro un congruo termine non inferiore a trenta giorni. Qualora si riscontri una situazione di rischio per la salute o per la sicurezza pubblica, dispone con provvedimento motivato il divieto di prosecuzione dell'attività e l'obbligo di rimozione degli eventuali effetti dannosi provocati. In tale eventualità gravano in capo al soggetto gestore tutti gli adempimenti e i relativi oneri per la idonea collocazione degli utenti in altre unità d'offerta, in raccordo con la ATS, gli utenti e loro famiglie (o i tutori o gli amministratori di sostegno) e i comuni di residenza degli utenti;","In caso di presentazione di SCIA in regola dal punto di vista della forma ma con problemi rispetto ai requisiti minimi, la ATS applica eventuali multe amministrative come stabilito dall'articolo 27 della Legge Regionale n. 33/2009 e s.m.i., e entro 60 giorni da quando riceve la SCIA, emette un atto di diffida in cui chiede al gestore di obbedire alle richieste evidenziate  entro 30 giorni . Se si riscontra una situazione di rischio per la salute o per la sicurezza pubblica, la ATS dispone con un provvedimento motivato il divieto di proseguire l'attività e l'obbligo di riparare eventuali effetti dannosi provocati. In tale eventualità il soggetto gestore deve fare tutti gli adempimenti e pagare le spese per collocare gli utenti in altre unità d'offerta, informando la ATS, gli utenti e le loro famiglie (o i tutori o gli amministratori di sostegno) e i comuni di residenza degli utenti;",,,2024-04-16T17:46:20.220856,218.0
3e0abd25f3bcf417e9e0a8b74e158ef5,18,"In caso di presentazione di SCIA formalmente regolare, la ATS, fatte salve le responsabilità di natura civile e penale, nonché le sanzioni dovute per l'inosservanza di altre normative regionali o nazionali, in caso di mancato adeguamento nei termini indicati alle prescrizioni contenute nella diffida, adotta un provvedimento motivato di divieto di prosecuzione dell'attività, ai sensi dall'art. 19 della legge n. 241/1990;","In caso di presentazione di SCIA in regola dal punto di vista della forma, la ATS oltre a tenere conto delle responsabilità di natura civile e penale, e delle multe dovute per l'inosservanza di altre leggi regionali o nazionali, se vede che il gestore non adegua la sua unità d'offerta nel modo richiesto nella diffida, adotta un provvedimento motivato in cui vieta alla società di proseguire l'attività, (in base all'art. 19 della Legge n. 241/1990);",,,2024-04-16T17:48:27.451875,126.0
3e0abd25f3bcf417e9e0a8b74e158ef5,19,"In caso di presentazione di SCIA formalmente regolare, la ATS fornisce alla Regione comunicazione dell'esito delle verifiche condotte e dei provvedimenti adottati. Tutte le comunicazioni tra ATS e Regione avvengono via PEC nel rispetto dell'articolo 65 del decreto legislativo 7 marzo 2005, n. 82, Codice dell'Amministrazione Digitale.","In caso di presentazione di SCIA in regola dal punto di vista della forma, la ATS comunica alla Regione l'esito delle verifiche condotte e dei provvedimenti adottati. Tutte le comunicazioni tra ATS e Regione avvengono usando la PEC nel rispetto dell'articolo 65 del Decreto Legislativo 7 marzo 2005, n. 82, Codice dell'Amministrazione Digitale.",,,2024-04-16T18:07:53.028617,2.0
3e0abd25f3bcf417e9e0a8b74e158ef5,20,"Fatte salve le responsabilità di natura civile e penale, nonché le sanzioni dovute al mancato rispetto di altre normative regionali o nazionali, le unità d'offerta sociosanitarie incorrono nella sospensione o revoca dell'autorizzazione o abilitazione all'esercizio, quando l'attività sia esercitata in mancanza dei requisiti minimi, previa diffida da parte della ATS ad adempiere alle prescrizioni per il ripristino dei requisiti entro un congruo termine non inferiore a trenta giorni.","Considerate le responsabilità di natura civile e penale, e le multe dovute al mancato rispetto di altre leggi regionali o nazionali, le unità d'offerta sociosanitarie possono vedersi sospesa o tolta  l'autorizzazione o l'abilitazione all'esercizio, se l'attività è esercitata senza i requisiti minimi. La ATS in questo caso diffida la società a rispondere alle indicazioni per ripristinare i requisiti entro trenta giorni.",,,2024-04-16T18:11:05.342183,129.0
3e0abd25f3bcf417e9e0a8b74e158ef5,21,"In caso di cessazione dell'attività, il gestore deve darne comunicazione alla ATS, al Comune e alla Regione, dimostrando di aver garantito la continuità dell'assistenza agli utenti.","Se il gestore chiude la sua attività deve comunicarlo alla ATS, al Comune e alla Regione, dimostrando di aver assicurato ai suoi utenti che l'assistenza continua.",,,2024-04-16T18:11:55.872691,50.0
3e0abd25f3bcf417e9e0a8b74e158ef5,22,"L'accreditamento delle unità d'offerta sociosanitarie è subordinato alla presentazione di specifica istanza. Specifica istanza deve essere presentata anche per le unità d'offerta già accreditate, nei seguenti casi:
- variazione, sia in aumento che in riduzione, della capacità ricettiva,
- trasformazione di unità d'offerta esistente in altra tipologia;
- trasferimento della sede in cui è svolta l'attività, anche all'interno dello stesso edificio;
- voltura, da intendersi come effettivo trasferimento della gestione tra due distinti soggetti","Una unità d'offerta sociosanitarie si accredita (iscrive) se presenta una specifica domanda. La specifica domanda va presentata anche per le unità d'offerta già iscritte e accettate, in questi casi:
- variazione, sia in aumento che in diminuzione, dello spazio e posti letto,
- trasformazione di unità d'offerta esistente in altra tipologia;
- trasferimento della sede in cui è svolta l'attività, anche nello stesso edificio;
- voltura, cioè trasferimento della gestione tra due distinti soggetti",,,2024-04-16T18:13:28.786111,92.0
3e0abd25f3bcf417e9e0a8b74e158ef5,23,"L'istanza deve essere presentata, utilizzando la modulistica regionale, alla Regione e alla ATS competente per territorio, mediante presentazione diretta, invio postale con raccomandata con avviso di ricevimento, posta elettronica certificata (PEC). La trasmissione alla Regione deve avvenire esclusivamente tramite PEC.","La società utilizzando i moduli regionali presenta domanda alla Regione e alla ATS competente per territorio. la domanda o si presenta a mano, o per posta con raccomandata con avviso di ricevimento, o per posta elettronica certificata (PEC). La domanda alla Regione si deve mandare obbligatoriamente per PEC.",,,2024-04-16T18:14:57.567345,88.0
3e0abd25f3bcf417e9e0a8b74e158ef5,24,"All'istanza di accreditamento, unicamente per la ATS, devono essere allegati dichiarazioni sostitutive di certificazioni o atti notori, attestazioni ed elaborati tecnici, necessari a comprovare la sussistenza dei requisiti soggettivi, strutturali e tecnologici, organizzativi e gestionali previsti dal presente provvedimento e dalla normativa vigente per la specifica tipologia di unità d'offerta.","Alla domanda di iscrizione inviata alla ATS devono essere allegati dichiarazioni sostitutive di certificazioni o atti notori, attestazioni ed elaborati tecnici, necessari a dimostrare che si hanno i requisiti soggettivi, strutturali e tecnologici, organizzativi e gestionali previsti da questo provvedimento e dalle leggi valide per la specifica tipologia di unità d'offerta.",,,2024-04-16T18:16:13.698096,75.0
3e0abd25f3bcf417e9e0a8b74e158ef5,25,"La presentazione dell'istanza di accreditamento può avvenire:
- contestualmente alla presentazione della SCIA, ovvero con una SCIA cosiddetta contestuale, presentata con le stesse modalità di cui al precedente paragrafo 2.4;
- successivamente, in presenza di un'attività già abilitata o autorizzata all'esercizio","La presentazione della domanda di accreditamento può avvenire:
- insieme alla presentazione della SCIA, cioè con una SCIA chiamata contestuale, che si presenta allo stesso modo descritto nel paragrafo 2.4;
- successivamente, in presenza di un'attività già abilitata o autorizzata all'esercizio",,,2024-04-16T18:17:04.187246,50.0
3e0abd25f3bcf417e9e0a8b74e158ef5,26,"La ATS procede a verificare il possesso dei requisiti previsti tramite analisi documentale e visita in loco, e qualora le verifiche si concludano con esito positivo, adotta, entro sessanta giorni dal ricevimento dell'istanza, il provvedimento di parere positivo per l'accreditamento o di modifica dello stesso, sulla base di attestazione del possesso di ogni requisito.","La ATS verifica che la società abbia i requisiti previsti studiando i documenti e visitando la sede. Se le verifiche portano a risultato positivo, la ATS adotta, entro sessanta giorni da quando ha ricevuto la domanda, il provvedimento con il giudizio positivo per accreditare la società oppure scrive un provvedimento di modifica, sulla base di attestazione che si possiede ogni requisito.",,,2024-04-16T18:22:54.124596,1.0
3e0abd25f3bcf417e9e0a8b74e158ef5,27,"Nel caso invece di accertata carenza o di mancato mantenimento di un requisito, fatte salve le eventuali responsabilità di natura civile e penale e l'applicazione delle dovute sanzioni amministrative previste dall'articolo 27 della legge regionale n. 33/2009 e s.m.i., la ATS:
- emette un atto di diffida, imponendo al gestore di ottemperare alle prescrizioni impartite entro un congruo termine, che non può essere superiore a sessanta giorni;
- accertato l'assolvimento delle prescrizioni, adotta il provvedimento di parere positivo per l'accreditamento o la modifica dello stesso;
- decorso invece infruttuosamente il termine della diffida, adotta il provvedimento di parere negativo al rilascio dell'accreditamento","Nel caso in cui si vede che ci sono mancanze o assenza di un requisito, oltre alle responsabilità di natura civile e penale e all'applicazione delle multe amministrative previste dall'articolo 27 della Legge Regionale n. 33/2009 e s.m.i., la ATS:
- emette un atto di diffida, e obbliga il gestore a obbedire alle indicazioni scritte entro massimo 60 giorni;
- accerta che le indicazioni sono state adottate e poi scrive il provvedimento con giudizio positivo per accreditare o modificare la società;
- se passa senza risposta il termine della diffida, adotta il provvedimento con giudizio negativo e non rilascia quindi l'accreditamento",,,2024-04-16T18:27:37.005996,1.0
3e0abd25f3bcf417e9e0a8b74e158ef5,28,"Qualora l'accertamento della mancanza dei requisiti di esercizio o di accreditamento sia tale da comportare un grave rischio per la salute dei cittadini, la ATS emette la diffida ad ottemperare ai requisiti carenti e dispone contestuale ed immediato divieto di prosecuzione dell'attività e, per le unità d'offerta accreditate, atto di proposta di sospensione dell'accreditamento per un periodo minimo di tre giorni ed un massimo di centottanta. In tale eventualità gravano in capo al soggetto gestore tutti gli adempimenti e i relativi oneri per l'idonea collocazione degli utenti in altre unità d'offerta, in raccordo con la ATS, gli utenti stessi e le loro famiglie (o i tutori o gli amministratori di sostegno) e i Comuni di residenza degli utenti.","Se l'accertamento del fatto che mancano i requisiti di esercizio o di accreditamento arriva a un punto tale che c'è grave rischio per la salute dei cittadini, la ATS emette la diffida a risolvere e sanare i requisiti mancanti e allo stesso tempo vieta alla società di proseguire l'attività e, per le unità d'offerta accreditate, scrive un atto in cui propone di sospendere l'accreditamento per un periodo minimo di tre giorni ed un massimo di centottanta. In tale caso il soggetto gestore deve affrontare tutti gli adempimenti e i pagamenti per collocare gli utenti in altre unità d'offerta, informando la ATS, gli utenti stessi e le loro famiglie (o i tutori o gli amministratori di sostegno) e i Comuni di residenza degli utenti.",,,2024-04-16T18:30:58.349207,200.0
3e0abd25f3bcf417e9e0a8b74e158ef5,29,Tutti i provvedimenti adottati dalla ATS devono essere trasmessi alla Regione e al soggetto gestore entro cinque giorni lavorativi dalla loro adozione.,Tutti i provvedimenti adottati dalla ATS devono essere mandati alla Regione e al soggetto gestore entro cinque giorni lavorativi da quando vengono decisi e scritti.,,,2024-04-16T18:35:20.528226,17.0
3e0abd25f3bcf417e9e0a8b74e158ef5,30,"La Regione, a seguito di ricevimento dei provvedimenti di parere, procede, entro i successivi sessanta giorni, alla emissione del provvedimento relativo all' accreditamento con iscrizione/aggiornamento della posizione dell'unità d'offerta nel registro informatizzato delle unità d'offerta sociosanitarie accreditate, dandone comunicazione alla ATS e al soggetto gestore interessato.","La Regione, dopo aver ricevuto i provvedimenti con i giudizi, procede entro 60 giorni a scrivere il provvedimento di accreditamento e iscrive o aggiorna la posizione dell'unità d'offerta nel registro informatizzato delle unità d'offerta sociosanitarie accreditate, e comunica alla ATS e al soggetto gestore interessato il provvedimento.",,,2024-04-16T18:36:28.090753,67.0
3e0abd25f3bcf417e9e0a8b74e158ef5,31,"Entro sessanta giorni dalla comunicazione del provvedimento regionale, il soggetto gestore deve avviare l'attività oggetto di accreditamento con l'effettiva presa in carico di utenti, dandone comunicazione alla ATS competente.","Entro sessanta giorni da quando è stato comunicato il provvedimento regionale, il soggetto gestore deve avviare l'attività descritta nell'accreditamento prendendo nella struttura gli utenti, e comunicandolo alla ATS competente.",,,2024-04-16T18:37:19.047460,50.0
3e0abd25f3bcf417e9e0a8b74e158ef5,32,"La ATS esegue un ulteriore sopralluogo, senza preavviso, al fine di verificare il mantenimento dei requisiti, entro novanta giorni dalla comunicazione del provvedimento regionale.","La ATS entro 90 giorni da quando viene comunicato il provvedimento regionale, esegue un'altra visita, senza avvisare prima, per verificare che i requisiti sono mantenuti.",,,2024-04-16T18:38:13.324997,53.0
3e0abd25f3bcf417e9e0a8b74e158ef5,33,Dell'esito del sopralluogo la ATS dà comunicazione entro cinque giorni alla Regione con l'invio del relativo verbale.,La ATS comunica alla regione il risultato della visita entro cinque giorni e manda anche un verbale.,,,2024-04-16T18:38:56.936507,43.0
3e0abd25f3bcf417e9e0a8b74e158ef5,34,"Nei casi in cui il sopralluogo post accreditamento si concluda con esito negativo, fatte salve le responsabilità di natura civile e penale e l'applicazione delle dovute sanzioni amministrative previste dall'articolo 27 della legge regionale n. 33/2009 e s.m.i., si applica la seguente procedura:
- ATS emette un atto di diffida, imponendo al gestore di ottemperare alle prescrizioni impartite entro un congruo termine, che non può essere superiore a trenta giorni;
- accertato l'assolvimento delle prescrizioni la ATS comunica alla Regione e al soggetto gestore l'esito positivo della verifica;
- decorso invece infruttuosamente il termine della diffida, adotta il provvedimento di proposta di sospensione dell'accreditamento per un periodo minimo di tre e massimo di centottanta giorni, durante il quale il soggetto gestore è tenuto ad adeguarsi alle prescrizioni;
- al termine della sospensione di accreditamento disposta dalla Regione, accertato l'assolvimento delle prescrizioni, la ATS comunica alla Regione e al soggetto gestore l'esito positivo della verifica;
- nel caso di ulteriore mancato adeguamento, ovvero in caso di fatti di accertata gravità, la ATS adotta il provvedimento di proposta di revoca dell'accreditamento","Se nella visita che viene fatta dopo l'accreditamento emerge un risultato negativo, oltre alle responsabilità di natura civile e penale e l'applicazione delle dovute multe amministrative previste dall'articolo 27 della Legge Regionale n. 33/2009 e s.m.i., si applica la seguente procedura:
- ATS emette un atto di diffida e obbliga il gestore a eseguire le indicazioni scritte entro massimo 30 giorni;
- accertato che la società ha realizzato quanto ordinato da ATS, ATS comunica alla Regione e al soggetto gestore il risultato positivo della verifica;
- se passa senza risultato il termine dei 30 giorni, ATS adotta il provvedimento in cui si propone di sospendere l'accreditamento della società per minimo 3 e massimo 180 giorni, durante questo periodo il soggetto gestore deve adeguarsi alle prescrizioni;
- al termine del periodo di sospensione di accreditamento stabilito dalla Regione, dopo aver verificato che sono state assolte le prescrizioni, la ATS comunica alla Regione e al soggetto gestore il risultato positivo della verifica;
- se non c'è l'adeguamento richiesto o se i fatti verificati sono molto gravi, la ATS adotta il provvedimento in cui propone di togliere l'accreditamento",,,2024-04-16T19:00:19.367391,26.0
