original_text,document,paragraph_index,simplified_text
"servizi di raccolta domiciliare dei rifiuti urbani, prestati negli ultimi tre anni, per una popolazione complessivamente servita nel triennio di almeno 4.000 abitanti residenti;",6d52bcc84ee3fa9bfec74bb009537bd2,30,Servizi di raccolta dei rifiuti urbani a domicilio offerti negli ultimi tre anni a una popolazione di almeno 4.000 residenti.
"Per i requisiti di cui ai punto 8.4.6), lettere a) e b) è richiesta la presentazione di un elenco con l'indicazione della descrizione dei servizi, degli importi, delle date e dei destinatari, pubblici o privati, come previsto dall'allegato XVII Parte II lett. a) lett. ii) del D.lgs. 50/2016. ",6d52bcc84ee3fa9bfec74bb009537bd2,31,"Per ottemperare ai requisiti di cui al punto 8.4.6), lettere a) e b), è necessario presentare un elenco contenente la descrizione dei servizi, gli importi, le date e i destinatari (sia pubblici che privati), come specificato nell'allegato XVII Parte II, sezione a), punto ii) del Decreto Legislativo 50/2016."
"La popolazione servita di cui al prendente punto 8.4.6 lettere a) e b) è da intendersi come popolazione residente complessivamente servita nel triennio di riferimento, sommando tutti gli anni del triennio e, per ogni anno, la popolazioni di tutti i comuni serviti. ",6d52bcc84ee3fa9bfec74bb009537bd2,32,"La popolazione servita di cui al punto 8.4.6, lettere a) e b), si riferisce alla somma della popolazione residente complessivamente servita nel triennio di riferimento, considerando la popolazione di tutti i comuni serviti per ciascun anno del triennio."
"Tutti i servizi analoghi di cui al precedente punto 8.4.6 devono essere stati prestati nel triennio di riferimento e non necessariamente per ogni anno dello stesso periodo, purché si raggiungano complessivamente i numeri di abitanti serviti previsti nello stesso punto del bando di gara. ",6d52bcc84ee3fa9bfec74bb009537bd2,33,"I servizi simili menzionati nel punto 8.4.6 devono essere forniti nel periodo di tre anni preso in considerazione, senza la necessità di erogarli ogni anno, a condizione che il numero complessivo di utenti serviti corrisponda ai requisiti stabiliti nello stesso punto del bando di gara."
"Nel caso di Raggruppamenti Temporanei di Imprese, Consorzi, GEIE, aggregazioni tra le imprese aderenti al contratto di rete, i requisiti di cui al precedente punto 8.4.6), lettere a a) e b) devono essere posseduti per almeno il 60% dall'impresa mandataria capogruppo e dalle imprese mandanti per almeno il 20%, fatto salvo che nel suo complesso il concorrente lo dovrà possedere per il 100%.",6d52bcc84ee3fa9bfec74bb009537bd2,34,"Nei casi in cui più imprese si uniscono temporaneamente in un Raggruppamento Temporaneo di Imprese, Consorzi, GEIE o altre forme di aggregazione previste dal contratto di rete, è necessario che l'impresa principale del gruppo e le imprese partecipanti possiedano almeno il 60% dei requisiti indicati nel punto precedente 8.4.6), lettere a) e b). Inoltre, è richiesto che l'intero insieme di imprese concorrenti soddisfi al 100% tali requisiti."
"I concorrenti dovranno ottenere, a pena di esclusione, un Certificato attestante di aver effettuato un sopralluogo nel corso del quale hanno preso visione dei luoghi in cui dovrà essere effettuato il servizio. A tal fine, per partecipare alla gara, il legale rappresentante del concorrente, o suo delegato, dovrà eseguire detto sopralluogo con il tecnico comunale. Il sopralluogo potrà essere effettuato, dal primo giorno successivo alla pubblicazione del bando sul sito internet del comune all'ultimo giorno previsto per la presentazione delle offerte, previa comunicazione PEC all'indirizzo comune.rionerosannitico@pec.leonet.it. ",6d52bcc84ee3fa9bfec74bb009537bd2,35,"Per partecipare alla gara, i concorrenti devono ottenere un Certificato che attesti di aver effettuato un sopralluogo. Durante questo sopralluogo, devono visitare i luoghi in cui verrà svolto il servizio. Per fare ciò, il legale rappresentante del concorrente o un suo delegato deve effettuare il sopralluogo insieme al tecnico comunale. Il sopralluogo può essere fatto dal giorno successivo alla pubblicazione del bando sul sito internet del comune fino all'ultimo giorno per presentare le offerte. È necessario inviare una comunicazione PEC all'indirizzo comune.rionerosannitico@pec.leonet.it. Se il sopralluogo non viene effettuato, il concorrente rischia l'esclusione dalla gara."
"A sopralluogo effettuato, il tecnico comunale rilascerà detto Certificato che andrà allegato alla documentazione di gara. Nel caso di Raggruppamenti Temporanei d'Impresa, Consorzi, GEIE, sia già formalmente costituiti sia da costituire, il Certificato di sopralluogo da allegare ai documenti di gara sarà quello rilasciato all'impresa mandataria capogruppo.",6d52bcc84ee3fa9bfec74bb009537bd2,36,"Dopo aver effettuato il sopralluogo, il tecnico comunale rilascerà il Certificato da allegare alla documentazione di gara. Nel caso di Raggruppamenti Temporanei d'Impresa, Consorzi, GEIE, sia già costituiti sia da costituire, il Certificato di sopralluogo da allegare ai documenti di gara sarà quello rilasciato all'impresa mandataria capogruppo."
"Per la partecipazione alla gara, è richiesta la prestazione di una garanzia provvisoria nel rispetto di quanto previsto dall'art. 93 del D.lgs. 50/2016. L'importo è pari al 2% della base di gara e cioè di euro 11'368,27. ",6d52bcc84ee3fa9bfec74bb009537bd2,37,"Per partecipare alla gara, devi fornire una garanzia provvisoria come stabilito dall'articolo 93 del Decreto Legislativo 50 del 2016. L'importo richiesto è il 2% della base d'asta, ovvero 11.368,27 euro."
"Ai sensi dell'art. 93, comma 7, del D.lgs. 50/2016, l'importo della garanzia sarà ridotto del cinquanta per cento per gli operatori economici ai quali sia stata rilasciata, da organismi accreditati, ai sensi delle norme europee della serie UNI CEI EN 45000 e della serie UNI CEI EN ISO/IEC 17000, la certificazione del sistema di qualità conforme alle norme europee della serie UNI CEI ISO 9000. Per fruire di tale beneficio, l'operatore economico segnalerà in sede di offerta, il possesso del requisito, e lo documenterà nei modi prescritti dalle norme vigenti. Il predetto Certificato dovrà essere presentato in copia autenticata ai sensi dell'art. 18 del D.P.R. 20 dicembre 2000, n. 445 e s. m. e i. ",6d52bcc84ee3fa9bfec74bb009537bd2,38,"Secondo l'articolo 93, paragrafo 7, del Decreto Legislativo 50/2016, l'importo della garanzia sarà dimezzato per le imprese a cui è stata rilasciata, da enti accreditati secondo le norme europee UNI CEI EN 45000 e UNI CEI EN ISO/IEC 17000, la certificazione del sistema di qualità conforme alle norme europee UNI CEI ISO 9000. Per ottenere questo vantaggio, l'impresa dovrà indicare nella propria offerta che possiede questo requisito e dovrà documentarlo secondo le norme vigenti. Il Certificato menzionato dovrà essere presentato in copia autenticata secondo l'articolo 18 del Decreto del Presidente della Repubblica 20 dicembre 2000, numero 445 e successive modifiche."
"La garanzia provvisoria coprirà la mancata sottoscrizione del contratto per fatto dell'affidatario e sarà svincolata automaticamente al momento della sottoscrizione del contratto. Ai sensi dell'art. 93 comma 6 del D.lgs. 50/2016, La garanzia copre la mancata sottoscrizione del contratto dopo l'aggiudicazione, per fatto dell'affidatario riconducibile ad una condotta connotata da dolo o colpa grave, ed e' svincolata automaticamente al momento della sottoscrizione del contratto medesimo. ",6d52bcc84ee3fa9bfec74bb009537bd2,39,"La garanzia provvisoria coprirà la mancata sottoscrizione del contratto da parte dell'affidatario per sua responsabilità e sarà liberata automaticamente al momento della firma del contratto. Secondo l'articolo 93, comma 6 del Decreto Legislativo 50/2016, la garanzia copre la mancata sottoscrizione del contratto dopo l'aggiudicazione, se l'affidatario agisce in modo fraudolento o gravemente negligente, e viene liberata automaticamente al momento della firma del contratto."
"La garanzia, a pena di esclusione, dovrà avere validità per almeno centottanta giorni dalla data di presentazione dell'offerta e prevedere espressamente la rinuncia al beneficio della preventiva escussione del debitore principale, la rinuncia all'eccezione di cui all'art. 1957, comma 2, del codice civile, nonché l'operatività della garanzia medesima entro quindici giorni, a semplice richiesta scritta dell'Amministrazione. In qualunque modo sarà prestata la garanzia provvisoria, ai sensi dell'art. 93 del D.lgs. 50/2016, l'offerta dovrà essere corredata, a pena di esclusione, dall'impegno di un fideiussore a rilasciare la garanzia fideiussoria per l'esecuzione del contratto, per l'importo e secondo le modalità previste dall'art. 103 del D.lgs. 50/2016, qualora l'offerente risultasse affidatario. ",6d52bcc84ee3fa9bfec74bb009537bd2,40,"La garanzia deve durare almeno centottanta giorni dalla presentazione dell'offerta. Deve includere la rinuncia alla preventiva escussione del debitore principale, la rinuncia all'eccezione di cui all'art. 1957, comma 2, del codice civile e deve essere attivata entro quindici giorni su richiesta scritta dell'Amministrazione. L'offerta deve essere accompagnata dall'impegno di un fideiussore a rilasciare una garanzia fidejussoria per l'esecuzione del contratto, secondo le modalità dell'art. 103 del D.lgs. 50/2016, se l'offerente viene scelto."
"Nel caso di Raggruppamenti Temporanei di Imprese o di Consorzi ordinari di concorrenti o di GEIE non ancora formalmente costituiti, la garanzia dovrà essere intestata, a pena di esclusione, a tutti gli operatori economici che costituiranno il Raggruppamento, il Consorzio, il GEIE.",6d52bcc84ee3fa9bfec74bb009537bd2,41,"Se stai partecipando a un'appalto insieme ad altre imprese in un Raggruppamento Temporaneo di Imprese, un Consorzio di concorrenti o un Gruppo Europeo di Interesse Economico che non è ancora stato ufficialmente costituito, la garanzia richiesta deve essere a nome di tutte le imprese che formeranno il Raggruppamento, il Consorzio o il GEIE. In caso contrario, verrai escluso dalla gara."
L'aggiudicatario è tenuto a prestare una garanzia definitiva nel rispetto di quanto disposto dall'art 103 del D.lgs. 50/2016. La garanzia definitiva copre gli oneri per il mancato o inesatto adempimento e cessa di avere effetto solo alla data di emissione del certificato di regolare esecuzione.,6d52bcc84ee3fa9bfec74bb009537bd2,42,"L'aggiudicatario deve fornire una garanzia definitiva, come richiesto dall'articolo 103 del Decreto Legislativo 50/2016. Questa garanzia copre i costi derivanti da un'eventuale mancato o inesatto adempimento e rimane valida fino alla data di rilascio del certificato di regolare esecuzione."
"In caso di raggruppamenti temporanei, le garanzie fideiussorie definitive e le garanzie assicurative sono presentate, su mandato irrevocabile, dalla mandataria in nome e per conto di tutti i concorrenti con responsabilità solidale. Nel caso di raggruppamenti temporanei di tipo verticale la mandataria presenta, unitamente al mandato irrevocabile degli operatori economici raggruppati, le garanzie assicurative dagli stessi prestate per le rispettive responsabilità ""pro quota"".",6d52bcc84ee3fa9bfec74bb009537bd2,43,"Nei raggruppamenti temporanei, la mandataria presenta le garanzie fideiussorie definitive e assicurative su mandato irrevocabile, agendo per conto di tutti i concorrenti con responsabilità solidale. Nei raggruppamenti temporanei di tipo verticale, la mandataria presenta le garanzie assicurative insieme al mandato irrevocabile degli operatori economici raggruppati, che garantiscono le rispettive responsabilità ""pro quota""."
"L'aggiudicazione, ai sensi dell'art. 95 comma 2 del D.lgs. 50/2016, sarà effettuata con il criterio dell'offerta economicamente più vantaggiosa. ",6d52bcc84ee3fa9bfec74bb009537bd2,44,"La scelta del vincitore avverrà valutando l'offerta più conveniente dal punto di vista economico, come previsto dall'articolo 95, comma 2, del Decreto Legislativo 50/2016."
L'aggiudicazione sarà effettuata a favore del concorrente che avrà riportato il punteggio complessivo più alto determinato dalla somma dei punteggi delle offerte tecnica ed economica. ,6d52bcc84ee3fa9bfec74bb009537bd2,45,"L'aggiudicazione sarà fatta al concorrente con il punteggio più alto, ottenuto dalla somma dei punteggi delle offerte tecnica ed economica."
"In caso di offerte con pari punteggio, si darà precedenza, nell'ordine, alla offerta: 
- che avrà riportato il maggior punteggio per l'offerta tecnica; 
- presentata per prima in base a data e ora di arrivo attestate dall'ufficio protocollo dell'Amministrazione",6d52bcc84ee3fa9bfec74bb009537bd2,46,"Nel caso in cui ci siano offerte con lo stesso punteggio, verrà data priorità, nell'ordine, all'offerta che ha ottenuto il punteggio più alto per l'offerta tecnica e che è stata presentata per prima, in base alla data e all'ora di arrivo certificate dall'ufficio protocollo dell'Amministrazione."
