document,paragraph_index,original_text,simplified_text,original_text_isssues_detected,simplification_rules_applied,tagging_date,tagging_elapsed_time
6d52bcc84ee3fa9bfec74bb009537bd2,11,"La durata dell'appalto è di 36 (trentasei) mesi decorrenti dalla data di avvio del servizio. È facoltà dell'Amministrazione, qualora, ai sensi dell'art. 32 comma 13 del D.lgs. 50/2016, ne ricorressero i presupposti, richiedere l'anticipata esecuzione del servizio.","La durata dell'appalto è di 36 (trentasei) mesi che cominciano dalla data di avvio del servizio. L'Amministrazione può richiedere la realizzazione anticipata del servizio, se, come è detto nell'art. 32 comma 13 del D.lgs. 50/2016, si presentassero le condizioni.",lessico ricercato | inciso,sostituzione lessicale | limitare gli incisi,2024-03-13T10:22:47.356768,140.0
6d52bcc84ee3fa9bfec74bb009537bd2,12,"I sottoelencati mezzi e attrezzature saranno dati in usufrutto all'esecutore del servizio previo sottoscrizione del comodato d'uso, dove sarà indicato le modalità dell'usufrutto, in sintesi saranno posti a carico del concessionario tutte le spese di gestione (bolli e assicurazioni) e manutenzione (ordinaria e straordinaria)","I mezzi e attrezzature elencati sotto saranno prestati all'esecutore del servizio dopo la firma del comodato d'uso, dove sarà indicato le modalità del prestito, detto brevemente il concessionario dovrà pagare tutte le spese di gestione (bolli e assicurazioni) e manutenzione (ordinaria e straordinaria)",locuzioni | lessico burocratico,sostituzione lessicale,2024-03-13T10:50:46.123257,164.0
6d52bcc84ee3fa9bfec74bb009537bd2,13,"Iscrizione, per attività rientranti nell'oggetto del contratto, nel registro delle imprese presso la Camera di Commercio, Industria, Agricoltura e Artigianato della Provincia in cui l'impresa ha sede, o, se si tratta di concorrente di altro Stato membro dell'Unione Europea non residente in Italia, iscrizione nel corrispondente registro dello Stato di residenza, ai sensi dell'art. 83, comma 3, del D.lgs. 50/2016.","Iscrizione, per le attività previste dal contratto, nel registro delle imprese presso la Camera di Commercio, Industria, Agricoltura e Artigianato della Provincia in cui si trova l'impresa. Se si tratta di una impresa che partecipa al bando proveniente da altro Stato membro dell'Unione Europea diverso dall'Italia, l'impresa deve iscriversi nel corrispondente registro dello Stato di residenza, come vuole dell'art. 83, comma 3, del D.lgs. 50/2016.",frasi lunghe | lessico burocratico,spezzare la frase | sostituzione lessicale,2024-03-13T10:53:40.011795,169.0
6d52bcc84ee3fa9bfec74bb009537bd2,14,"Nel caso di Raggruppamenti Temporanei di Imprese, Consorzi ordinari, GEIE, aggregazioni tra le imprese aderenti al contratto di rete, i requisiti di cui ai precedenti punti 8.1) e 8.2), dovranno essere posseduti, a pena di esclusione, da ciascuna impresa componente. Nel caso di soggetti di cui all'art. 45, comma 2, lettere b) e c), del D.lgs. 50/2016, i medesimi requisiti dovranno essere posseduti, a pena di esclusione, dal Consorzio e dal Consorziato incaricato dell'esecuzione dei servizi;","Se si presentassero Raggruppamenti Temporanei di Imprese, Consorzi ordinari, GEIE (Gruppo Europeo di Interesse Economico), aggregazioni tra le imprese aderenti al contratto di rete, i requisiti indicati ai precedenti punti 8.1) e 8.2), dovranno essere posseduti da tutte le imprese che compongono il gruppo. Se i requisiti non sono posseduti, l'intero gruppo viene escluso. Se si candiano i soggetti indicati all'art. 45, comma 2, lettere b) e c), del D.lgs. 50/2016, i medesimi requisiti dovranno essere posseduti, a pena di esclusione, dal Consorzio e dal Consorziato incaricato dell'esecuzione dei servizi;",acronimo | locuzioni | frase lunga,sostituzione lessicale | spezzare la frase,2024-03-13T10:57:26.107866,221.0
6d52bcc84ee3fa9bfec74bb009537bd2,15,almeno due idonee dichiarazioni bancarie attestanti la capacità economica e finanziaria del concorrente sotto i profili della solidità finanziaria e della solvibilità in relazione agli impegni scaturenti dal contratto;,almeno due idonee dichiarazioni bancarie che mostrano la capacità economica e finanziaria dell'impresa che partecipa alla gara. Questi requisiti riguardano la solidità finanziaria e la capacità di affrontare gli impegni descritti nel contratto;,lessico tecnico | frase lunga,sostituzione lessicale | spezzare le frasi ,2024-03-13T10:59:24.362990,115.0
6d52bcc84ee3fa9bfec74bb009537bd2,16,"fatturato minimo annuo, per gli ultimi tre esercizi, pari o superiore al valore stimato del presente appalto ai sensi dell'art. 83, comma 4, lett. a), del D.lgs. 50/2016 al fine di valutare l'effettiva capacità economica e finanziaria dell'operatore economico partecipante alla procedura;","l'ammontare di fatture emesse annualmente, per gli ultimi tre anni, deve essere pari o superiore al valore stimato del presente appalto, come vuole l'art. 83, comma 4, lett. a), del D.lgs. 50/2016. Questo accorgimento permette di valutare l'effettiva capacità economica e finanziaria dell'azienda che partecipa alla gara;",lessico tecnico | locuzioni | frase lunga,sostituzione lessicale | spezzare la frase,2024-03-13T11:02:40.799744,190.0
6d52bcc84ee3fa9bfec74bb009537bd2,17,"il requisito di cui al precedente paragrafo dovrà essere posseduto per almeno il 60% dall'impresa mandataria capogruppo e dalle imprese mandanti per almeno il 20%, fatto salvo che nel suo complesso il concorrente lo dovrà possedere per il 100%; ",il requisito indicato nel precedente paragrafo dovrà essere posseduto per almeno il 60% dall'impresa che governa l'appalto capogruppo e dalle imprese che ricevono il subappalto per almeno il 20%. Bisogna ricordare tuttavia che nel suo complesso il consorzio che partecipa lo dovrà possedere per il 100%; ,lessico tecnico,sostituzione lessicale,2024-03-13T11:04:51.270471,126.0
6d52bcc84ee3fa9bfec74bb009537bd2,18,"il requisito di cui al precedente punto deve essere posseduto dal concorrente per il 100%, fermo restando che l'impresa mandataria capogruppo deve possedere almeno una referenza bancaria; Il periodo di attività documentabile per il rispetto dei requisiti di capacità economica e finanziaria di cui al precedente punto, (fatturato minimo annuo, realizzato negli ultimi tre esercizi), è da intendersi riferito agli anni 2013, 2014 e 2015 se già depositato, se ancora non depositato saranno presi in considerazioni gli esercizi riferiti agli anni 2012, 2013 e 2014.","il requisito indicato nel precedente punto deve essere posseduto dall'azienda che concorre per l'appalto per il 100%. Bisogna chiarire che l'impresa che governa l'appalto deve possedere almeno una referenza bancaria. Il periodo di attività dell'azienda che riguarda i requisiti di capacità economica e finanziaria indicati al precedente punto, (fatturato minimo annuo, realizzato negli ultimi tre anni), deve riferirsi agli anni 2013, 2014 e 2015 se già depositato, se ancora non depositato saranno presi in considerazioni gli esercizi riferiti agli anni 2012, 2013 e 2014.",lessico burocratico | locuzioni | frasi lunghe,sostituzione lessicale | spezzare le frasi ,2024-03-13T12:23:52.884821,238.0
6d52bcc84ee3fa9bfec74bb009537bd2,19,"Avere in corso di esecuzione da non meno di un anno il servizio di raccolta differenziata domiciliare per almeno due comuni aventi popolazione residente, per ciascun comune, pari o superiore ai 2.000 abitanti. Il periodo di attività documentabile per il rispetto del requisito di cui al presente punto 8.4.2 è da intendersi riferito all'anno antecedente la data di pubblicazione del bando. ",Il servizio di raccolta differenziata domiciliare deve essere effettuato per un tempo uguale o superiore a un anno e riguardare almeno due comuni. Ognuno dei comuni deve avere un numero di abitanti pari o superiore a 2.000 residenti. Il periodo di attività documentabile per il rispetto del requisito indicato al punto 8.4.2 deve riguardare l'anno che precede la data di pubblicazione del bando. ,lessico burocratico | frase lunga,sostituzione lessicale | spezzare le frasi,2024-03-13T12:29:08.367115,308.0
6d52bcc84ee3fa9bfec74bb009537bd2,20,Il suddetto requisito deve essere soddisfatto con riferimento a due comuni aventi singolarmente popolazione pari o superiore agli 2.000 abitanti e non può essere soddisfatto con un unico comune di popolazione superiore a 2.000 abitanti.,Il requisito indicato sopra deve essere soddisfatto per almeno due comuni aventi singolarmente popolazione pari o superiore agli 2.000 abitanti e non può essere soddisfatto con un unico comune di popolazione superiore a 2.000 abitanti.,lessico tecnico,sostituzione,2024-03-16T12:57:54.735255,62.0
6d52bcc84ee3fa9bfec74bb009537bd2,21,"Avere ottenuto almeno il 60% di media annua nei servizi di raccolta differenziata domiciliare in almeno due comuni, non necessariamente coincidenti con quelli di cui al precedente punto 8.4.2, e per il periodo minimo di un anno compreso nel triennio precedente la data di pubblicazione del bando (triennio 2013-2015). La media annua da considerare è quella relativa ad uno degli anni solari precedenti la data di pubblicazione del bando, ossia con riferimento ad almeno uno degli anni solari 2014 - 2015 e 2016. La soglia del 60% è riferita al risultato medio conseguito per ciascun anno del periodo di riferimento considerato e non come media dei risultati ottenuti nel triennio.","Avere fatto almeno il 60% di media annua  di raccolta differenziata domiciliare in almeno due comuni, che non devono per forza coincidere con quelli indicati nel precedente punto 8.4.2. Questi servizi devono essere conclusi nel periodo minimo di un anno compreso nel triennio precedente la data di pubblicazione del bando (triennio 2013-2015). Bisogna considerare la media annua di uno degli anni solari precedenti la data di pubblicazione del bando, ossia con riferimento ad almeno uno degli anni solari 2014 - 2015 e 2016. La soglia del 60% riguarda la raccolta differenziata conseguita per ciascun anno del periodo di riferimento considerato e non come media dei risultati ottenuti nel triennio.",frase scissa | frase lunga | lessico burocratico,sostituzione con struttura non marcata | spezzare le frasi | sostituzione lessicale,2024-03-16T13:01:47.287576,225.0
6d52bcc84ee3fa9bfec74bb009537bd2,22,"I requisiti di capacità tecnica e professionale riportati nel precedente punto 8.4.1 (iscrizione all'Albo Nazionale Gestori Ambientali, ai sensi dell'art. 212 del D. Lgs. 152/2006 per le categorie e classi ivi indicate) devono intendersi come requisiti ""soggettivi"" necessari per assicurare il corretto espletamento del servizio e titolo autorizzatorio al suo esercizio, a norma del D.Lgs. 152/2006 e, pertanto, non sono suscettibili di alcuna forma di sostituzione, né per essi è possibile ricorrere all'avvalimento;","I requisiti che riguardano le competenze tecniche e professionali indicati nel precedente punto 8.4.1, ovvero iscrizione all'Albo Nazionale Gestori Ambientali, come indicato dell'art. 212 del D. Lgs. 152/2006 per le categorie e classi ivi indicate, devono essere considerati come requisiti ""soggettivi"". Questi requisiti sono infatti necessari per assicurare la corretta realizzazione del servizio. Grazie a questi requisiti viene autorizzato lo svolgimento del servizio, come vuole la norma del D.Lgs. 152/2006. Non è pertanto possibile alcuna forma di sostituzione, né si può richiedere di impiegare requisiti altrui;",frasi lunghe | lessico tecnico del diritto,spezzare le frasi | sostituzione lessicale,2024-03-16T13:06:23.264334,267.0
6d52bcc84ee3fa9bfec74bb009537bd2,23,"I requisiti di capacità tecnica e professionale di cui ai precedenti punti 8.4.2 e 8.4.3 non sono da intendersi suddivisibili in proporzione alle quote di partecipazione nell'RTI e/o nella rete di imprese, non essendo applicabile il principio di corrispondenza tra quote di partecipazione al raggruppamento e quote di qualificazione ed esecuzione.","I requisiti che riguardano la capacità tecnica e professionale, indicati ai precedenti punti 8.4.2 e 8.4.3, non possono essere divisi in proporzione alle quote con cui ogni azienda partecipa al Raggruppamento di imprese che partecipano all'appalto e/o nella rete di imprese. Per questi requisiti non vale il principio che fa corrispondere le quote di partecipazione al raggruppamento alle quote che descrivono l'esecuzione del lavoro.",frasi lunghe | locuzioni | lessico tecnico | acronimi,spezzare le frasi | sostituzione lessicale,2024-03-16T13:10:42.260645,251.0
6d52bcc84ee3fa9bfec74bb009537bd2,24,"ciascuna impresa partecipante ed esecutrice del servizio dovrà necessariamente possedere i requisiti di cui ai precedenti punti 8.4.2 e 8.4.3 per almeno un comune, fatto salvo che nel suo complesso il concorrente li dovrà possedere per il 100%",ciascuna impresa partecipante ed esecutrice del servizio dovrà necessariamente possedere i requisiti indicati nei punti 8.4.2 e 8.4.3 per almeno un comune. Bisogna tuttavia ricordare che nel suo complesso il concorrente li dovrà possedere per il 100%,locuzioni burocratiche | frasi lunghe ,sostituzione lessicale | spezzare frasi,2024-03-16T13:11:51.494231,67.0
6d52bcc84ee3fa9bfec74bb009537bd2,25,"i requisiti economico - finanziari e tecnico - organizzativi per la partecipazione del consorzio alla gara sono sommati con riferimento ai soli consorziati esecutori. In sede di offerta, dovranno essere indicati il/i servizio/i o loro parti che saranno eseguiti da ciascuna impresa partecipante e la corrispondente percentuale;","i requisiti economici, tecnici e organizzativi per la partecipazione del consorzio alla gara sono sommati e riguardano esclusivamente le aziende corsoziate che seguiranno l'appalto. Quando presenteranno l'offerta, dovranno essere indicati i servizi o le parti di servizi che saranno eseguiti da ciascuna impresa partecipante e la corrispondente percentuale;",frase lunga | locuzione | lessico burocratico,spezzare frasi | sostituzioni lessicali,2024-03-16T13:14:59.463316,181.0
6d52bcc84ee3fa9bfec74bb009537bd2,26,"Certificazione di sistema di qualità riferito all'oggetto della procedura conforme alle norme europee della serie UNI EN ISO 9000 e alla vigente normativa nazionale, rilasciata da soggetti accreditati ai sensi delle norme europee della serie UNI CEI EN 45000 e della serie UNI CEI EN ISO/IEC. 17000. Il requisito dovrà essere dichiarato e provato con la produzione di copia del certificato autenticata ai sensi dell'art. 18 del D.P.R. 445/2000;","Certificazione di sistema di qualità riferito all'oggetto della procedura conforme alle norme europee della serie UNI EN ISO 9000 e alla vigente normativa nazionale, rilasciata da soggetti accreditati ai sensi delle norme europee della serie UNI CEI EN 45000 e della serie UNI CEI EN ISO/IEC. 17000. Il requisito dovrà essere dichiarato e provato con la produzione di copia del certificato autenticata ai sensi dell'art. 18 del D.P.R. 445/2000;",,,2024-03-16T13:16:24.029625,81.0
6d52bcc84ee3fa9bfec74bb009537bd2,27,"Certificazione di sistema di gestione ambientale riferito all'oggetto della procedura conforme alle norme europee della serie UNI EN ISO 14000 e alla vigente normativa nazionale, rilasciata da soggetti accreditati ai sensi delle norme europee della serie UNI CEI EN 45000 e della serie UNI CEI EN ISO/IEC. 17000. Il requisito dovrà essere dichiarato e provato con la produzione di copia del certificato autenticata ai sensi dell'art. 18 del D.P.R. 445/2000.","Certificazione di sistema di gestione ambientale riferito all'oggetto della procedura conforme alle norme europee della serie UNI EN ISO 14000 e alla vigente normativa nazionale, rilasciata da soggetti accreditati ai sensi delle norme europee della serie UNI CEI EN 45000 e della serie UNI CEI EN ISO/IEC. 17000. Il requisito dovrà essere dichiarato e provato con la produzione di copia del certificato autenticata ai sensi dell'art. 18 del D.P.R. 445/2000.",,,2024-03-16T13:16:31.516095,6.0
6d52bcc84ee3fa9bfec74bb009537bd2,28,"Certificazione di sistema di gestione ambientale riferito all'oggetto della procedura conforme alle norme europee della serie UNI EN ISO 18000 e alla vigente normativa nazionale, rilasciata da soggetti accreditati ai sensi delle norme europee della serie UNI CEI EN 45000 e della serie UNI CEI EN ISO/IEC. 17000. Il requisito dovrà essere dichiarato e provato con la produzione di copia del certificato autenticata ai sensi dell'art. 18 del D.P.R. 445/2000.","Certificazione di sistema di gestione ambientale riferito all'oggetto della procedura conforme alle norme europee della serie UNI EN ISO 18000 e alla vigente normativa nazionale, rilasciata da soggetti accreditati ai sensi delle norme europee della serie UNI CEI EN 45000 e della serie UNI CEI EN ISO/IEC. 17000. Il requisito dovrà essere dichiarato e provato con la produzione di copia del certificato autenticata ai sensi dell'art. 18 del D.P.R. 445/2000.",,,2024-03-16T13:16:39.811639,7.0
6d52bcc84ee3fa9bfec74bb009537bd2,29,"servizi di raccolta dei rifiuti urbani, prestati negli ultimi tre anni, per una popolazione complessivamente servita nel triennio di almeno 6.000 abitanti residenti;","servizi di raccolta dei rifiuti urbani, prestati negli ultimi tre anni, per una popolazione complessivamente servita nel triennio di almeno 6.000 abitanti residenti;",,,2024-03-16T13:16:48.173462,7.0
6d52bcc84ee3fa9bfec74bb009537bd2,30,"servizi di raccolta domiciliare dei rifiuti urbani, prestati negli ultimi tre anni, per una popolazione complessivamente servita nel triennio di almeno 4.000 abitanti residenti;","servizi di raccolta domiciliare dei rifiuti urbani, prestati negli ultimi tre anni, per una popolazione complessivamente servita nel triennio di almeno 4.000 abitanti residenti;",,,2024-03-16T13:17:01.561492,12.0
6d52bcc84ee3fa9bfec74bb009537bd2,31,"Per i requisiti di cui ai punto 8.4.6), lettere a) e b) è richiesta la presentazione di un elenco con l'indicazione della descrizione dei servizi, degli importi, delle date e dei destinatari, pubblici o privati, come previsto dall'allegato XVII Parte II lett. a) lett. ii) del D.lgs. 50/2016. ","Per i requisiti indicati ai punto 8.4.6), lettere a) e b) è richiesta la presentazione di un elenco che discrive i servizi, importi, le date e i destinatari, pubblici o privati, come previsto dall'allegato XVII Parte II lett. a) lett. ii) del D.lgs. 50/2016. ",,,2024-03-16T13:18:10.664063,66.0
6d52bcc84ee3fa9bfec74bb009537bd2,32,"La popolazione servita di cui al prendente punto 8.4.6 lettere a) e b) è da intendersi come popolazione residente complessivamente servita nel triennio di riferimento, sommando tutti gli anni del triennio e, per ogni anno, la popolazioni di tutti i comuni serviti. ","La popolazione servita come indicato al prendente punto 8.4.6 lettere a) e b) è da intendersi come popolazione residente complessivamente servita nel triennio di riferimento, durante tutti gli anni del triennio e, per ogni anno, la popolazioni di tutti i comuni serviti. ",,,2024-03-16T13:19:32.305900,78.0
6d52bcc84ee3fa9bfec74bb009537bd2,33,"Tutti i servizi analoghi di cui al precedente punto 8.4.6 devono essere stati prestati nel triennio di riferimento e non necessariamente per ogni anno dello stesso periodo, purché si raggiungano complessivamente i numeri di abitanti serviti previsti nello stesso punto del bando di gara. ","Tutti i servizi simili indicati nel precedente punto 8.4.6 devono essere stati fatti nel triennio indicato. Questi servizi potrebbero anche non essere completati per ogni anno dello stesso periodo, se si raggiunge complessivamente il numero di abitanti serviti previsti nello stesso punto del bando di gara. ",frase lunga | lessico burocratico,sostituzione lessicale | sostituzione lessicale,2024-03-16T13:22:49.912765,191.0
6d52bcc84ee3fa9bfec74bb009537bd2,34,"Nel caso di Raggruppamenti Temporanei di Imprese, Consorzi, GEIE, aggregazioni tra le imprese aderenti al contratto di rete, i requisiti di cui al precedente punto 8.4.6), lettere a a) e b) devono essere posseduti per almeno il 60% dall'impresa mandataria capogruppo e dalle imprese mandanti per almeno il 20%, fatto salvo che nel suo complesso il concorrente lo dovrà possedere per il 100%.","Nel caso di Raggruppamenti Temporanei di Imprese, Consorzi, GEIE (gruppo europeo di interesse economico), aggregazioni tra le imprese che aderiscono al contratto di rete, i requisiti indicati al precedente punto 8.4.6), lettere a a) e b) devono essere posseduti per almeno il 60% dall'impresa mandataria capogruppo e dalle imprese mandanti per almeno il 20%. Bisogna ricordare che  nel suo complesso il concorrente lo dovrà possedere per il 100% di questi requisiti .",,,2024-03-16T13:59:55.647186,173.0
6d52bcc84ee3fa9bfec74bb009537bd2,35,"I concorrenti dovranno ottenere, a pena di esclusione, un Certificato attestante di aver effettuato un sopralluogo nel corso del quale hanno preso visione dei luoghi in cui dovrà essere effettuato il servizio. A tal fine, per partecipare alla gara, il legale rappresentante del concorrente, o suo delegato, dovrà eseguire detto sopralluogo con il tecnico comunale. Il sopralluogo potrà essere effettuato, dal primo giorno successivo alla pubblicazione del bando sul sito internet del comune all'ultimo giorno previsto per la presentazione delle offerte, previa comunicazione PEC all'indirizzo comune.rionerosannitico@pec.leonet.it. ","I concorrenti dovranno ottenere un Certificato attestante di aver fatto un sopralluogo per visionare i luoghi in cui dovrà essere effettuato il servizio. In caso contrario verranno esclusi dalla gara. A tal fine, per partecipare alla gara, il legale rappresentante del concorrente, o suo delegato, dovrà eseguire questo sopralluogo con il tecnico comunale. Il sopralluogo potrà essere fatto, dal primo giorno successivo alla pubblicazione del bando sul sito internet del comune all'ultimo giorno previsto per la presentazione delle offerte. Prima di fare il sopralluogo, bisogna inviare una comunicazione PEC all'indirizzo comune.rionerosannitico@pec.leonet.it. ",frasi lunghe | lessico tecnico | locuzione,spezzare le frasi | sostituzione lessicale,2024-03-16T14:03:25.081293,203.0
6d52bcc84ee3fa9bfec74bb009537bd2,36,"A sopralluogo effettuato, il tecnico comunale rilascerà detto Certificato che andrà allegato alla documentazione di gara. Nel caso di Raggruppamenti Temporanei d'Impresa, Consorzi, GEIE, sia già formalmente costituiti sia da costituire, il Certificato di sopralluogo da allegare ai documenti di gara sarà quello rilasciato all'impresa mandataria capogruppo.","Dopo aver fatto il sopralluogo, il tecnico comunale rilascerà questo Certificato che andrà allegato alla documentazione di gara. Nel caso in cui si presentino Raggruppamenti Temporanei d'Impresa, Consorzi, GEIE (Gruppo europeo di ineteresse economico), sia già formalmente costituiti sia da costituire, il Certificato di sopralluogo da allegare ai documenti di gara sarà quello rilasciato all'impresa mandataria capogruppo.",acronimo | lessico burocratico,sostituzione lessicale,2024-03-16T14:08:17.432414,283.0
6d52bcc84ee3fa9bfec74bb009537bd2,37,"Per la partecipazione alla gara, è richiesta la prestazione di una garanzia provvisoria nel rispetto di quanto previsto dall'art. 93 del D.lgs. 50/2016. L'importo è pari al 2% della base di gara e cioè di euro 11'368,27. ","Per la partecipazione alla gara, è richiesta la prestazione di una garanzia provvisoria, come è indicato nell'art. 93 del D.lgs. 50/2016. L'importo è pari al 2% della base di gara e cioè di euro 11'368,27. ",locuzione,sostituzione,2024-03-19T12:43:17.877369,57.0
6d52bcc84ee3fa9bfec74bb009537bd2,38,"Ai sensi dell'art. 93, comma 7, del D.lgs. 50/2016, l'importo della garanzia sarà ridotto del cinquanta per cento per gli operatori economici ai quali sia stata rilasciata, da organismi accreditati, ai sensi delle norme europee della serie UNI CEI EN 45000 e della serie UNI CEI EN ISO/IEC 17000, la certificazione del sistema di qualità conforme alle norme europee della serie UNI CEI ISO 9000. Per fruire di tale beneficio, l'operatore economico segnalerà in sede di offerta, il possesso del requisito, e lo documenterà nei modi prescritti dalle norme vigenti. Il predetto Certificato dovrà essere presentato in copia autenticata ai sensi dell'art. 18 del D.P.R. 20 dicembre 2000, n. 445 e s. m. e i. ","Come vuole art. 93, comma 7, del D.lgs. 50/2016, l'importo della garanzia sarà ridotto della metà per alcune aziende. Ovvero le aziende che presenteranno la certificazione del sistema di qualità conforme alle norme europee della serie UNI CEI ISO 9000 che viene rilasciata da enti riconosciuti. Questa possibilità è riconosciuta da norme europee della serie UNI CEI EN 45000 e della serie UNI CEI EN ISO/IEC 17000. Per fruire di tale beneficio, l'azienda segnalerà prima di inviare l'offerta il possesso del requisito, e lo documenterà nei modi prescritti dalle norme vigenti. Questo Certificato dovrà essere presentato in copia autenticata, come vuole l'art. 18 del D.P.R. 20 dicembre 2000, n. 445 e s. m. e i. ",frasi lunghe | incisi | lessico tecnico,spezzare frasi | eliminare incisi | sostituzione lessicale,2024-03-19T12:48:32.915723,304.0
6d52bcc84ee3fa9bfec74bb009537bd2,39,"La garanzia provvisoria coprirà la mancata sottoscrizione del contratto per fatto dell'affidatario e sarà svincolata automaticamente al momento della sottoscrizione del contratto. Ai sensi dell'art. 93 comma 6 del D.lgs. 50/2016, La garanzia copre la mancata sottoscrizione del contratto dopo l'aggiudicazione, per fatto dell'affidatario riconducibile ad una condotta connotata da dolo o colpa grave, ed e' svincolata automaticamente al momento della sottoscrizione del contratto medesimo. ","La garanzia provvisoria coprirà la mancata sottoscrizione del contratto a causa di colui che si aggiudica l'appalto e finirà automaticamente al momento della firma del contratto. Come vuole l'art. 93 comma 6 del D.lgs. 50/2016. La garanzia copre la mancata firma del contratto dopo l'aggiudicazione, a causa di dolo o colpa grave di chi si aggiudica l'appalto, e si interrompe automaticamente al momento della sottoscrizione del contratto medesimo. ",frasi lunghe | lessico tecnico,spezzare frasi | sostituzione lessicale,2024-03-19T12:52:19.637727,219.0
