document,paragraph_index,original_text,simplified_text,original_text_isssues_detected,simplification_rules_applied,tagging_date,tagging_elapsed_time
07108e7d68b7e897ed6a800be9802105,11,"Nonostante le criticità, si riconosce alla partecipata un riguardevole potenziale che induce a ritenere la partecipazione strumentale al perseguimento degli obiettivi istituzionali di questo Ente, ravvisando pertanto un interesse a mantenere la partecipazione posseduta nella Società.","La Provincia vede che ci sono problemi, ma crede che la società a cui sta partecipando ha buone possibilità di migliorare. Perciò ritiene che partecipare a questa società fa parte degli obiettivi istituzionali della Provincia, e quindi conferma di voler mantenere le azioni possedute nella Società.",,Verbi semplici | Spezzettare frasi e concetti per renderli lineari | Mettere a soggetto la Provincia ,2024-03-26T16:46:27.570029,141.0
07108e7d68b7e897ed6a800be9802105,12,"Il bilancio d'esercizio al 31 dicembre 2017 ha registrato una perdita pari ad € 547.492,00. La suddetta perdita, data l'impossibilità di copertura nell'esercizio medesimo, è stata riportata a nuovo determinando, in tal modo, una riduzione del patrimonio netto ad € 2.952.508,00 (€ 3.500.000,00 - 547.492,00).","La Provincia informa che il 31 dicembre 2017 ha registrato nel bilancio d'esercizio una perdita di € 547.492,00. Essa non può essere coperta nell'anno in corso e quindi ne deriva che il patrimonio netto diminuisce e corrisponde oggi a € 2.952.508,00 (cifra che si ottiene da € 3.500.000,00 sottraendo la perdita di 547.492,00).",,Provincia a soggetto (soggetto esplicito) | Anticipazione del complemento di tempo per poi ordinare l'informazione principale | Eliminata formula suddetta perdita | Spiegazione del contenuto della parentesi  ,2024-03-26T19:05:15.800329,198.0
07108e7d68b7e897ed6a800be9802105,13,"I dati desunti dal bilancio al 31 dicembre 2017 evidenziano una situazione caratterizzata da elementi di elevata criticità, quali:
- sproporzione tra il valore ed il costo della produzione;
- elevato indebitamento della società, con buona parte della consistente esposizione debitoria esigibile entro il corrente anno (per un importo pari ad € 2.140.495,00);
- elevati costi per il personale che, paradossalmente si compone di tre sole unità (un dirigente, un impiegato ed un operario)","Leggendo il quadro finanziario della Provincia come appare il 31 dicembre 2017 si capisce che ci sono molti problemi, cioè:
- differenza alta tra il valore di quello che si produce e il costo di quello che si produce;
- la società è molto indebitata, ma questi debiti si possono richiedere entro l'anno (recuperando € 2.140.495,00);
- i costi del personale sono troppo elevati se pensiamo che sono solo tre persone (un dirigente, un impiegato ed un operario)",,Inserimento di verbi che glossano le azioni per dare concretezza all'espressione | parole molto comuni in sostituzione di parole formali e/o astratte | Nomi d'azione sostituiti con verbi,2024-03-26T19:08:31.494530,195.0
07108e7d68b7e897ed6a800be9802105,14,"Dalla ""Relazione della società di revisione indipendente sul bilancio al 31 dicembre 2017"" redatta dalla società ""AUDIREVI S.p.A."", (CF 05953410585, PI 12034710157) Società di revisione e organizzazione contabile con sede legale in Milano – emerge, tra l'altro, che la società presenta una difficile situazione finanziaria che, come dichiarato dagli amministratori, va affrontata mediante un intervento da parte della compagine azionaria.","La società ""AUDIREVI S.p.A."", (CF 05953410585, PI 12034710157) che è una Società di revisione e organizzazione contabile che ha la sua sede legale a Milano ha scritto una relazione dal titolo ""Relazione della società di revisione indipendente sul bilancio al 31 dicembre 2017"" in cui si spiega che la società ha una difficile situazione finanziaria che, come ammettono anche  gli amministratori, va affrontata con l'aiuto degli azionisti, cioè chi possiede le azioni della società.",,Mettere sempre a inizio un soggetto esplicito e agentivo | aggiungere verbi esplicativi come scrivere riferito alla relazione | Spiegata la parola azionista con una glossa,2024-03-26T19:18:00.040642,138.0
07108e7d68b7e897ed6a800be9802105,15,"Il Consiglio di Amministrazione, nel corso del 2017 e del 2018, ha convocato diverse assemblee straordinarie per proporre l'adeguamento del patrimonio sociale alle correnti esigenze della gestione.","Il Consiglio di Amministrazione, nel corso del 2017 e del 2018, ha convocato diverse assemblee straordinarie per far adeguare il patrimonio della società alle esigenze attuali della gestione.",,,2024-03-26T19:18:44.736146,44.0
07108e7d68b7e897ed6a800be9802105,16,"Dalla documentazione trasmessa dalla partecipata con nota n. 82103 del 20 novembre 2017, emerge che l'operazione proposta si sostanzia in un aumento del Capitale Sociale a pagamento, per un importo massimo","Dalla documentazione che è stata trasmessa dalla società a cui la Provincia partecipa (nota n. 82103 del 20 novembre 2017) si capisce che l'operazione consiste nell'aumentare il Capitale Sociale (della società) a pagamento, per una cifra massima",,in parentesi i riferimenti a documenti citati e non presenti | sostituzione di parole tecniche con parole comuni,2024-03-26T19:21:45.345432,180.0
07108e7d68b7e897ed6a800be9802105,17,"di 3.000.000,00 oltre l'eventuale sovrapprezzo sull'inoptato, mediante l'emissione di nuovi titoli azionari, avente valore nominale di € 5,00 offerti in opzione agli Azionisti della Società ai sensi dell'art. 2441 c.c..","di 3.000.000,00. A questa cifra va aggiunto un possibile aumento di prezzo su ciò che non è stato scelto, e quindi occorre mettere in vendita altre azioni dal costo di € 5,00 offerte prima di tutto a quelli che sono già Azionisti della Società (questo sulla base dell'art. 2441 c.c.).",,Non ho capito bene il testo di partenza,2024-03-26T19:26:07.036355,85.0
07108e7d68b7e897ed6a800be9802105,18,"Gli azionisti avranno la facoltà di esercitare il diritto di opzione in base al rapporto tra il numero delle azioni in circolazione e quello delle azioni emesse. Essendo il capitale sociale, nella sua attuale entità, di € 3.500.000,00, costituito da n. 700.000 azioni in circolazione, ed essendo oggetto di deliberazione l'aumento del capitale sociale per € 3.000.000,00 mediante emissione di n. 600.000 azioni, ciascun azionista potrà esercitare il diritto di opzione in base al rapporto di sei azioni di nuova emissione ogni sette azioni vecchie possedute. È stato tuttavia previsto che l'operazione non si esaurisca nell'ambito dell'attuale base sociale, per cui l'offerta potrebbe rivolgersi a terzi per l'eventuale inoptato pur mantenendo una maggioranza pubblica.","Gli azionisti possono esercitare il diritto di scelta in base al rapporto tra azioni in circolazione e azioni emesse dalla società. Attualmente il capitale sociale (della società) è di € 3.500.000,00, che corrispondono a n. 700.000 azioni in circolazione. Inoltre si sta decidendo di aumentare il capitale sociale di altri € 3.000.000,00, mettendo in vendita n. 600.000 azioni. A questo punto ogni azionista potrà esercitare il diritto di scelta in base al rapporto di sei azioni appena messe in vendita per ogni sette azioni vecchie che l'azionista già possiede. La Provincia ha però stabilito che questa operazione non si limita ai soli soci già azionisti, ma l'offerta potrebbe anche essere rivolta a terzi per quello che non è stato scelto, anche se la maggioranza delle azioni rimarrà di proprietà pubblica.",,Sostituzione di parole formali | Eliminazione di subordinate implicite a vantaggio di quelle esplicite | Sciogliere participi con frasi esplicite,2024-03-26T19:33:11.586407,289.0
07108e7d68b7e897ed6a800be9802105,19,"Per quanto riguarda l'Amministrazione Provinciale il diritto di opzione consentirebbe l'acquisto di n. 83.410 azioni, per un importo di € 417.050,00. La sottoscrizione di questo numero di azioni garantirebbe il mantenimento inalterato della quota di capitale sociale posseduta, pari al 13,90%.","Se l'Amministrazione Provinciale usa il diritto di scelta, riuscirebbe a comprare n. 83.410 azioni, per una somma totale di € 417.050,00. Con queste azioni la Provincia avrebbe lo stesso capitale nella società di prima, e cioè un capitale che è uguale al 13,90%.",,Personalizzare mettendo a soggetto la Provincia | verbi semplici | eliminare nomi di azione,2024-03-30T09:08:26.096672,157.0
07108e7d68b7e897ed6a800be9802105,20,"Come risulta evidente da quanto esposto dal management aziendale nelle relazioni allegate al bilancio al 31 dicembre 2016 e al bilancio 2017, l'operazione è finalizzata esclusivamente alla ristrutturazione patrimoniale che, a sua volta, si pone l'obiettivo di superare l'attuale squilibrio, causa di disavanzi di periodo.","Se leggiamo quello che ha scritto il manager dell'azienda nelle relazioni che accompagnano il bilancio al 31 dicembre 2016 e il bilancio al 31 dicembre 2017, l'acquisto di azioni serve a sistemare il patrimonio della Provincia, e questo a sua volta consente di superare l'attuale squilibrio che porta a perdite nel bilancio.",,Personalizzare e concretizzare | usare parole comuni,2024-03-30T09:10:59.917743,153.0
07108e7d68b7e897ed6a800be9802105,21,"Il programma di sviluppo, sostenuto dall'operazione di aumento del capitale sociale sembra indirizzato al recupero dell'equilibrio gestionale per creare un organismo aziendale equilibrato sia nella sua struttura statica che nelle dinamiche di periodo.",Il programma di sviluppo che è accompagnato dal fatto di comprare azioni e aumentare il capitale della società serve a rimettere in equilibrio la Provincia in modo che sia un ente stabile ma anche capace di affrontare cambiamenti nel tempo.,,Riscritto abbastanza profondamente per rendere conto soprattutto del senso generale,2024-03-30T09:14:57.264900,222.0
07108e7d68b7e897ed6a800be9802105,22,"Viste le ristrettezze economiche-finanziarie dovute ai continui e ingenti tagli del Governo centrale, nonché i dati desunti dall'analisi di bilancio, hanno indotto la dirigenza di questo Ente ad esprimere parere sfavorevole all'aumento di capitale sociale della ""Lameziaeuropa S.p.A."" e alla sottoscrizione di nuove azioni. La dirigenza dell'Ente, pur rimanendo contraria all'aumento di capitale, è consapevole che in assenza di tale operazione si verificherà, inevitabilmente, l'acuirsi della crisi aziendale con le conseguenze plasticamente prevedibili.","Per colpa dei pochi soldi disponibili, dei tagli da parte del Governo alle Province, dei dati che sono scritti nel bilancio, i dirigenti della Provincia hanno deciso di votare contro l'aumentare il capitale della società ""Lameziaeuropa S.p.A."" e contro l'acquisto di nuove azioni. I dirigenti sanno che senza questo acquisto ci sarà una crisi in azienda e conseguenze negative.",,"Personalizzare | abbreviare | parole semplici, dirette e concrete",2024-03-30T09:18:03.621234,185.0
07108e7d68b7e897ed6a800be9802105,23,"Va ancora evidenziata l'impossibilità – in assenza di un processo di ristrutturazione patrimoniale – di garantire l'equilibrio economico-finanziario e di fronteggiare la propria esposizione debitoria, ritenuta dagli organi di amministrazione e controllo della partecipata, indispensabile al superamento della crisi e a garantire la continuità aziendale.","Inoltre i dirigenti dicono che se non si ristruttura il patrimonio  non si piò assicurare l'equilibrio economico-finanziario e non si potranno pagare i debiti: a loro volta i capi dell'azienda di cui la Provincia ha azioni, pensano che senza l'aggiusto del patrimonio non si supererà la crisi e non si può essere sicuri che l'azienda sopravviva.",,Totale ristrutturazione della frase | abbreviata e spezzata dall'introduzione di due punti,2024-03-30T09:21:11.462869,153.0
07108e7d68b7e897ed6a800be9802105,24,"Si evidenzia che nel 2019 la società, dopo anni di perdite, ha realizzato un risultato positivo di euro 2.964,00, in linea con il Piano Industriale 2019 – 2023 sottoposto alla valutazione degli Azionisti in occasione dell'Assemblea Straordinaria del 21 gennaio 2019. Sul punto, tra l'altro si rileva che la ""Audirevi"" nella propria relazione sul bilancio 2019 ha preso atto del fatto che ""la società Lamezia Europa SpA ha messo in atto una serie di attività ed interventi, di seguito indicati, che potranno permettere, a partire dall'esercizio di bilancio 2020, di recuperare l'equilibrio finanziario societario, allo stato compromesso, e garantire la continuità aziendale"".","Nel 2019 la società dopo vari anni di perdite economiche ha avuto un risultato positivo che consiste in euro 2.964,00. Il risultato era in linea con il Piano Industriale 2019 – 2023 valutato dagli Azionisti durante la Assemblea Straordinaria del 21 gennaio 2019. Inoltre la società ""Audirevi"" nella relazione sul bilancio 2019 ha scritto che ""la società Lamezia Europa SpA ha messo in atto una serie di attività ed interventi, di seguito indicati, che potranno permettere, a partire dall'esercizio di bilancio 2020, di recuperare l'equilibrio finanziario societario, allo stato compromesso, e garantire la continuità aziendale"".",,,2024-03-30T09:23:58.117022,166.0
07108e7d68b7e897ed6a800be9802105,25,"Al riguardo la ""Audirevi"" ha richiamato l'attenzione sul seguente aspetto commentato dagli amministratori nella Relazione sulla Gestione ""Lo squilibrio economico-finanziario che ne è rivenuto è, comunque, legato a più fattori:","La ""Audirevi"" ha richiamato l'attenzione sul seguente aspetto che è stato commentato dagli amministratori nella Relazione sulla Gestione: ""Lo squilibrio economico-finanziario che ne è rivenuto è, comunque, legato a più fattori:",,Inserire i due punti prima di una citazione letterale | Aggiungere l'ausiliare prima del participio passato per rendere esplicito il modo verbale,2024-03-30T09:25:08.863365,70.0
07108e7d68b7e897ed6a800be9802105,26,"in primis, un risultato fortemente legato alla crisi pandemica che nel 2020 ha investito il nostro Paese ed ha determinato e continuerà a determinare anche per il 2021 conseguenze e ricadute molto negative sull'economia nazionale;",prima di tutto un risultato fortemente legato alla crisi pandemica che nel 2020 ha investito il nostro Paese ed ha determinato e continuerà a determinare anche per il 2021 conseguenze e ricadute molto negative sull'economia nazionale;,,Eliminare un latinismo,2024-03-30T09:25:35.278013,26.0
07108e7d68b7e897ed6a800be9802105,27,"il residuo debito di €. 2,4 milioni verso Ubi Banca per il mutuo fondiario stipulato a dicembre 2005 occorre che venga rimodulato e ulteriori privilegiati riguardano l'Erario, per i quali sono, anche, in corso delle rateazioni.","il debito che rimane di €. 2,4 milioni verso Ubi Banca per il mutuo fondiario stipulato a dicembre 2005 deve essere rimodulato e altri pagamenti riguardano l'Erario (le tasse), per i quali sono, anche, in corso delle rateazioni.",,,2024-03-30T09:27:18.073589,102.0
07108e7d68b7e897ed6a800be9802105,28,"Si aggiunge il ritardo, a causa della pandemia, si è detto, nei percorsi di maturazione, nei tempi previsti, dei principali progetti portati avanti dalla società (Green Economy, Waterfront e Porto Turistico, Progetto centro servizi, Progetto AgriExpo).","Inoltre a causa della pandemia sono rallentati i percorsi di maturazione dei principali progetti portati avanti dalla società (Green Economy, Waterfront e Porto Turistico, Progetto centro servizi, Progetto AgriExpo).",,Ordinare in modo diverso le parole,2024-03-30T09:28:32.766008,74.0
07108e7d68b7e897ed6a800be9802105,29,"In considerazione di quanto rappresentato, gli amministratori, nella consapevolezza di aver descritto adeguatamente gli eventi e le circostanze principali che possono far sorgere dubbi sulla capacità dell'azienda di continuare ad operare come un'entità in funzionamento, nonché i piani ad oggi ancora non verificatisi per far fronte a tali eventi e circostanze, hanno ritenuto di seguitare ad adottare il presupposto della continuità aziendale nell'elaborazione del presente bilancio in relazione all'attesa capacità dell'impresa di continuare ad operare come un'entità in funzionamento entro i 12 mesi successivi alla data di riferimento del bilancio tenuto conto in particolare:","Considerato tutto quello che abbiamo detto finora, la Provincia è sicura che ha descritto bene fatti e circostanze principali che fanno dubitare che la società abbia la capacità di operare bene. Considerato i piani che non sono stati realizzati per far fronte a tali fatti e circostanze, gli amministratori hanno ritenuto di adottare la regola della continuità dell'azienda nell'elaborare questo bilancio e hanno considerati la capacità che ci aspettiamo l'impresa abbia di continuare ad operare come un'entità in funzionamento entro i 12 mesi successivi alla data del bilancio. In particolare hanno considerato queste cose:",,Personalizzare | parole comuni | verbi al posto di nomi d'azione,2024-03-30T09:33:13.650084,280.0
