original_text,document,paragraph_index,simplified_text
Snodo di tutta l'attività è rappresentato dalla Centrale Operativa che svolge un ruolo determinante nei rapporti con la cittadinanza essendo spesso il primo contatto diretto dei cittadini con la Polizia Municipale. Supporta costantemente l'attività del personale che effettua servizio sul territorio durante lo svolgimento degli interventi in risposta alle istanze della città. Nella stessa Area Centrale Operativa e Mobilità Pubblica operano il Reparto Tecnologie di Supporto che gestisce la parte relativa alle dotazioni strumentali in uso al Corpo come i misuratori di velocità e altri strumenti per il rilievo delle infrazioni al Codice della Strada e il Reparto Coordinamento Tramvia e Lavori Stradali che si interfaccia con gli uffici della Direzione Mobilità per le attività connesse ai cantieri stradali e ai lavori propedeutici alla realizzazione della nuova linea tramviaria ed è elemento di riferimento della Smart City Control Room in fase di realizzazione.,70da2ae575436d19518deae1ff2125b0,11,"La Centrale Operativa è il cuore dell'attività della Polizia Municipale e spesso è il primo punto di contatto per i cittadini. Questa centrale supporta il personale che lavora sul campo, aiutandolo durante gli interventi richiesti dai cittadini. All'interno della stessa area, lavorano anche il Reparto Tecnologie di Supporto, che si occupa delle attrezzature come i misuratori di velocità e altri strumenti per controllare le infrazioni al Codice della Strada, e il Reparto Coordinamento Tramvia e Lavori Stradali. Quest'ultimo collabora con gli uffici della Direzione Mobilità per gestire i cantieri stradali e i lavori per la nuova linea tramviaria. È anche un punto di riferimento per la Smart City Control Room, che è in fase di realizzazione."
"In ambito interno al Corpo troviamo l'Area Supporto Direttivo che, attraverso i propri reparti, cura le attività interne al Comando e gli aspetti legati al funzionamento complessivo dell'organizzazione del Corpo come il Reparto Informatica che fornisce il supporto informatico a tutto il personale raccordandosi con la Direzione Sistemi Informativi e il Reparto Sicurezza Luoghi di Lavoro che ha la competenza sulla prevenzione degli infortuni e igiene sui luoghi di lavoro. Tramite il front-office è garantita la gestione del Corpo di Guardia al Palazzo Guadagni per la sorveglianza e gestione degli accessi agli edifici, ed inoltre, vengono mantenuti i rapporti con l'esterno anche per l'accesso agli atti - pratiche gestite dal Reparto Archivio Amministrativo e Accessi Documentali. Il Reparto Statistica e Amministrazione Trasparente si occupa della rilevazione ed elaborazione dei dati statistici sull'attività del Corpo, non solo e non tanto a scopo divulgativo, ma anche gestionale e strategico e collabora per il miglioramento degli standard qualitativi in relazione al Sistema di Gestione della Qualità.",70da2ae575436d19518deae1ff2125b0,12,"L'Area Supporto Direttivo si occupa delle attività interne e del funzionamento generale del Corpo. Questa area include diversi reparti:

1. Il Reparto Informatica: supporta tutto il personale con le tecnologie informatiche e lavora in coordinamento con la Direzione Sistemi Informativi.
2. Il Reparto Sicurezza Luoghi di Lavoro: si concentra sulla prevenzione degli infortuni e sulla sicurezza igienica nei luoghi di lavoro.
3. Il front-office gestisce il Corpo di Guardia al Palazzo Guadagni, occupandosi della sorveglianza e del controllo degli accessi agli edifici. Questo reparto mantiene anche i contatti con l'esterno, inclusa la gestione dell'accesso ai documenti, che è responsabilità del Reparto Archivio Amministrativo e Accessi Documentali.
4. Il Reparto Statistica e Amministrazione Trasparente raccoglie e analizza i dati statistici sulle attività del Corpo. Questi dati sono usati non solo per informare, ma anche per migliorare la gestione e la strategia. Questo reparto lavora anche per alzare gli standard di qualità in accordo con il Sistema di Gestione della Qualità."
"L'Area Gestione del Personale e Coordinamento Servizi dispone l'impiego del personale nei servizi a carattere trasversale e di impatto generale attraverso il Reparto Coordinamento Servizi e Grandi Eventi; con il Reparto Gestione del Personale e Formazione interna cura l'aggiornamento e la crescita professionale degli appartenenti al Corpo e la gestione amministrativa del personale in linea con le direttive e nel rispetto delle indicazioni contrattuali, in stretta collaborazione con la Direzione Risorse Umane. Attraverso il Reparto Peg e Controllo di Gestione viene predisposta e gestita tutta l'attività istruttoria e di verifica degli stati di attuazione degli obiettivi della Direzione in relazione alle linee programmatiche dell'Ente.",70da2ae575436d19518deae1ff2125b0,13,"L'Area Gestione del Personale e Coordinamento Servizi organizza l'uso del personale nei servizi generali e importanti tramite il Reparto Coordinamento Servizi e Grandi Eventi. Il Reparto Gestione del Personale e Formazione interna si occupa di aggiornare e sviluppare professionalmente i membri del Corpo e di gestire le questioni amministrative del personale, seguendo le direttive e rispettando i contratti, in collaborazione con la Direzione Risorse Umane. Il Reparto Peg e Controllo di Gestione prepara e controlla tutto il lavoro di verifica e di valutazione degli obiettivi della Direzione, in accordo con i piani dell'Ente."
"Affianca il Comandante, il servizio di Supporto Giuridico Amministrativo per la gestione amministrativa, a cui fanno riferimento l'Area Sportello del Cittadino e l'Area Supporto Amministrativo Contabile. Quest'ultima si occupa della gestione della parte contabile amministrativa e dell'acquisto dei beni e servizi per tutta la Direzione. L'Area Sportello al Cittadino segue le procedure dei verbali ed il relativo contenzioso. L'implementazione tecnologica ha permesso di velocizzare le procedure ed erogare servizi nuovi ai cittadini, come la visualizzazione diretta delle immagini delle violazioni rilevate dagli strumenti di rilevazione di infrazioni, il pagamento on-line dei verbali ed altri servizi online. Fa parte dell'area il Reparto Rimozioni e Depositeria che gestisce l'attività relativa a fermi, sequestri, confische e rimozione dei veicoli.",70da2ae575436d19518deae1ff2125b0,14,"Il Comandante è supportato dal servizio di Supporto Giuridico Amministrativo per la gestione amministrativa. Questo servizio include l'Area Sportello del Cittadino e l'Area Supporto Amministrativo Contabile. L'Area Supporto Amministrativo Contabile si occupa della contabilità e degli acquisti di beni e servizi per la Direzione. L'Area Sportello del Cittadino gestisce i verbali e i contenziosi relativi. Grazie all'implementazione tecnologica, ora è possibile velocizzare le procedure e offrire nuovi servizi ai cittadini, come la visualizzazione online delle immagini delle violazioni, il pagamento online dei verbali e altri servizi digitali. All'interno dell'area c'è anche il Reparto Rimozioni e Depositeria, che si occupa di fermi, sequestri, confische e rimozione di veicoli."
"Importanza trasversale è rivestita dalla Sezione Supporto Giuridico che cura lo studio e l'aggiornamento delle normative, fornendo assistenza normativa a tutto il personale in relazione all'intero panorama delle materie di competenza.",70da2ae575436d19518deae1ff2125b0,15,La Sezione Supporto Giuridico è molto importante perché si occupa di studiare e aggiornare le leggi. Questa sezione aiuta anche tutto il personale fornendo supporto legale su tutte le materie di competenza.
"L'obiettivo generale di una città più vivibile e sicura è perseguito, in ordine alle competenze proprie della polizia locale, attraverso l'attivazione di un sistema di qualità dei servizi, che tenga conto delle esigenze dei cittadini e delle istanze dell'Amministrazione. La riorganizzazione e razionalizzazione delle procedure interne ed esterne, il riordino della documentazione e la completa informatizzazione della struttura anche mediante l'utilizzo di nuovi strumenti e programmi informatici garantiscono il mantenimento del Sistema di Qualità.",70da2ae575436d19518deae1ff2125b0,16,"L'obiettivo di rendere la città più vivibile e sicura si raggiunge migliorando la qualità dei servizi della polizia locale. Questo miglioramento considera le necessità dei cittadini e le richieste dell'Amministrazione. Per fare ciò, stiamo riorganizzando e semplificando le procedure, sia interne che esterne, riordinando i documenti e informatizzando completamente la struttura. Utilizziamo anche nuovi strumenti e programmi informatici per mantenere alto il livello di qualità del servizio."
"L'organizzazione di una Polizia Municipale efficiente, risponde alla logica protesa al contatto sistematico e duraturo con il cittadino, a cui vengono offerti i servizi e con questo condivisi. La Carta dei Servizi del Corpo rappresenta la conclusione sintetica di un lungo lavoro di razionalizzazione delle attività, sedi, mezzi e risorse, e, a sua volta costituisce l'avvio di un nuovo modo di intendere i rapporti con la cittadinanza in un'ottica di miglioramento continuo dei servizi offerti.",70da2ae575436d19518deae1ff2125b0,17,"La Polizia Municipale lavora per essere sempre più vicina ai cittadini, offrendo servizi condivisi e migliorando continuamente. La Carta dei Servizi è il risultato di un ampio lavoro per organizzare meglio attività, sedi, mezzi e risorse. Questo documento segna anche l'inizio di un nuovo approccio nei rapporti con i cittadini, sempre con l'obiettivo di migliorare i servizi offerti."
"Il Corpo, durante il periodo dell'emergenza sanitaria, ha reagito in maniera coordinata e flessibile alle nuove esigenze, adottando un nuovo modello organizzativo sia per quanto riguarda i servizi esterni che l'organizzazione interna senza trascurare l'esigenza di tutelare della salute degli operatori. Forte è stato l'impegno per l'attuazione delle disposizioni emanate con i controlli richiesti e resisi necessari a tutela della salute pubblica, anche collaborando con altre forze dell'ordine, effettuando servizi mirati alle verifiche per il corretto uso dell'utilizzo delle mascherine, il rispetto del distanziamento sociale e divieto di assembramento, la vigilanza del rispetto delle normative sugli spostamenti, le restrizioni alla mobilità e alle attività commerciali in relazione alle varie normative, la sorveglianza sulle aree verdi e il presidio delle strade cittadine, anche quelle deserte, per garantire la sicurezza. Importante anche l'attività svolta davanti alle scuole e alle fermate di tram e autobus con interventi di presidio per il rientro ordinato a scuola degli studenti.",70da2ae575436d19518deae1ff2125b0,18,"Durante l'emergenza sanitaria, il Corpo ha adottato un nuovo modello organizzativo per rispondere in modo coordinato e flessibile alle esigenze emergenti, sia nei servizi esterni che nell'organizzazione interna, garantendo anche la salute degli operatori. Si è impegnato molto nell'applicare le disposizioni di sicurezza, collaborando con altre forze dell'ordine. Ha effettuato controlli specifici sull'uso corretto delle mascherine, il rispetto del distanziamento sociale e il divieto di assembramento. Ha vigilato sul rispetto delle norme sugli spostamenti, le restrizioni alla mobilità e alle attività commerciali. Ha sorvegliato le aree verdi e pattugliato le strade cittadine, anche quelle deserte, per mantenere la sicurezza. È stata importante anche la presenza davanti alle scuole e alle fermate di tram e autobus per gestire il rientro ordinato degli studenti a scuola."
"La Direttiva, conosciuta come ""Direttiva Ciampi-Cassese"", enuncia i principi fondamentali ai quali deve essere uniformata l'erogazione dei pubblici servizi.",70da2ae575436d19518deae1ff2125b0,19,"La ""Direttiva Ciampi-Cassese"" stabilisce le regole principali che devono essere seguite nella fornitura dei servizi pubblici."
"Tutti i cittadini hanno lo stesso diritto all'erogazione del servizio pubblico ed è vietata qualunque discriminazione fondata sul sesso, razza, religione ed opinioni politiche. Deve essere assicurata inoltre l'erogazione del servizio pubblico ai soggetti portatori di handicap oltre che a soggetti dislocati nelle diverse aree geografiche di utenza.",70da2ae575436d19518deae1ff2125b0,20,"Tutti i cittadini hanno il diritto di ricevere i servizi pubblici senza discriminazioni basate su sesso, razza, religione o opinioni politiche. Inoltre, è necessario garantire l'accesso ai servizi pubblici anche alle persone con disabilità e a quelle che vivono in diverse aree geografiche."
"Il servizio deve essere erogato con criteri di obiettività, giustizia ed imparzialità; pertanto le norme che regolano l'esercizio dell'attività del Corpo di Polizia Municipale sono applicate in ossequio ai criteri sopra enunciati.",70da2ae575436d19518deae1ff2125b0,21,"Il servizio deve essere fornito seguendo principi di obiettività, giustizia e imparzialità. Quindi, le regole che governano il lavoro della Polizia Municipale devono essere applicate rispettando questi criteri."
"Il servizio pubblico deve essere erogato con continuità, regolarità e senza interruzioni. Nel caso di funzionamento irregolare o di interruzione parziale, comunque disciplinati dalle leggi dello Stato, devono essere adottate tutte le misure volte ad arrecare alla collettività il minor disagio possibile.",70da2ae575436d19518deae1ff2125b0,22,"Il servizio pubblico deve funzionare sempre, senza interruzioni e in modo regolare. Se ci sono problemi o interruzioni, che comunque seguono le leggi dello Stato, bisogna fare tutto il possibile per causare il minor disagio alla collettività."
"Qualora consentito dalla legislazione vigente, il cittadino può scegliere fra diversi soggetti idonei ad erogare lo stesso servizio sul territorio. Il Corpo di Polizia Municipale ha lo scopo fondamentale di garantire la convivenza civile all'interno del Comune e la sicurezza dei cittadini, assicura l'erogazione del servizio con le stesse modalità presso tutte le sedi dislocate sul territorio.",70da2ae575436d19518deae1ff2125b0,23,"Se la legge lo permette, il cittadino può scegliere tra diversi enti che offrono lo stesso servizio nella zona. La Polizia Municipale ha come obiettivo principale quello di garantire una buona convivenza civile nel Comune e la sicurezza dei cittadini. Questo corpo di polizia fornisce il servizio in modo uniforme in tutte le sue sedi sul territorio."
"La partecipazione del cittadino alla prestazione del servizio pubblico deve essere sempre garantita, sia per tutelare il diritto alla corretta erogazione del servizio, sia per favorire la collaborazione nei confronti dei soggetti erogatori. Il diritto di accesso è disciplinato dalla legge 7 agosto 1990, n. 241 e dalle successive modifiche e integrazioni. Il cittadino può formulare reclami, suggerimenti per il miglioramento del servizio, nonché produrre memorie o documenti. Il Corpo di Polizia Municipale assicura immediata risposta ai cittadini in merito a quesiti, proposte e reclami.",70da2ae575436d19518deae1ff2125b0,24,"I cittadini devono sempre poter partecipare alla fornitura dei servizi pubblici. Questo è importante sia per garantire che i servizi siano erogati correttamente, sia per aiutare la collaborazione con chi fornisce i servizi. La legge del 7 agosto 1990, numero 241, e le sue modifiche successive, regolano il diritto di accesso ai servizi. I cittadini possono fare reclami, dare suggerimenti per migliorare i servizi o presentare documenti e memorie. La Polizia Municipale risponde subito ai cittadini per qualsiasi domanda, proposta o reclamo."
"Il Corpo di Polizia Municipale ha adottato un modello organizzativo finalizzato alla certificazione di qualità in conformità alla norma UNI EN ISO 9001.
Tra i fattori, che incidono sulla capacità di risposta ai bisogni del cittadino, sono stati individuati come fondamentali, i seguenti:
trasparenza del servizio reso, intesa, sia come conoscenza delle modalità operative adottate, sia come accessibilità alla documentazione, sia come possibilità di interazione; tempestività delle risposte, sia in termini di valutazione che in termini di risposta alle richieste del cittadino. A questo proposito, sono stati definiti gli standard temporali che ogni area del Corpo di Polizia Municipale intende rispettare, compatibilmente con le esigenze tecniche di fornire risposte a quesiti complessi; affidabilità dell'istituzione, intesa come fiducia che il cittadino può riporre nell'operato della Polizia Municipale e nella professionalità di tutti gli operatori della struttura; capacità di comunicare con il cittadino, ovvero la messa a disposizione di strumenti efficaci ed immediati di interazione con la collettività, sia attraverso la facile accessibilità al sito web, sia attraverso la cortesia degli operatori degli sportelli aperti al pubblico, sia attraverso progetti specifici con la collaborazione dei cittadini.",70da2ae575436d19518deae1ff2125b0,25,"La Polizia Municipale ha adottato un nuovo modello organizzativo per ottenere la certificazione di qualità secondo la norma UNI EN ISO 9001. Questo modello si concentra su alcuni aspetti chiave per migliorare il servizio ai cittadini:

1. **Trasparenza**: Questo significa che i cittadini possono facilmente conoscere come lavora la Polizia Municipale, accedere ai documenti e interagire con l'ente.
2. **Tempestività**: La Polizia Municipale si impegna a rispondere velocemente alle richieste dei cittadini. Sono stati stabiliti dei tempi standard di risposta, tenendo conto delle necessità tecniche legate alle domande più complesse.
3. **Affidabilità**: I cittadini possono fidarsi della Polizia Municipale e della professionalità del suo personale.
4. **Capacità di comunicazione**: La Polizia Municipale offre vari modi per comunicare con i cittadini, come un sito web facilmente accessibile, personale cortese agli sportelli e progetti che coinvolgono direttamente i cittadini.

Questi punti sono essenziali per rispondere efficacemente alle esigenze dei cittadini e migliorare la qualità del servizio offerto."
"La trasparenza che costituisce uno degli obiettivi permanenti del Corpo di Polizia Municipale, definisce e rende note le modalità operative adottate, i tempi, nonché i criteri che portano all'erogazione del servizio nel suo complesso, rivedendolo periodicamente in un'ottica di miglioramento continuo.",70da2ae575436d19518deae1ff2125b0,26,"Il Corpo di Polizia Municipale mira sempre alla trasparenza. Questo significa che rende noti i metodi di lavoro, i tempi e i criteri usati per fornire i suoi servizi. Inoltre, controlla e migliora questi aspetti regolarmente."
"Seguendo le indicazioni del modello proposto dalla norma internazionale ISO 9001, la trasparenza ha evidenze di applicazione sia dal punto di vista organizzativo interno, consentendo di standardizzare e chiarire le procedure adottate, sia verso l'esterno rendendo accessibili gli atti e i documenti amministrativi.",70da2ae575436d19518deae1ff2125b0,27,"Il modello della norma internazionale ISO 9001 ci guida a essere trasparenti. Questo significa che all'interno dell'organizzazione possiamo organizzare e spiegare meglio le nostre procedure. Anche verso l'esterno, rendiamo più facili da trovare e da capire gli atti e i documenti amministrativi."
"In particolare, tutte le richieste di accesso alla documentazione amministrativa presentate ai sensi delle diverse discipline applicabili sono valutate dal Commissario titolare di Posizione Organizzativa dell'Area Supporto Direttivo, il quale, nel rispetto delle specifiche e distinte normative vigenti, assicura la soddisfazione del diritto a prendere visione dei documenti e dati richiesti e di ottenerne copia.",70da2ae575436d19518deae1ff2125b0,28,"Il Commissario titolare di Posizione Organizzativa dell'Area Supporto Direttivo esamina tutte le richieste di accesso ai documenti amministrativi. Rispettando le norme vigenti, garantisce il diritto di vedere i documenti e dati richiesti e di riceverne una copia."
"Nei casi normativamente previsti, il procedimento di accesso documentale (Legge 241/1990 e correlati) può avviarsi solo una volta constatato l'interesse qualificato per la tutela di situazioni giuridicamente rilevanti del richiedente. Per l'accesso civico generalizzato, vale quanto previsto dalla specifica disciplina di cui al Decreto legislativo 14 marzo 2013 n. 33 e successive modifiche. Conformemente alle normative vigenti, sono comunque previsti casi di esclusione del diritto di accesso ai documenti e dati della Polizia Municipale.",70da2ae575436d19518deae1ff2125b0,29,"Quando la legge lo permette, per accedere ai documenti ufficiali (secondo la Legge 241/1990 e norme correlate) è necessario dimostrare un interesse legittimo e importante. Per l'accesso civico generalizzato, si applicano le regole del Decreto legislativo del 14 marzo 2013, numero 33, e le sue modifiche successive. Inoltre, ci sono situazioni in cui non è permesso accedere ai documenti e ai dati della Polizia Municipale, come stabilito dalle leggi attuali."
"Per accedere ai documenti, la richiesta di accesso, dovrà essere presentata a mezzo posta, e-mail o PEC oppure personalmente al Reparto Archivio Amministrativo e Accessi Documentali, tramite il Front office del Comando Piazzale di Porta al Prato n. 6, 50144 Firenze, indirizzo e-mail direz.pol.municipale@comune.fi.it, indirizzo PEC direz.pol.municipale@pec.comune.fi.it.",70da2ae575436d19518deae1ff2125b0,30,"Per richiedere l'accesso ai documenti, è possibile inviare la richiesta tramite posta, e-mail o PEC, oppure presentarla di persona. Per farlo, rivolgersi al Reparto Archivio Amministrativo e Accessi Documentali presso il Front office del Comando, situato in Piazzale di Porta al Prato n. 6, 50144 Firenze. Gli indirizzi e-mail sono direz.pol.municipale@comune.fi.it e l'indirizzo PEC è direz.pol.municipale@pec.comune.fi.it."
